t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render
41482.7,77.0007,7776.83,3149.48,7775.85,3149.56,1512.84,0,0.9185,12.9869,0.389994,0.363099
41495.2,80.1565,7788.82,3149.2,7779.59,3149.42,1512.2,1,0.23039,12.4756,0.719994,0.466022
41509.1,71.9512,7788.82,3149.2,7783.76,3149.32,1510.23,0,0.577847,13.8983,0.719994,0.580683
41527.2,55.1566,7800.82,3149.21,7789.2,3149.2,1508.8,1,0.0311025,18.1302,1.04999,0.730258
41541.7,69.0837,7800.82,3149.21,7793.54,3149.2,1506.77,0,0.392983,14.4752,1.04999,0.849678
41557.4,63.7044,7800.82,3149.21,7798.25,3149.2,1504.58,0,0.78542,15.6975,1.04999,0.979182
41574.5,58.387,7812.82,3149.42,7803.39,3149.25,1503.3,1,0.213598,17.1271,1.37999,1.12048
41590.5,62.7235,7812.82,3149.42,7808.17,3149.34,1501.08,0,0.612172,15.943,1.37999,1.25201
41606.9,61.002,7824.81,3149.88,7813.08,3149.43,1499.91,1,0.021995,16.3929,1.70999,1.38725
41627.4,48.628,7824.81,3149.88,7819.25,3149.67,1497.07,0,0.536102,20.5643,1.70999,1.55691
41639.2,85.123,7824.81,3149.88,7822.77,3149.81,1495.45,0,0.829795,11.7477,1.70999,1.65383
41656.1,59.1895,7836.07,3154.04,7827.65,3150.93,1494.23,1,0.252167,16.8949,2.03999,1.79321
41675.8,50.8277,7836.07,3154.04,7833.19,3152.98,1491.53,0,0.744025,19.6743,2.03999,1.95552
41689.5,72.8943,7845.87,3160.97,7836.92,3154.65,1490.75,1,0.0869875,13.7185,2.36999,2.0687
41706.1,60.2446,7845.87,3160.97,7840.99,3157.52,1488.48,0,0.501962,16.599,2.36999,2.20564
41723.6,57.0786,7845.87,3160.97,7845.28,3160.56,1486.1,0,0.939955,17.5197,2.36999,2.35018
41740.4,59.5348,7845.09,3172.95,7845.59,3165.28,1484.92,1,0.359877,16.7969,2.69999,2.48875
41756.4,62.5653,7845.09,3172.95,7845.28,3170.07,1482.75,0,0.75946,15.9833,2.69999,2.62062
41773,60.0067,7844.32,3184.92,7844.96,3175.05,1481.6,1,0.17608,16.6648,3.02999,2.7581
41789.9,59.4682,7844.32,3184.92,7844.63,3180.09,1479.33,0,0.596473,16.8157,3.02999,2.89683
41806.1,61.6987,7843.55,3196.9,7844.32,3184.94,1478.24,1,0.0016675,16.2078,3.35999,3.03054
41823.3,57.8824,7843.55,3196.9,7843.98,3190.11,1475.93,0,0.433578,17.2764,3.35999,3.17307
41841.2,56.0378,7843.55,3196.9,7843.64,3195.46,1473.55,0,0.879705,17.8451,3.35999,3.3203
41859.2,55.3863,7843.03,3208.89,7843.37,3200.87,1472.23,1,0.33108,18.055,3.68999,3.46925
41873.2,71.6522,7843.03,3208.89,7843.19,3205.05,1470.37,0,0.679987,13.9563,3.68999,3.58439
41890.9,56.6344,7842.74,3220.88,7842.99,3210.34,1469.12,1,0.121415,17.6571,4.01999,3.73006
41908.7,56.1004,7842.74,3220.88,7842.86,3215.69,1466.76,0,0.567045,17.8252,4.01999,3.87712
41923.8,65.9848,7842.74,3220.88,7842.76,3220.23,1464.77,0,0.94592,15.155,4.01999,4.00215
41940.2,61.2831,7844.06,3232.81,7843.21,3225.1,1463.7,1,0.353862,16.3177,4.34999,4.13677
41959.4,52.0806,7844.06,3232.81,7843.84,3230.83,1461.18,0,0.833888,19.201,4.34999,4.29518
41973.5,70.6105,7846.7,3244.52,7844.56,3235.01,1460.41,1,0.187943,14.1622,4.67999,4.41201
41989.4,62.9921,7846.7,3244.52,7845.6,3239.66,1458.34,0,0.584818,15.875,4.67999,4.54298
42006.7,57.8045,7851.54,3255.5,7846.78,3244.71,1457.16,1,0.01731,17.2997,5.00999,4.68571
42022.7,62.6453,7851.54,3255.5,7848.71,3249.09,1455.09,0,0.416382,15.9629,5.00999,4.8174
42039.7,58.7299,7851.54,3255.5,7850.77,3253.76,1452.88,0,0.84206,17.0271,5.00999,4.95787
42057.8,55.2627,7857.89,3265.68,7853.41,3258.49,1451.62,1,0.294445,18.0954,5.33999,5.10716
42072.9,66.011,7857.89,3265.68,7855.81,3262.35,1449.67,0,0.67317,15.149,5.33999,5.23214
42096.7,42.0334,7865.54,3274.92,7859.94,3268.15,1447.68,1,0.267935,23.7906,5.66999,5.42841
42106.2,105.43,7865.54,3274.92,7861.75,3270.35,1446.47,0,0.50506,9.485,5.66999,5.50666
42123.2,58.981,7865.54,3274.92,7864.99,3274.27,1444.3,0,0.928925,16.9546,5.66999,5.64654
42139.6,60.6914,7873.87,3283.56,7868.38,3277.87,1443.26,1,0.340845,16.4768,5.99999,5.78247
42156.4,59.7529,7873.87,3283.56,7871.86,3281.48,1441.14,0,0.759235,16.7356,5.99999,5.92054
42173.6,58.0225,7882.67,3291.71,7875.54,3285.11,1440.01,1,0.190103,17.2347,0.329993,0.329993
42189.9,61.4088,7882.67,3291.71,7879.13,3288.43,1437.95,0,0.59721,16.2843,0.329993,0.329993
42208.1,54.9568,7891.89,3299.4,7883.15,3292.11,1436.71,1,0.0521125,18.1961,0.659993,0.34719
42223.8,63.6797,7891.89,3299.4,7886.77,3295.13,1434.74,0,0.444703,15.7036,0.659993,0.476745
42239.9,61.9329,7891.89,3299.4,7890.5,3298.23,1432.72,0,0.848365,16.1465,0.659993,0.609953
42256.3,60.9281,7901.11,3307.07,7894.28,3301.38,1431.71,1,0.258685,16.4128,0.989993,0.745359
42285.8,33.9952,7901.11,3307.07,7901.06,3307.03,1428.05,0,0.994083,29.4159,0.989993,0.98804
42294.3,117.25,7909.52,3315.64,7902.86,3308.85,1428.03,1,0.207302,8.5288,1.31999,1.0584
42307.3,76.9041,7909.52,3315.64,7905.59,3311.63,1426.42,0,0.532382,13.0032,1.31999,1.16568
42323.8,60.7342,7909.52,3315.64,7909.05,3315.16,1424.39,0,0.944013,16.4652,1.31999,1.30152
42340.3,60.5129,7917.41,3324.68,7912.34,3318.87,1423.39,1,0.357148,16.5254,1.64999,1.43785
42357.3,58.8706,7917.41,3324.68,7915.69,3322.71,1421.3,0,0.781807,16.9864,1.64999,1.57799
42373.5,61.6762,7924.97,3334,7918.83,3326.42,1420.34,1,0.18715,16.2137,1.97999,1.71175
42390.9,57.3868,7924.97,3334,7922.12,3330.48,1418.21,0,0.62279,17.4256,1.97999,1.85551
42407.3,61.0795,7932.31,3343.49,7925.21,3334.3,1417.25,1,0.0320925,16.3721,2.30999,1.99058
42423.9,60.1308,7932.31,3343.49,7928.26,3338.25,1415.22,0,0.447852,16.6304,2.30999,2.12778
42441.3,57.505,7932.31,3343.49,7931.45,3342.38,1413.11,0,0.882598,17.3898,2.30999,2.27125
42457.5,61.8766,7939.5,3353.1,7934.37,3346.25,1412.18,1,0.286628,16.1612,2.63999,2.40458
42475.8,54.6872,7939.5,3353.1,7937.65,3350.64,1409.97,0,0.743773,18.2858,2.63999,2.55544
42494.1,54.4005,7946.55,3362.81,7940.93,3355.08,1408.78,1,0.203328,18.3822,2.96999,2.70709
42507,77.9757,7946.55,3362.81,7943.19,3358.19,1407.24,0,0.52394,12.8245,2.96999,2.81289
42524.1,58.385,7946.55,3362.81,7946.21,3362.35,1405.19,0,0.952133,17.1277,2.96999,2.9542
42542.5,54.4532,7950.89,3374,7948.34,3367.41,1404.01,1,0.411243,18.3644,3.29999,3.1057
42557.4,66.8512,7950.89,3374,7949.96,3371.6,1402.23,0,0.785208,14.9586,3.29999,3.22911
42574,60.1489,7952.83,3385.84,7951.28,3376.38,1401.27,1,0.200842,16.6254,3.62999,3.36627
42591.3,57.8526,7952.83,3385.84,7952.12,3381.49,1399.21,0,0.632975,17.2853,3.62999,3.50887
42607.8,60.6612,7953.34,3397.83,7952.85,3386.38,1398.28,1,0.0451,16.485,3.95999,3.64488
42625.1,57.7401,7953.34,3397.83,7953.07,3391.57,1396.23,0,0.478075,17.319,3.95999,3.78776
42642.4,57.9673,7953.34,3397.83,7953.3,3396.74,1394.2,0,0.909352,17.2511,3.95999,3.93008
42660.1,56.2911,7952.8,3409.82,7953.15,3402.07,1393.12,1,0.353473,17.7648,4.28999,4.07664
42674,72.2429,7952.8,3409.82,7952.96,3406.22,1391.5,0,0.699528,13.8422,4.28999,4.19084
42690.2,61.5309,7951.24,3421.72,7952.63,3411.08,1390.61,1,0.105828,16.252,4.61999,4.32492
42707.6,57.7237,7951.24,3421.72,7951.96,3416.23,1388.59,0,0.538925,17.3239,4.61999,4.46784
42724.2,60.1066,7951.24,3421.72,7951.31,3421.18,1386.65,0,0.954853,16.6371,4.61999,4.60509
42741.1,59.1986,7950.2,3433.67,7950.85,3426.22,1385.7,1,0.37716,16.8923,4.94999,4.74446
42757.1,62.3088,7950.2,3433.67,7950.43,3431.02,1383.84,0,0.778387,16.0491,4.94999,4.87686
42774.1,58.7834,7949.6,3445.66,7950.08,3436.11,1382.88,1,0.203678,17.0116,5.27999,5.01721
42794,50.4434,7949.6,3445.66,7949.78,3442.05,1380.59,0,0.699283,19.8242,5.27999,5.18076
42807,76.7236,7949.39,3457.65,7949.6,3445.96,1380.1,1,0.0251275,13.0338,5.60999,5.28828
42823.9,59.2863,7949.39,3457.65,7949.51,3451.02,1378.16,0,0.44681,16.8673,5.60999,5.42744
42841.3,57.469,7949.39,3457.65,7949.41,3456.24,1376.17,0,0.881827,17.4007,5.60999,5.571
42859.4,55.2941,7949.49,3469.65,7949.42,3461.66,1375.1,1,0.333955,18.0851,5.93999,5.7202
42875.5,62.0559,7949.49,3469.65,7949.46,3466.5,1373.27,0,0.736817,16.1145,5.93999,5.85314
42891.5,62.5344,7949.64,3481.65,7949.51,3471.29,1372.45,1,0.136597,15.9912,0.269992,0.269992
42911.8,49.2102,7949.64,3481.65,7949.59,3477.39,1370.15,0,0.644623,20.321,0.269992,0.269992
42924.7,77.2439,7949.64,3481.65,7949.64,3481.27,1368.69,0,0.968273,12.946,0.269992,0.269992
42941,61.5112,7949.84,3493.65,7949.72,3486.15,1367.84,1,0.374703,16.2572,0.599992,0.393644
42957.8,59.5845,7949.84,3493.65,7949.8,3491.18,1365.96,0,0.794275,16.7829,0.599992,0.532103
42974.6,59.5529,7949.96,3505.65,7949.86,3496.22,1365.06,1,0.21407,16.7918,0.929992,0.670636
42991.1,60.5741,7949.96,3505.65,7949.92,3501.17,1363.21,0,0.626787,16.5087,0.929992,0.806832
43007.8,59.9219,7950.04,3517.65,7949.97,3506.18,1362.33,1,0.0439975,16.6884,1.25999,0.944512
43029.3,46.3985,7950.04,3517.65,7950.01,3512.64,1359.93,0,0.582807,21.5524,1.25999,1.12232
43041.2,84.2609,7950.04,3517.65,7950.03,3516.2,1358.62,0,0.879505,11.8679,1.25999,1.22023
43057.9,59.7947,7950.07,3529.65,7950.05,3521.22,1357.74,1,0.297603,16.7239,1.58999,1.3582
43074.6,59.8358,7950.07,3529.65,7950.06,3526.24,1355.9,0,0.715412,16.7124,1.58999,1.49608
43091.3,59.7968,7950.08,3541.65,7950.07,3531.25,1355.03,1,0.133495,16.7233,1.91999,1.63405
43108.2,59.2171,7950.08,3541.65,7950.07,3536.32,1353.17,0,0.55567,16.887,1.91999,1.77336
43124.9,59.933,7950.08,3541.65,7950.08,3541.32,1351.34,0,0.972803,16.6853,1.91999,1.91102
43141.4,60.4822,7950.06,3553.65,7950.07,3546.28,1350.5,1,0.386147,16.5338,2.24999,2.04742
43158,60.458,7950.06,3553.65,7950.06,3551.25,1348.7,0,0.799658,16.5404,2.24999,2.18388
43175.4,57.4808,7950.03,3565.65,7950.05,3556.47,1347.77,1,0.234585,17.3971,2.57999,2.32741
43191.7,61.2033,7950.03,3565.65,7950.04,3561.37,1346,0,0.64306,16.339,2.57999,2.4622
43208.6,59.1142,7950.01,3577.65,7950.03,3566.44,1345.13,1,0.06597,16.9164,2.90999,2.60176
43225.7,58.6583,7950.01,3577.65,7950.02,3571.56,1343.29,0,0.492168,17.0479,2.90999,2.74241
43242.2,60.7349,7950.01,3577.65,7950.01,3576.5,1341.51,0,0.903793,16.465,2.90999,2.87824
43258.2,62.2591,7949.99,3589.65,7950,3581.31,1340.74,1,0.30534,16.0619,3.23999,3.01075
43274.9,60.0431,7949.99,3589.65,7950,3586.31,1338.96,0,0.721708,16.6547,3.23999,3.14816
43291.4,60.5342,7949.99,3601.65,7949.99,3591.27,1338.15,1,0.134697,16.5196,3.56999,3.28444
43309.2,56.1476,7949.99,3601.65,7949.99,3596.61,1336.24,0,0.579952,17.8102,3.56999,3.43138
43325.7,60.609,7949.99,3601.65,7949.99,3601.56,1334.48,0,0.992432,16.4992,3.56999,3.5675
43341.9,61.6983,7949.99,3613.65,7949.99,3606.42,1333.72,1,0.39763,16.2079,3.89999,3.70121
43359.7,56.2155,7949.99,3613.65,7949.99,3611.76,1331.83,0,0.842348,17.7887,3.89999,3.84797
43375.5,63.387,7950,3625.65,7949.99,3616.49,1331.11,1,0.23675,15.7761,4.22999,3.97812
43392.9,57.242,7950,3625.65,7949.99,3621.73,1329.27,0,0.673492,17.4697,4.22999,4.12224
43408.4,64.7341,7950,3637.65,7950,3626.37,1328.59,1,0.0596875,15.4478,4.55999,4.24969
43427.1,53.4817,7950,3637.65,7950,3631.98,1326.63,0,0.527138,18.698,4.55999,4.40395
43442.3,65.6336,7950,3637.65,7950,3636.55,1325.03,0,0.90804,15.2361,4.55999,4.52965
43458.9,60.377,7950,3649.65,7950,3641.52,1324.25,1,0.322105,16.5626,4.88999,4.66629
43475,62.0197,7950,3649.65,7950,3646.35,1322.56,0,0.725203,16.1239,4.88999,4.79931
43499.5,40.9077,7950,3661.65,7950,3653.69,1320.96,1,0.336335,24.4453,5.21999,5.00098
43510,94.594,7950,3661.65,7950,3656.86,1319.86,0,0.600622,10.5715,5.21999,5.0882
43526.7,59.8337,7950,3673.65,7950,3661.87,1319.08,1,0.0184475,16.713,5.54999,5.22608
43548.2,46.5302,7950,3673.65,7950,3668.32,1316.85,0,0.555732,21.4914,5.54999,5.40338
43561.3,76.2579,7950,3673.65,7950,3672.25,1315.5,0,0.883568,13.1134,5.54999,5.51157
43578.7,57.5599,7950,3685.65,7950,3677.46,1314.65,1,0.317897,17.3732,5.87999,5.6549
43595.2,60.5481,7950,3685.65,7950,3682.42,1312.96,0,0.730793,16.5158,5.87999,5.79115
43612.5,57.7611,7950,3697.65,7950,3687.61,1312.12,1,0.16361,17.3127,0.209992,0.209992
43625.9,74.7747,7950,3697.65,7950,3691.63,1310.75,0,0.497948,13.3735,0.209992,0.209992
43646.8,47.8229,7950,3709.65,7950,3697.9,1309.56,1,0.02071,20.9105,0.539992,0.216826
43659.3,80.4693,7950,3709.65,7950,3701.63,1308.29,0,0.331387,12.4271,0.539992,0.31935
43678.3,52.5058,7950,3709.65,7950,3707.34,1306.36,0,0.807525,19.0455,0.539992,0.476475
43692.7,69.3582,7950,3721.65,7950,3711.67,1305.83,1,0.167973,14.4179,0.869992,0.595423
43708.7,62.6182,7950,3721.65,7950,3716.46,1304.21,0,0.567218,15.9698,0.869992,0.727174
43725.4,59.7925,7950,3721.65,7950,3721.47,1302.53,0,0.98533,16.7245,0.869992,0.865151
43746.6,47.2541,7950,3733.65,7950,3727.82,1301.33,1,0.514385,21.1622,1.19999,1.03974
43762.7,62.1952,7950,3733.65,7950,3732.65,1299.71,0,0.916345,16.0784,1.19999,1.17239
43776.8,70.7394,7950,3745.65,7950,3736.89,1299.22,1,0.269755,14.1364,1.52999,1.28901
43797.2,49.1135,7950,3745.65,7950,3743,1297.19,0,0.77878,20.361,1.52999,1.45699
43811.2,71.2596,7950,3757.65,7950,3747.21,1296.71,1,0.12961,14.0332,1.85999,1.57276
43825.8,68.4355,7950,3757.65,7950,3751.59,1295.26,0,0.494918,14.6123,1.85999,1.69331
43843.1,57.9059,7950,3757.65,7950,3756.77,1293.55,0,0.926652,17.2694,1.85999,1.83579
43860.1,58.8253,7950,3769.65,7950,3761.87,1292.78,1,0.35164,16.9995,2.18999,1.97603
43876.1,62.348,7950,3769.65,7950,3766.68,1291.2,0,0.752615,16.039,2.18999,2.10836
43892.4,61.5279,7950,3781.65,7950,3771.56,1290.51,1,0.158935,16.2528,2.51999,2.24244
43909.5,58.3124,7950,3781.65,7950,3776.7,1288.83,0,0.58766,17.149,2.51999,2.38392
43925.9,61.0396,7950,3781.65,7950,3781.62,1287.22,0,0.99723,16.3828,2.51999,2.51908
43942.1,61.8705,7950,3793.65,7950,3786.47,1286.55,1,0.4013,16.1628,2.84999,2.65242
43958.7,59.9682,7950,3793.65,7950,3791.47,1284.92,0,0.818187,16.6755,2.84999,2.78999
43975.7,58.8132,7950,3805.65,7950,3796.57,1284.17,1,0.243262,17.003,3.17999,2.93027
43992.4,60.0002,7950,3805.65,7950,3801.57,1282.55,0,0.659927,16.6666,3.17999,3.06777
44009,60.1283,7950,3817.65,7950,3806.56,1281.85,1,0.075705,16.6311,3.50999,3.20497
44025.8,59.5798,7950,3817.65,7950,3811.59,1280.22,0,0.49531,16.7842,3.50999,3.34344
44042.4,60.4471,7950,3817.65,7950,3816.56,1278.62,0,0.908895,16.5434,3.50999,3.47993
44059,59.9294,7950,3829.65,7950,3821.56,1277.92,1,0.326052,16.6863,3.83999,3.61759
44075.5,60.6263,7950,3829.65,7950,3826.51,1276.33,0,0.738415,16.4945,3.83999,3.75367
44093.2,56.5023,7950,3841.65,7950,3831.82,1275.54,1,0.180875,17.6984,4.16999,3.89968
44109.1,62.9315,7950,3841.65,7950,3836.59,1274.02,0,0.578133,15.8903,4.16999,4.03078
44125.8,59.9635,7950,3841.65,7950,3841.59,1272.42,0,0.995053,16.6768,4.16999,4.16836
44143,58.1095,7950,3853.65,7950,3846.75,1271.68,1,0.425275,17.2089,4.49999,4.31033
44159,62.5919,7950,3853.65,7950,3851.55,1270.16,0,0.824687,15.9765,4.49999,4.44214
44179.6,48.4524,7950,3865.65,7950,3857.74,1269.1,1,0.340658,20.6388,4.82999,4.61241
44194.7,66.2625,7950,3865.65,7950,3862.27,1267.67,0,0.717945,15.0915,4.82999,4.73691
44209.3,68.7777,7950,3877.65,7950,3866.63,1267.19,1,0.081435,14.5396,5.15999,4.85687
44225.7,60.7659,7950,3877.65,7950,3871.56,1265.64,0,0.49285,16.4566,5.15999,4.99263
44246.1,48.9942,7950,3889.65,7950,3877.69,1264.61,1,0.003115,20.4106,5.48999,5.16102
44260.1,71.5763,7950,3889.65,7950,3881.88,1263.3,0,0.352392,13.9711,5.48999,5.27628
44276,62.8955,7950,3889.65,7950,3886.65,1261.81,0,0.749878,15.8994,5.48999,5.40745
44292.9,59.1485,7950,3901.65,7950,3891.72,1261.12,1,0.172542,16.9066,5.81999,5.54693
44312.1,52.1795,7950,3901.65,7950,3897.47,1259.34,0,0.651658,19.1646,5.81999,5.70504
44326.4,69.755,7950,3913.65,7950,3901.77,1258.89,1,0.010055,14.3359,0.149992,0.149992
44343.7,57.6548,7950,3913.65,7950,3906.97,1257.28,0,0.44367,17.3446,0.149992,0.149992
44359.4,63.8933,7950,3913.65,7950,3911.67,1255.83,0,0.834948,15.6511,0.149992,0.149992
44375.8,60.973,7950,3925.65,7950,3916.59,1255.2,1,0.244965,16.4007,0.479992,0.23083
44392.8,58.9758,7950,3925.65,7950,3921.68,1253.63,0,0.668868,16.9561,0.479992,0.370718
44409.6,59.3074,7950,3937.65,7950,3926.73,1252.96,1,0.0904,16.8613,0.809992,0.509824
44426.4,59.5745,7950,3937.65,7950,3931.77,1251.42,0,0.510042,16.7857,0.809992,0.648306
44442.6,61.7421,7950,3937.65,7950,3936.63,1249.93,0,0.914953,16.1964,0.809992,0.781926
44459.1,60.6564,7950,3949.65,7950,3941.58,1249.3,1,0.32711,16.4863,1.13999,0.917938
44475.7,60.0828,7950,3949.65,7950,3946.57,1247.78,0,0.743203,16.6437,1.13999,1.05525
44493.2,57.1527,7949.45,3961.64,7949.9,3951.82,1247.07,1,0.180627,17.497,1.46999,1.1996
44510.1,59.4262,7949.45,3961.64,7949.67,3956.86,1245.54,0,0.601318,16.8276,1.46999,1.33843
44525.9,63.2992,7949.45,3961.64,7949.45,3961.59,1244.11,0,0.996267,15.798,1.46999,1.46876
44543.2,57.6668,7948.37,3973.59,7948.99,3966.77,1243.41,1,0.429792,17.341,1.79999,1.61182
44563.8,48.4287,7948.37,3973.59,7948.43,3972.94,1241.55,0,0.946015,20.6489,1.79999,1.78218
44576.3,80.1089,7947.94,3985.58,7948.26,3976.68,1241.29,1,0.25809,12.483,2.12999,1.88516
44593.2,59.3747,7947.94,3985.58,7948.08,3981.73,1239.78,0,0.679145,16.8422,2.12999,2.02411
44609,62.9953,7947.87,3997.58,7947.93,3986.49,1239.22,1,0.076,15.8742,2.45999,2.15507
44626.3,57.8068,7947.87,3997.58,7947.9,3991.68,1237.67,0,0.508475,17.299,2.45999,2.29779
44643.8,57.1618,7947.87,3997.58,7947.87,3996.93,1236.11,0,0.94583,17.4942,2.45999,2.44212
44661.9,55.4807,7948.02,4009.58,7947.93,4002.34,1235.37,1,0.396437,18.0243,2.78999,2.59082
44678.4,60.609,7948.02,4009.58,7947.99,4007.29,1233.9,0,0.808918,16.4992,2.78999,2.72693
44694.1,63.4461,7948.3,4021.58,7948.08,4012.02,1233.37,1,0.202953,15.7614,3.11999,2.85697
44709.9,63.182,7948.3,4021.58,7948.19,4016.76,1231.96,0,0.598635,15.8273,3.11999,2.98754
44727,58.6686,7948.66,4033.57,7948.31,4021.87,1231.32,1,0.0247575,17.0449,3.44999,3.12816
44745,55.6341,7948.66,4033.57,7948.47,4027.26,1229.73,0,0.474122,17.9746,3.44999,3.27645
44761.8,59.3831,7948.66,4033.57,7948.62,4032.31,1228.25,0,0.895118,16.8398,3.44999,3.41538
44776.9,66.317,7949.07,4045.56,7948.77,4036.83,1227.78,1,0.272095,15.0791,3.77999,3.53978
44793.9,58.9195,7949.07,4045.56,7948.94,4041.92,1226.3,0,0.696402,16.9723,3.77999,3.6798
44809.8,62.777,7949.53,4057.56,7949.11,4046.7,1225.76,1,0.0946375,15.9294,4.10999,3.81122
44828.6,53.2836,7949.53,4057.56,7949.33,4052.33,1224.12,0,0.563825,18.7675,4.10999,3.96605
44842.9,69.4826,7949.53,4057.56,7949.49,4056.64,1222.87,0,0.923627,14.3921,4.10999,4.08479
44861.7,53.2864,7950.03,4069.55,7949.72,4062.27,1222.09,1,0.39279,18.7665,4.43999,4.23961
44875.6,72.1829,7950.03,4069.55,7949.9,4066.42,1220.89,0,0.739133,13.8537,4.43999,4.3539
44896.7,47.2954,7950.27,4081.54,7950.09,4072.76,1219.91,1,0.267725,21.1437,4.76999,4.52834
44909.4,78.8445,7950.27,4081.54,7950.17,4076.56,1218.81,0,0.584805,12.6832,4.76999,4.63298
44927.3,55.909,7950.26,4093.54,7950.27,4081.93,1218.12,1,0.03196,17.8862,5.09999,4.78054
44942.3,66.4673,7950.26,4093.54,7950.27,4086.44,1216.82,0,0.408085,15.045,5.09999,4.90466
44958.9,60.5118,7950.26,4093.54,7950.26,4091.4,1215.41,0,0.821227,16.5257,5.09999,5.041
44975.8,59.1443,7950.2,4105.54,7950.25,4096.47,1214.8,1,0.243923,16.9078,5.42999,5.18049
44992.4,59.956,7950.2,4105.54,7950.22,4101.47,1213.38,0,0.660895,16.6789,5.42999,5.31809
45009,60.3981,7950.1,4117.54,7950.19,4106.44,1212.81,1,0.074815,16.5568,5.75999,5.45468
45025.6,60.0626,7950.1,4117.54,7950.15,4111.44,1211.39,0,0.491048,16.6493,5.75999,5.59204
45043.1,57.1755,7950.1,4117.54,7950.11,4116.68,1209.9,0,0.928298,17.49,5.75999,5.73633
45059.1,62.5223,7950.03,4129.54,7950.08,4121.48,1209.39,1,0.328155,15.9943,0.0899906,0.0899906
45075.7,60.2551,7950.03,4129.54,7950.05,4126.46,1207.98,0,0.743057,16.5961,0.0899906,0.0899906
45092.4,59.8691,7949.99,4141.54,7950.03,4131.47,1207.41,1,0.160635,16.7031,0.419991,0.143
45109.2,59.7689,7949.99,4141.54,7950.01,4136.49,1206,0,0.578912,16.7311,0.419991,0.281032
45126,59.2817,7949.97,4153.54,7949.99,4141.55,1205.42,1,0.0006275,16.8686,0.749991,0.420198
45146.7,48.3325,7949.97,4153.54,7949.98,4147.76,1203.68,0,0.517878,20.69,0.749991,0.59089
45162.8,62.0767,7949.97,4153.54,7949.98,4152.59,1202.33,0,0.920605,16.1091,0.749991,0.72379
45176.2,74.9535,7949.98,4165.54,7949.97,4156.59,1202.05,1,0.254145,13.3416,1.07999,0.833858
45193,59.3592,7949.98,4165.54,7949.98,4161.65,1200.65,0,0.67531,16.8466,1.07999,0.972843
45209.2,61.8391,7949.99,4177.54,7949.98,4166.5,1200.13,1,0.079585,16.171,1.40999,1.10625
45226,59.4891,7949.99,4177.54,7949.98,4171.54,1198.73,0,0.49983,16.8098,1.40999,1.24493
45242.6,60.2667,7949.99,4177.54,7949.99,4176.52,1197.36,0,0.914653,16.5929,1.40999,1.38183
45259.5,59.2997,7950,4189.54,7949.99,4181.58,1196.79,1,0.33624,16.8635,1.73999,1.52095
45276.3,59.248,7950,4189.54,7950,4186.64,1195.4,0,0.758195,16.8782,1.73999,1.6602
45293,59.9729,7950.01,4201.54,7950,4191.64,1194.85,1,0.17505,16.6742,2.06999,1.79776
45324.3,31.9121,7950.01,4201.54,7950.01,4201.04,1192.28,0,0.958453,31.3361,2.06999,2.05628
45332.7,119.367,7950.01,4213.54,7950.01,4203.56,1192.41,1,0.16789,8.3775,2.39999,2.12539
45343.9,89.1154,7950.01,4213.54,7950.01,4206.92,1191.49,0,0.448425,11.2214,2.39999,2.21797
45361.1,58.2106,7950.01,4213.54,7950.01,4212.08,1190.09,0,0.8779,17.179,2.39999,2.3597
45377.9,59.5994,7950.01,4225.54,7950.01,4217.11,1189.54,1,0.297368,16.7787,2.72999,2.49812
45394.1,61.8984,7950.01,4225.54,7950.01,4221.96,1188.23,0,0.701255,16.1555,2.72999,2.6314
45411.1,58.4864,7950.01,4237.54,7950.01,4227.09,1187.66,1,0.128705,17.098,3.05999,2.77246
45428.3,58.3345,7950.01,4237.54,7950.01,4232.23,1186.27,0,0.557267,17.1425,3.05999,2.91389
45445.5,58.098,7950.01,4237.54,7950.01,4237.39,1184.88,0,0.987575,17.2123,3.05999,3.05589
45460.8,65.2311,7950,4249.54,7950.01,4241.99,1184.46,1,0.370827,15.3301,3.38999,3.18236
45477.6,59.7104,7950,4249.54,7950,4247.02,1183.11,0,0.789515,16.7475,3.38999,3.32053
45494.2,60.1888,7950,4261.54,7950,4252,1182.58,1,0.204875,16.6144,3.71999,3.4576
45511.4,58.2533,7950,4261.54,7950,4257.15,1181.21,0,0.634035,17.1664,3.71999,3.59922
45528.6,58.1004,7950,4273.54,7950,4262.31,1180.64,1,0.064325,17.2116,4.04999,3.74122
45544.6,62.5727,7950,4273.54,7950,4267.11,1179.36,0,0.46386,15.9814,4.04999,3.87306
45561.7,58.4792,7950,4273.54,7950,4272.24,1178,0,0.891362,17.1001,4.04999,4.01414
45577.7,62.4645,7950,4285.54,7950,4277.04,1177.53,1,0.29159,16.0091,4.37999,4.14621
45594.1,60.7615,7950,4285.54,7950,4281.98,1176.22,0,0.703035,16.4578,4.37999,4.28199
45611,59.4258,7950,4297.54,7950,4287.03,1175.7,1,0.123728,16.8277,4.70999,4.42082
45627.8,59.2505,7950,4297.54,7950,4292.09,1174.36,0,0.545665,16.8775,4.70999,4.56006
45644.4,60.2896,7950,4297.54,7950,4297.07,1173.05,0,0.96033,16.5866,4.70999,4.6969
45661.4,58.7741,7950,4309.54,7950,4302.17,1172.52,1,0.385688,17.0143,5.03999,4.83727
