t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha
85150.1,96.4106,9640.64,8959.36,9632.62,8967.38,284.072,1,0.054545
85160.9,92.8186,9640.64,8959.36,9634.91,8965.09,283.993,0,0.323887
85170.9,100.184,9640.64,8959.36,9637.03,8962.97,283.92,0,0.573427
85180.4,105.12,9640.64,8959.36,9639.04,8960.96,283.85,0,0.81125
85190.2,102.226,9649.13,8950.87,9641.12,8958.88,284.088,1,0.055805
85200.5,97.1676,9649.13,8950.87,9643.3,8956.7,284.013,0,0.313092
85210.6,98.8963,9649.13,8950.87,9645.45,8954.55,283.939,0,0.565883
85219.9,107.876,9649.13,8950.87,9647.41,8952.59,283.871,0,0.79763
85229.6,102.437,9657.62,8942.38,9649.48,8950.52,284.109,1,0.0416825
85239.8,98.4756,9657.62,8942.38,9651.64,8948.36,284.034,0,0.295552
85249.6,101.834,9657.62,8942.38,9653.72,8946.28,283.962,0,0.54105
85259.1,104.693,9657.62,8942.38,9655.75,8944.25,283.892,0,0.779842
85268.4,107.781,9666.1,8933.9,9657.71,8942.29,284.134,1,0.011795
85280.3,83.9342,9666.1,8933.9,9660.24,8939.76,284.047,0,0.309648
85289.4,110.003,9666.1,8933.9,9662.17,8937.83,283.98,0,0.536915
85299.1,103.848,9666.1,8933.9,9664.21,8935.79,283.91,0,0.777653
85308.8,102.456,9674.59,8925.41,9666.28,8933.72,284.147,1,0.02166
85319.2,96.4497,9674.59,8925.41,9668.48,8931.52,284.072,0,0.280863
85329.8,94.5716,9674.59,8925.41,9670.73,8929.27,283.994,0,0.545213
85339.2,106.306,9674.59,8925.41,9672.72,8927.28,283.925,0,0.780383
85349.4,97.5324,9683.07,8916.93,9674.9,8925.1,284.159,1,0.0367075
85361.4,83.382,9683.07,8916.93,9677.44,8922.56,284.072,0,0.336533
85370.7,107.105,9683.07,8916.93,9679.42,8920.58,284.003,0,0.569947
85381.7,91.5877,9683.07,8916.93,9681.74,8918.26,283.924,0,0.84291
85391.6,100.177,9691.56,8908.44,9683.86,8916.14,284.159,1,0.0924675
85404.2,79.8422,9691.56,8908.44,9686.51,8913.49,284.068,0,0.405585
85414,101.214,9691.56,8908.44,9688.61,8911.39,283.996,0,0.652587
85424,100.634,9691.56,8908.44,9690.72,8909.28,283.923,0,0.901012
85434.1,98.6884,9700.04,8899.96,9692.87,8907.13,284.158,1,0.154335
85446.3,82.2761,9700.04,8899.96,9695.44,8904.56,284.069,0,0.45819
85455.8,104.944,9700.04,8899.96,9697.47,8902.53,283.999,0,0.696413
85466.2,96.3781,9700.04,8899.96,9699.67,8900.33,283.924,0,0.955808
85477.1,91.5483,9708.53,8891.47,9701.98,8898.02,284.152,1,0.228887
85487.8,93.2201,9708.53,8891.47,9704.26,8895.74,284.074,0,0.49707
85497.7,101.003,9708.53,8891.47,9706.36,8893.64,284.002,0,0.744587
85506.6,112.592,9708.53,8891.47,9708.24,8891.76,283.937,0,0.966627
85516.5,100.694,9717.01,8882.99,9710.35,8889.65,284.172,1,0.214905
85526,106.212,9717.01,8882.99,9712.35,8887.65,284.104,0,0.450283
85535.5,104.792,9717.01,8882.99,9714.37,8885.63,284.034,0,0.68885
85545.4,100.61,9717.01,8882.99,9716.48,8883.52,283.962,0,0.937335
85554.6,109.436,9725.5,8874.5,9718.42,8881.58,284.203,1,0.16578
85566.4,84.6848,9725.5,8874.5,9720.92,8879.08,284.117,0,0.460992
85576.2,102.068,9725.5,8874.5,9723,8877,284.046,0,0.705927
85586.7,94.9595,9725.5,8874.5,9725.24,8874.76,283.969,0,0.969198
85596.5,102.454,9733.98,8866.02,9727.31,8872.69,284.205,1,0.21321
85607.7,89.1623,9733.98,8866.02,9729.69,8870.31,284.124,0,0.493598
85616.4,115.332,9733.98,8866.02,9731.53,8868.47,284.061,0,0.710362
85626,103.725,9733.98,8866.02,9733.57,8866.43,283.991,0,0.951385
85634.5,117.69,9742.47,8857.53,9735.37,8864.63,284.236,1,0.163807
85646.1,86.3946,9742.47,8857.53,9737.83,8862.17,284.152,0,0.453178
85655.2,109.712,9742.47,8857.53,9739.76,8860.24,284.086,0,0.681047
85664,113.801,9742.47,8857.53,9741.63,8858.37,284.022,0,0.90073
85673.8,101.862,9750.95,8849.05,9743.71,8856.29,284.257,1,0.14616
85687.7,71.7994,9750.95,8849.05,9746.66,8853.34,284.156,0,0.494352
85697.1,106.832,9750.95,8849.05,9748.65,8851.35,284.088,0,0.728365
85705.9,112.78,9750.95,8849.05,9750.53,8849.47,284.024,0,0.950035
85716.9,91.0531,9750.28,8837.06,9750.8,8846.35,284.25,1,0.2246
85729,82.9635,9750.28,8837.06,9750.6,8842.74,284.163,0,0.525937
85742.2,75.555,9750.28,8837.06,9750.38,8838.78,284.067,0,0.856822
85752.7,95.6581,9749.89,8825.07,9750.24,8835.65,284.297,1,0.11817
85763.1,95.5402,9749.89,8825.07,9750.13,8832.51,284.221,0,0.37984
85772.6,105.799,9749.89,8825.07,9750.04,8829.67,284.153,0,0.616138
85781.5,112.237,9749.89,8825.07,9749.95,8827,284.089,0,0.83888
85790.4,112.594,9749.73,8813.07,9749.88,8824.34,284.33,1,0.0609175
85802.4,83.4738,9749.73,8813.07,9749.83,8820.75,284.243,0,0.360413
85815.4,76.4082,9749.73,8813.07,9749.78,8816.82,284.149,0,0.687603
85824.5,110.501,9749.73,8813.07,9749.74,8814.11,284.083,0,0.913845
85834,105.326,9749.7,8801.07,9749.73,8811.26,284.32,1,0.151202
85844,100.101,9749.7,8801.07,9749.72,8808.26,284.247,0,0.40095
85853.4,106.677,9749.7,8801.07,9749.71,8805.45,284.18,0,0.635302
85863.6,97.8387,9749.7,8801.07,9749.7,8802.38,284.106,0,0.890825
85872.6,110.45,9749.75,8789.07,9749.7,8799.67,284.345,1,0.117173
85883.4,93.2427,9749.75,8789.07,9749.72,8796.45,284.268,0,0.38529
85892.5,109.489,9749.75,8789.07,9749.73,8793.71,284.202,0,0.613622
85901.1,116.566,9749.75,8789.07,9749.75,8791.13,284.14,0,0.828093
85910.5,106.255,9749.91,8777.07,9749.76,8788.31,284.377,1,0.063375
85920.4,100.925,9749.91,8777.07,9749.8,8785.34,284.305,0,0.311083
85929.9,105.177,9749.91,8777.07,9749.84,8782.49,284.237,0,0.548778
85939.3,105.831,9749.91,8777.07,9749.88,8779.65,284.169,0,0.785003
85948.8,105.316,9750.01,8765.07,9749.91,8776.8,284.404,1,0.0223825
85959.2,96.8645,9750.01,8765.07,9749.94,8773.71,284.33,0,0.280475
85969.5,97.1091,9750.01,8765.07,9749.96,8770.62,284.256,0,0.537917
85979,104.625,9750.01,8765.07,9749.99,8767.75,284.187,0,0.776865
85990.3,88.3853,9750.05,8753.07,9750.01,8764.36,284.41,1,0.0597175
86001.6,88.8715,9750.05,8753.07,9750.02,8760.98,284.328,0,0.341022
86010.8,108.543,9750.05,8753.07,9750.03,8758.22,284.262,0,0.571345
86020.6,101.867,9750.05,8753.07,9750.04,8755.27,284.192,0,0.816763
86030.5,100.674,9749.57,8741.08,9750.02,8752.29,284.424,1,0.06509
86039.8,107.931,9749.57,8741.08,9749.91,8749.52,284.357,0,0.29672
86049.3,105.691,9749.57,8741.08,9749.79,8746.68,284.289,0,0.533257
86058.1,113.455,9749.57,8741.08,9749.69,8744.04,284.226,0,0.75361
86067.3,108.126,9749.57,8741.08,9749.57,8741.26,284.159,0,0.984823
86075.7,119.806,9748.61,8729.12,9749.38,8738.77,284.403,1,0.193493
86086.6,91.9135,9748.61,8729.12,9749.12,8735.51,284.324,0,0.465488
86095.5,112.174,9748.61,8729.12,9748.91,8732.85,284.26,0,0.688355
86104.1,115.413,9748.61,8729.12,9748.7,8730.26,284.198,0,0.904967
86114.1,100.799,9747.15,8717.21,9748.39,8727.3,284.43,1,0.152985
86123.8,102.485,9747.15,8717.21,9748.03,8724.39,284.36,0,0.396922
86132.9,110.101,9747.15,8717.21,9747.7,8721.69,284.295,0,0.623987
86142,110.462,9747.15,8717.21,9747.37,8718.99,284.23,0,0.85031
86151.3,106.921,9745.25,8705.36,9746.99,8716.21,284.465,1,0.0841275
86161.1,102.162,9745.25,8705.36,9746.52,8713.31,284.395,0,0.328838
86169.3,121.558,9745.25,8705.36,9746.13,8710.88,284.336,0,0.5345
86178.7,106.822,9745.25,8705.36,9745.69,8708.1,284.269,0,0.768535
86187,120.071,9745.25,8705.36,9745.29,8705.64,284.21,0,0.976745
86196.8,102.573,9743.85,8693.44,9744.94,8702.73,284.442,1,0.220475
86206.8,99.9131,9743.85,8693.44,9744.59,8699.75,284.37,0,0.470692
86215.7,112.095,9743.85,8693.44,9744.28,8697.09,284.306,0,0.693717
86224.4,114.954,9743.85,8693.44,9743.98,8694.5,284.244,0,0.911195
86234.2,102.292,9742.86,8681.48,9743.7,8691.58,284.476,1,0.155593
86244.5,96.5158,9742.86,8681.48,9743.44,8688.49,284.402,0,0.414618
86254.2,103.132,9742.86,8681.48,9743.2,8685.59,284.333,0,0.657025
86263.8,104.311,9742.86,8681.48,9742.97,8682.72,284.264,0,0.896693
86274.1,97.2829,9743.71,8669.51,9742.99,8679.64,284.492,1,0.153675
86284.2,99.112,9743.71,8669.51,9743.21,8676.62,284.42,0,0.405915
86293.8,103.873,9743.71,8669.51,9743.41,8673.74,284.351,0,0.646592
86303.1,107.98,9743.71,8669.51,9743.6,8670.97,284.285,0,0.878118
86312.1,111.24,9745.99,8657.73,9743.94,8668.3,284.522,1,0.102858
86324.7,79.186,9745.99,8657.73,9744.66,8664.58,284.432,0,0.41857
86335.3,94.4501,9745.99,8657.73,9745.26,8661.46,284.357,0,0.68326
86347.4,82.3628,9745.99,8657.73,9745.96,8657.89,284.27,0,0.986795
86357.4,100.533,9749.93,8646.4,9746.92,8655.06,284.5,1,0.23547
86367,103.415,9749.93,8646.4,9747.87,8652.32,284.431,0,0.477215
86376.7,103.527,9749.93,8646.4,9748.82,8649.59,284.362,0,0.718697
86385.9,108.146,9749.93,8646.4,9749.73,8646.97,284.296,0,0.949867
86395.6,103.302,9755.87,8635.97,9751.07,8644.4,284.528,1,0.191877
86405.7,98.7723,9755.87,8635.97,9752.57,8641.76,284.456,0,0.444985
86416.3,94.4029,9755.87,8635.97,9754.15,8639,284.38,0,0.709808
86425.2,113.162,9755.87,8635.97,9755.46,8636.69,284.318,0,0.93073
86434.7,105.038,9763.38,8626.61,9757.14,8634.39,284.55,1,0.16874
86446.3,86.4985,9763.38,8626.61,9759.31,8631.69,284.468,0,0.457763
86456.2,100.1,9763.38,8626.61,9761.18,8629.35,284.397,0,0.707512
86465.9,103.984,9763.38,8626.61,9762.99,8627.1,284.328,0,0.947935
86475.7,101.381,9771.68,8617.94,9764.99,8624.92,284.558,1,0.19453
86485.9,98.464,9771.68,8617.94,9767.1,8622.72,284.486,0,0.44843
86496.2,96.7258,9771.68,8617.94,9769.24,8620.48,284.413,0,0.706892
86505.5,108.313,9771.68,8617.94,9771.16,8618.48,284.347,0,0.937705
86514.9,105.722,9780.5,8609.81,9773.21,8616.53,284.58,1,0.174175
86528,76.6859,9780.5,8609.81,9776.09,8613.87,284.487,0,0.50018
86537.4,105.932,9780.5,8609.81,9778.17,8611.95,284.42,0,0.73618
86547,104.268,9780.5,8609.81,9780.29,8610,284.352,0,0.975947
86555.9,112.31,9789.75,8602.16,9782.33,8608.29,284.588,1,0.198545
86567.5,86.2575,9789.75,8602.16,9785.01,8606.07,284.506,0,0.488375
86578.2,93.0034,9789.75,8602.16,9787.5,8604.02,284.429,0,0.757182
86587.5,108.292,9789.75,8602.16,9789.63,8602.25,284.364,0,0.98804
86598.9,87.1733,9799,8594.52,9792.29,8600.06,284.582,1,0.274825
86609.1,98.5795,9799,8594.52,9794.63,8598.12,284.51,0,0.528427
86621.2,82.3696,9799,8594.52,9797.44,8595.8,284.424,0,0.831937
86631.5,97.4402,9808.25,8586.88,9799.82,8593.84,284.65,1,0.088505
86641.6,98.7284,9808.25,8586.88,9802.16,8591.91,284.578,0,0.341725
86650.8,108.823,9808.25,8586.88,9804.28,8590.15,284.513,0,0.571455
86660.1,107.025,9808.25,8586.88,9806.45,8588.37,284.447,0,0.805045
86670.8,94.1912,9817.51,8579.24,9808.9,8586.34,284.67,1,0.0704625
86682.1,87.8951,9817.51,8579.24,9811.54,8584.17,284.59,0,0.354892
86692.5,96.9011,9817.51,8579.24,9813.92,8582.2,284.517,0,0.612888
86703.1,93.8817,9817.51,8579.24,9816.39,8580.17,284.441,0,0.87918
86712.8,103.495,9826.6,8571.41,9818.6,8578.3,284.671,1,0.120738
86723.8,90.81,9826.6,8571.41,9821.11,8576.14,284.593,0,0.396037
86735.2,87.5396,9826.6,8571.41,9823.7,8573.9,284.513,0,0.681623
86748.4,75.8639,9835.57,8563.44,9826.7,8571.32,284.718,1,0.01116
86759.4,90.6511,9835.57,8563.44,9829.17,8569.12,284.64,0,0.286943
86771,86.7258,9835.57,8563.44,9831.76,8566.83,284.558,0,0.575207
86782.6,85.8568,9835.57,8563.44,9834.37,8564.5,284.476,0,0.86639
86795.2,79.2588,9844.45,8555.37,9837.18,8561.97,284.685,1,0.181812
86808,78.0384,9844.45,8555.37,9840.03,8559.39,284.594,0,0.502168
86819.4,87.9585,9844.45,8555.37,9842.55,8557.09,284.514,0,0.786393
86829.8,96.354,9853.14,8547.1,9844.85,8554.99,284.738,1,0.0458525
86847.5,56.3165,9853.14,8547.1,9848.71,8551.32,284.613,0,0.489772
86859.6,83.0758,9853.14,8547.1,9851.32,8548.83,284.528,0,0.790703
86868.3,114.969,9860.86,8537.91,9853.21,8547.02,284.764,1,0.0081525
86877.2,111.647,9860.86,8537.91,9854.93,8544.97,284.701,0,0.232073
86885.8,116.971,9860.86,8537.91,9856.58,8543,284.64,0,0.4458
86893.9,123.478,9860.86,8537.91,9858.15,8541.14,284.583,0,0.648265
86902.9,110.813,9860.86,8537.91,9859.89,8539.07,284.52,0,0.87387
86911.9,110.664,9868,8528.27,9861.57,8536.95,284.753,1,0.09978
86922.6,93.9549,9868,8528.27,9863.47,8534.38,284.678,0,0.365865
86933.3,93.437,9868,8528.27,9865.39,8531.8,284.603,0,0.633425
86941.8,117.59,9868,8528.27,9866.91,8529.75,284.543,0,0.846027
86951.3,105.342,9874.82,8518.39,9868.57,8527.44,284.773,1,0.08335
86961.4,98.8826,9874.82,8518.39,9870.29,8524.95,284.702,0,0.336175
86969.4,124.296,9874.82,8518.39,9871.67,8522.96,284.645,0,0.537308
86978.4,111.061,9874.82,8518.39,9873.2,8520.74,284.582,0,0.76241
86986.5,124.133,9874.82,8518.39,9874.57,8518.75,284.525,0,0.963808
86996.6,99.3374,9881.44,8508.38,9876.25,8516.23,284.751,1,0.215475
87007,95.8865,9881.44,8508.38,9877.97,8513.62,284.677,0,0.4762
87015.5,117.019,9881.44,8508.38,9879.39,8511.49,284.617,0,0.68984
87024,118.697,9881.44,8508.38,9880.78,8509.38,284.558,0,0.90046
87032.1,123.376,9887.96,8498.31,9882.12,8507.35,284.797,1,0.103092
87041.7,103.498,9887.96,8498.31,9883.69,8504.91,284.729,0,0.344642
87050.6,113.276,9887.96,8498.31,9885.13,8502.69,284.667,0,0.565342
87059.8,108.527,9887.96,8498.31,9886.63,8500.37,284.603,0,0.7957
87069.5,102.415,9894.42,8488.19,9888.22,8497.91,284.83,1,0.039805
87080.2,93.9832,9894.42,8488.19,9889.94,8495.22,284.755,0,0.30581
87090,101.876,9894.42,8488.19,9891.52,8492.73,284.686,0,0.551207
87098,125.459,9894.42,8488.19,9892.81,8490.72,284.631,0,0.750475
87108.1,98.5678,9900.84,8478.06,9894.44,8488.15,284.855,1,0.0041075
87118.3,97.9624,9900.84,8478.06,9896.08,8485.57,284.783,0,0.259308
87127,114.776,9900.84,8478.06,9897.48,8483.36,284.722,0,0.477122
87139.3,81.6253,9900.84,8478.06,9899.45,8480.25,284.636,0,0.7834
87148.8,105.167,9907.23,8467.9,9900.97,8477.84,284.865,1,0.0211175
87159,98.2994,9907.23,8467.9,9902.6,8475.26,284.794,0,0.275443
87167.7,114.668,9907.23,8467.9,9903.99,8473.04,284.733,0,0.493463
87177.2,105.539,9907.23,8467.9,9905.51,8470.64,284.666,0,0.730343
87186.5,106.809,9907.23,8467.9,9907,8468.26,284.601,0,0.964405
87196.2,103.836,9913.61,8457.74,9908.54,8465.82,284.828,1,0.20517
87205.9,103.117,9913.61,8457.74,9910.09,8463.35,284.761,0,0.447612
87215,109.797,9913.61,8457.74,9911.54,8461.04,284.697,0,0.675305
87224.1,109.018,9913.61,8457.74,9913.01,8458.71,284.633,0,0.904625
87233.3,109.427,9919.99,8447.57,9914.46,8456.39,284.864,1,0.133088
87242.9,104.332,9919.99,8447.57,9915.99,8453.95,284.797,0,0.372707
87252.1,108.469,9919.99,8447.57,9917.46,8451.61,284.732,0,0.603188
87262.4,96.4562,9919.99,8447.57,9919.11,8448.97,284.66,0,0.862373
87271.4,112.237,9926.35,8437.4,9920.53,8446.71,284.892,1,0.085115
87281.2,101.602,9926.35,8437.4,9922.09,8444.2,284.823,0,0.331172
87292.3,89.9669,9926.35,8437.4,9923.86,8441.38,284.745,0,0.609052
87301.5,108.321,9926.35,8437.4,9925.33,8439.03,284.681,0,0.839848
87310.9,107.101,9918.6,8428.24,9925.78,8436.73,284.91,1,0.0732725
87322.3,87.3233,9918.6,8428.24,9923.56,8434.1,284.83,0,0.359565
87333,93.9876,9918.6,8428.24,9921.5,8431.67,284.756,0,0.625557
87342.1,109.202,9918.6,8428.24,9919.73,8429.57,284.692,0,0.85449
87351,112.468,9910.85,8419.08,9918,8427.53,284.924,1,0.076775
87361,100.107,9910.85,8419.08,9916.07,8425.25,284.854,0,0.326508
87371.3,97.5515,9910.85,8419.08,9914.08,8422.9,284.783,0,0.582783
87381,102.261,9910.85,8419.08,9912.19,8420.66,284.714,0,0.827255
87389.5,118.549,9903.1,8409.91,9910.55,8418.73,284.949,1,0.0381375
87400.1,94.3503,9903.1,8409.91,9908.5,8416.3,284.875,0,0.303108
87409.2,109.656,9903.1,8409.91,9906.73,8414.21,284.812,0,0.531093
87419.1,100.694,9903.1,8409.91,9904.81,8411.94,284.743,0,0.77937
87428,112.309,9894.96,8401.1,9903.08,8409.9,284.974,1,0.00197
87437,111.957,9894.96,8401.1,9901.27,8407.93,284.912,0,0.22527
87446.1,109.07,9894.96,8401.1,9899.4,8405.91,284.848,0,0.45448
87456.8,93.5997,9894.96,8401.1,9897.23,8403.55,284.774,0,0.721575
87466.5,102.854,9894.96,8401.1,9895.25,8401.41,284.706,0,0.964638
87477.5,91.5583,9886.57,8392.52,9892.96,8399.06,284.923,1,0.237687
87487.4,100.181,9886.57,8392.52,9890.87,8396.92,284.854,0,0.487235
87497.4,99.966,9886.57,8392.52,9888.77,8394.77,284.784,0,0.73732
87506.9,105.47,9886.57,8392.52,9886.78,8392.74,284.718,0,0.974355
87516.3,106.836,9877.98,8384.14,9884.78,8390.77,284.946,1,0.208357
87527.7,87.8457,9877.98,8384.14,9882.33,8388.39,284.867,0,0.492947
87538.7,90.4593,9877.98,8384.14,9879.96,8386.07,284.79,0,0.769315
87548.5,101.982,9869.2,8375.96,9877.86,8384.02,285.014,1,0.0144575
87559.5,91.2176,9869.2,8375.96,9875.45,8381.78,284.938,0,0.288527
87570.5,91.2117,9869.2,8375.96,9873.04,8379.54,284.862,0,0.562615
87580,104.443,9869.2,8375.96,9870.94,8377.58,284.796,0,0.80198
87590.2,98.399,9861.2,8367.01,9868.75,8375.46,285.017,1,0.0560475
87600.4,97.7441,9861.2,8367.01,9866.7,8373.17,284.947,0,0.311817
87610.9,95.0038,9861.2,8367.01,9864.6,8370.82,284.874,0,0.574965
87619.9,111.6,9861.2,8367.01,9862.81,8368.81,284.811,0,0.79898
87629,110.345,9853.88,8357.5,9861.01,8366.77,285.04,1,0.0255425
87638.5,104.569,9853.88,8357.5,9859.26,8364.5,284.974,0,0.26462
87648.2,103.214,9853.88,8357.5,9857.49,8362.19,284.907,0,0.506835
87657.1,113.116,9853.88,8357.5,9855.88,8360.09,284.846,0,0.727848
87667.6,95.1746,9853.88,8357.5,9853.95,8357.59,284.773,0,0.990523
87677.2,103.569,9847.44,8347.38,9852.39,8355.15,284.998,1,0.231908
87687.8,94.8155,9847.44,8347.38,9850.69,8352.48,284.925,0,0.495578
87697.6,101.939,9847.44,8347.38,9849.11,8350,284.857,0,0.740822
87706.7,109.517,9847.44,8347.38,9847.64,8347.69,284.794,0,0.969097
87716.3,104.242,9842.97,8336.24,9846.51,8345.05,285.019,1,0.208925
87727.1,92.6861,9842.97,8336.24,9845.3,8342.05,284.944,0,0.478653
87736.5,106.276,9842.97,8336.24,9844.25,8339.43,284.879,0,0.71389
87746.1,103.676,9842.97,8336.24,9843.17,8336.74,284.813,0,0.955025
87756.2,99.6443,9840.69,8324.46,9842.5,8333.82,285.034,1,0.205918
87768.4,81.5408,9840.69,8324.46,9841.8,8330.21,284.949,0,0.512513
87782.5,71.1055,9840.69,8324.46,9841,8326.06,284.852,0,0.864102
87792.5,99.6711,9840.29,8312.47,9840.64,8323.08,285.074,1,0.114928
87804.8,81.5481,9840.29,8312.47,9840.52,8319.41,284.989,0,0.421495
87815.7,91.5952,9840.29,8312.47,9840.41,8316.13,284.914,0,0.694435
87827.4,85.4285,9840.29,8312.47,9840.3,8312.62,284.833,0,0.987077
87838.4,91.3709,9841.71,8300.55,9840.66,8309.36,285.048,1,0.260688
87850.6,82.1072,9841.71,8300.55,9841.09,8305.73,284.964,0,0.565167
87862.7,82.3608,9841.71,8300.55,9841.53,8302.12,284.88,0,0.86871
87873.4,93.5139,9843.79,8288.73,9841.99,8298.94,285.097,1,0.13605
87885.1,85.2646,9843.79,8288.73,9842.6,8295.48,285.016,0,0.429255
87894.8,103.78,9843.79,8288.73,9843.1,8292.63,284.95,0,0.67015
87904.5,102.703,9843.79,8288.73,9843.61,8289.75,284.883,0,0.91357
87918.8,70.0197,9846.45,8277.03,9844.51,8285.57,285.074,1,0.270613
87930.4,85.778,9846.45,8277.03,9845.29,8282.16,284.994,0,0.562063
87940.6,97.9537,9846.45,8277.03,9845.97,8279.17,284.924,0,0.817285
87952.2,86.1527,9848.57,8265.22,9846.68,8275.76,285.133,1,0.107468
87965.8,74.0023,9848.57,8265.22,9847.4,8271.77,285.041,0,0.445295
87975.8,99.4827,9848.57,8265.22,9847.93,8268.81,284.971,0,0.696595
87985.6,102.102,9848.57,8265.22,9848.45,8265.91,284.904,0,0.941447
87996.5,91.9481,9850.19,8253.33,9848.92,8262.69,285.119,1,0.21334
88009.4,77.4437,9850.19,8253.33,9849.44,8258.85,285.03,0,0.536155
88025.2,63.3372,9850.19,8253.33,9850.08,8254.15,284.922,0,0.930867
88038,77.8319,9850.96,8241.36,9850.39,8250.31,285.122,1,0.252073
88051.3,75.312,9850.96,8241.36,9850.64,8246.34,285.031,0,0.584025
88063.2,83.9461,9850.96,8241.36,9850.87,8242.77,284.95,0,0.881835
88073.3,99.0168,9851,8229.36,9850.97,8239.75,285.169,1,0.134318
88087.4,70.9144,9851,8229.36,9850.98,8235.51,285.072,0,0.486855
88099.2,85.0044,9851,8229.36,9850.99,8231.99,284.992,0,0.780958
88110.2,90.5518,9850.81,8217.36,9850.99,8228.67,285.204,1,0.0570425
88131.1,47.9159,9850.81,8217.36,9850.89,8222.41,285.061,0,0.57879
88142.6,86.6874,9850.81,8217.36,9850.83,8218.95,284.982,0,0.867182
88152.8,98.3342,9849.42,8205.44,9850.64,8215.91,285.201,1,0.121418
88164.9,82.5893,9849.42,8205.44,9850.22,8212.3,285.118,0,0.42412
88173.9,111.142,9849.42,8205.44,9849.91,8209.62,285.057,0,0.649058
88186.7,78.4197,9849.42,8205.44,9849.46,8205.82,284.969,0,0.967855
88197.4,93.0596,9847.34,8193.62,9848.93,8202.64,285.184,1,0.2365
88209.2,85.0731,9847.34,8193.62,9848.32,8199.17,285.103,0,0.530365
88220.4,89.1647,9847.34,8193.62,9847.73,8195.86,285.027,0,0.810745
88232.6,81.6347,9844.85,8181.88,9847.05,8192.25,285.231,1,0.116987
88247,69.6224,9844.85,8181.88,9846.15,8188.03,285.132,0,0.476068
88258.6,86.0459,9844.85,8181.88,9845.43,8184.62,285.053,0,0.76661
88268.4,102.034,9842.11,8170.2,9844.82,8181.75,285.273,1,0.0116275
88280.4,83.1421,9842.11,8170.2,9843.99,8178.23,285.191,0,0.312317
88291.2,92.6475,9842.11,8170.2,9843.25,8175.08,285.118,0,0.582157
88301.4,98.5358,9842.11,8170.2,9842.56,8172.12,285.049,0,0.835872
88310.3,112.586,9839.21,8158.55,9841.94,8169.52,285.275,1,0.057925
88320.5,97.7326,9839.21,8158.55,9841.2,8166.55,285.205,0,0.313725
88329.5,111.072,9839.21,8158.55,9840.55,8163.92,285.144,0,0.538805
88338.5,111.035,9839.21,8158.55,9839.89,8161.3,285.082,0,0.76396
88347.9,106.431,9839.21,8158.55,9839.21,8158.57,285.018,0,0.998855
88357,110.271,9836.19,8146.94,9838.53,8155.93,285.243,1,0.22557
88367.2,98.0277,9836.19,8146.94,9837.76,8152.97,285.174,0,0.4806
88376.1,111.854,9836.19,8146.94,9837.08,8150.38,285.113,0,0.704105
88385.8,103.386,9836.19,8146.94,9836.35,8147.57,285.047,0,0.945917
88395.2,106.727,9833.07,8135.35,9835.63,8144.85,285.27,1,0.18016
88406.4,89.0924,9833.07,8135.35,9834.75,8141.6,285.193,0,0.460768
88417.5,89.6885,9833.07,8135.35,9833.88,8138.37,285.118,0,0.73951
88427.5,100.013,9833.07,8135.35,9833.1,8135.48,285.05,0,0.989478
88438.7,89.8287,9827.27,8124.84,9831.52,8132.54,285.26,1,0.267785
88450.2,86.6228,9827.27,8124.84,9829.84,8129.51,285.181,0,0.556392
88461,92.4531,9827.27,8124.84,9828.28,8126.66,285.108,0,0.8268
88472.8,84.9473,9819.77,8115.48,9826.37,8123.71,285.314,1,0.1211
88482.6,101.825,9819.77,8115.48,9824.52,8121.41,285.247,0,0.36662
88492.5,101.321,9819.77,8115.48,9822.67,8119.1,285.18,0,0.61336
88501.5,111.416,9819.77,8115.48,9820.99,8117,285.119,0,0.837745
88510.4,112.198,9810.97,8107.32,9819.24,8114.98,285.344,1,0.060565
88520.7,97.0789,9810.97,8107.32,9816.97,8112.88,285.274,0,0.318087
88530.3,103.534,9810.97,8107.32,9814.85,8110.91,285.209,0,0.559555
88540.3,100.571,9810.97,8107.32,9812.66,8108.89,285.141,0,0.808135
88549.9,103.845,9802.09,8099.25,9810.54,8106.93,285.361,1,0.0488775
88560.2,97.4535,9802.09,8099.25,9808.26,8104.86,285.292,0,0.30541
88570.3,98.3671,9802.09,8099.25,9806,8102.81,285.223,0,0.55956
88579.5,108.725,9802.09,8099.25,9803.96,8100.95,285.161,0,0.789497
88589.5,99.8263,9793.16,8091.24,9801.73,8098.93,285.378,1,0.0399325
88599.8,97.7068,9793.16,8091.24,9799.45,8096.88,285.308,0,0.2958
88609.1,107.274,9793.16,8091.24,9797.37,8095.02,285.245,0,0.528848
88618.5,106.276,9793.16,8091.24,9795.26,8093.13,285.182,0,0.764085
88628.6,99.5827,9784.18,8083.27,9793.02,8091.12,285.398,1,0.0151325
88637.6,110.522,9784.18,8083.27,9790.99,8089.32,285.337,0,0.241333
88646.7,110.25,9784.18,8083.27,9788.96,8087.51,285.276,0,0.46809
88654.9,121.831,9784.18,8083.27,9787.11,8085.88,285.22,0,0.673293
88663.5,115.79,9784.18,8083.27,9785.18,8084.16,285.162,0,0.8892
88672.3,113.439,9775.16,8075.36,9783.19,8082.41,285.387,1,0.109582
88682.9,94.7203,9775.16,8075.36,9780.81,8080.32,285.315,0,0.373518
