t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
62826.5,78.3429,5291.12,12121,278.041,0,0.488685
62837.9,87.7832,5291.12,12121,277.933,0,0.773477
62849.4,87.2463,5295.77,12109.9,278.233,1,0.0600225
62863.3,71.6286,5295.77,12109.9,278.101,0,0.409045
62873.4,99.2113,5295.77,12109.9,278.005,0,0.661032
62886.1,79.032,5295.77,12109.9,277.886,0,0.97736
62898.7,79.3758,5300.43,12098.9,278.174,1,0.292318
62916.3,56.8624,5300.43,12098.9,278.008,0,0.731975
62927.2,91.4369,5301.08,12086.9,278.312,1,0.0053875
62939.1,83.8624,5301.08,12086.9,278.2,0,0.303495
62949.6,95.8764,5301.08,12086.9,278.101,0,0.564247
62959.9,96.9706,5301.08,12086.9,278.004,0,0.822057
62970.9,90.6873,5299.53,12075,278.307,1,0.09773
62982.2,88.3533,5299.53,12075,278.2,0,0.380685
62991.6,106.123,5299.53,12075,278.112,0,0.61626
63001,106.916,5299.53,12075,278.024,0,0.850088
63010.2,108.045,5296.8,12063.3,278.342,1,0.0814725
63022,85.2675,5296.8,12063.3,278.232,0,0.374667
63031.2,107.863,5296.8,12063.3,278.145,0,0.606443
63040.7,105.709,5296.8,12063.3,278.056,0,0.84294
63050.5,102.324,5293.45,12051.8,278.369,1,0.0872625
63061.8,87.9446,5293.45,12051.8,278.263,0,0.371532
63071.3,105.94,5293.45,12051.8,278.174,0,0.607515
63081.1,101.656,5293.45,12051.8,278.082,0,0.853442
63090.5,106.792,5289.76,12040.4,278.399,1,0.0875425
63101.7,89.4422,5289.76,12040.4,278.294,0,0.367052
63111,107.14,5289.76,12040.4,278.206,0,0.600393
63120.2,108.588,5289.76,12040.4,278.12,0,0.83062
63131.9,85.764,5285.89,12029,278.415,1,0.122117
63143.5,85.7236,5285.89,12029,278.305,0,0.413752
63153.9,96.3698,5285.89,12029,278.208,0,0.67317
63163.4,105.391,5285.89,12029,278.119,0,0.910383
63172.8,106.47,5281.91,12017.7,278.435,1,0.14519
63183.9,89.7827,5281.91,12017.7,278.331,0,0.42364
63193.3,106.79,5281.91,12017.7,278.243,0,0.657745
63202.6,107.918,5281.91,12017.7,278.157,0,0.889403
63211.8,108.019,5277.88,12006.4,278.473,1,0.120843
63223.5,85.7751,5277.88,12006.4,278.364,0,0.412302
63232.7,108.368,5277.88,12006.4,278.278,0,0.642998
63242.3,104.169,5277.88,12006.4,278.188,0,0.882993
63251.5,109.017,5273.81,11995.1,278.505,1,0.112315
63266.4,66.8928,5273.81,11995.1,278.366,0,0.486048
63280.4,71.8221,5273.81,11995.1,278.236,0,0.83413
63290,103.656,5270.91,11983.5,278.548,1,0.0753125
63301.8,84.6604,5270.91,11983.5,278.438,0,0.37061
63312,97.7833,5270.91,11983.5,278.342,0,0.626278
63322.3,97.2545,5270.91,11983.5,278.247,0,0.883335
63331.6,107.826,5268.65,11971.7,278.562,1,0.11519
63342.7,90.2356,5268.65,11971.7,278.458,0,0.392242
63352,107.613,5268.65,11971.7,278.372,0,0.624557
63361.3,107.298,5268.65,11971.7,278.285,0,0.857553
63370.6,107.735,5266.73,11959.8,278.6,1,0.0896025
63381.9,88.6132,5266.73,11959.8,278.495,0,0.371727
63391,109.692,5266.73,11959.8,278.41,0,0.599638
63400.2,108.842,5266.73,11959.8,278.325,0,0.829328
63409.3,108.919,5265.01,11947.9,278.64,1,0.058855
63420.4,90.7243,5265.01,11947.9,278.537,0,0.334415
63433.3,77.4198,5265.01,11947.9,278.417,0,0.65733
63443.2,100.562,5265.01,11947.9,278.325,0,0.905932
63452.7,105.955,5263.39,11936.1,278.638,1,0.141882
63466,74.8201,5263.39,11936.1,278.513,0,0.476018
63478.2,82.27,5263.39,11936.1,278.401,0,0.779895
63489.1,91.3951,5261.84,11924.2,278.699,1,0.0534325
63500.7,86.3662,5261.84,11924.2,278.591,0,0.342898
63510.4,103.302,5261.84,11924.2,278.502,0,0.584907
63520.4,100.16,5261.84,11924.2,278.409,0,0.834508
63531.2,92.1234,5260.31,11912.3,278.708,1,0.105883
63543,84.5587,5260.31,11912.3,278.598,0,0.401535
63552.7,104.008,5260.31,11912.3,278.509,0,0.6419
63562,106.738,5260.31,11912.3,278.423,0,0.876118
63571.6,104.328,5258.81,11900.3,278.732,1,0.115747
63583,87.6002,5258.81,11900.3,278.627,0,0.401135
63592.3,108.449,5258.81,11900.3,278.541,0,0.631657
63601.2,111.204,5258.81,11900.3,278.458,0,0.85647
63610.2,111.702,5257.31,11888.4,278.774,1,0.08028
63624.2,71.5994,5257.31,11888.4,278.645,0,0.429445
63633.4,108.182,5257.31,11888.4,278.559,0,0.660537
63642.3,112.177,5257.31,11888.4,278.477,0,0.8834
63651.1,113.354,5256.29,11876.5,278.793,1,0.103947
63662.8,86.0926,5256.29,11876.5,278.686,0,0.394332
63672.2,105.92,5256.29,11876.5,278.599,0,0.63036
63681.3,109.367,5256.29,11876.5,278.514,0,0.858948
63690.9,105.016,5255.52,11864.5,278.824,1,0.0970075
63702,89.6395,5255.52,11864.5,278.721,0,0.375903
63711.3,107.429,5255.52,11864.5,278.635,0,0.608615
63720.3,111.627,5255.52,11864.5,278.553,0,0.832575
63729.3,111.501,5254.89,11852.5,278.866,1,0.0567875
63740.7,87.3111,5254.89,11852.5,278.761,0,0.34312
63749.6,112.453,5254.89,11852.5,278.679,0,0.565435
63758.6,111.232,5254.89,11852.5,278.596,0,0.79019
63767.6,110.966,5254.33,11840.5,278.909,1,0.015485
63778.7,90.4986,5254.33,11840.5,278.808,0,0.291732
63787.6,111.515,5254.33,11840.5,278.725,0,0.515917
63796.5,112.871,5254.33,11840.5,278.644,0,0.73741
63805.4,112.662,5254.33,11840.5,278.563,0,0.959312
63814.2,112.656,5253.82,11828.6,278.876,1,0.181228
63825.5,89.0797,5253.82,11828.6,278.773,0,0.461875
63834.3,113.608,5253.82,11828.6,278.692,0,0.68193
63843.1,112.804,5253.82,11828.6,278.611,0,0.903552
63852.3,108.661,5253.33,11816.6,278.922,1,0.133625
63863.1,92.5806,5253.33,11816.6,278.823,0,0.40366
63871.8,115.119,5253.33,11816.6,278.743,0,0.620827
63880.8,111.388,5253.33,11816.6,278.661,0,0.845267
63889.5,114.416,5252.86,11804.6,278.975,1,0.0637675
63900.3,92.9593,5252.86,11804.6,278.876,0,0.332702
63909.5,108.698,5252.86,11804.6,278.792,0,0.562698
63918.8,106.931,5252.86,11804.6,278.707,0,0.796493
63928.3,106.198,5252.4,11792.6,279.014,1,0.0319025
63943,67.6787,5252.4,11792.6,278.879,0,0.401295
63955.6,79.3147,5252.4,11792.6,278.764,0,0.716495
63965.8,98.7654,5252.4,11792.6,278.671,0,0.96962
63975.4,103.393,5252.07,11780.6,278.976,1,0.211415
63986.5,90.8323,5252.07,11780.6,278.875,0,0.486647
63996.4,100.109,5252.07,11780.6,278.784,0,0.736375
64009.6,76.2131,5251.83,11768.6,279.057,1,0.0644025
64021.3,85.5008,5251.83,11768.6,278.95,0,0.356797
64030.5,108.336,5251.83,11768.6,278.866,0,0.58756
64040.3,101.69,5251.83,11768.6,278.777,0,0.833405
64049.6,108.11,5251.63,11756.6,279.084,1,0.06465
64065.7,62.0067,5251.63,11756.6,278.937,0,0.467833
64075,107.796,5251.63,11756.6,278.853,0,0.699753
64084.2,108.443,5251.63,11756.6,278.769,0,0.930287
64093.4,108.147,5251.45,11744.6,279.076,1,0.161455
64104.4,90.9074,5251.45,11744.6,278.976,0,0.43646
64113.6,108.774,5251.45,11744.6,278.893,0,0.666295
64122.8,108.793,5251.45,11744.6,278.809,0,0.89609
64132.7,101.733,5251.29,11732.6,279.111,1,0.141833
64144.7,82.9249,5251.29,11732.6,279.001,0,0.44331
64155.4,93.6909,5251.29,11732.6,278.904,0,0.710145
64165.7,97.2886,5251.29,11732.6,278.811,0,0.967112
64175.5,101.567,5251.13,11720.6,279.112,1,0.213255
64187.4,84.2091,5251.13,11720.6,279.004,0,0.510135
64197.4,99.6046,5251.13,11720.6,278.913,0,0.761127
64207,104.963,5251.13,11720.6,278.827,0,0.999308
64216.7,102.473,5250.98,11708.6,279.128,1,0.243275
64227.9,89.3112,5250.98,11708.6,279.027,0,0.523195
64237.1,108.861,5250.98,11708.6,278.944,0,0.752845
64246.4,108.072,5250.98,11708.6,278.86,0,0.984173
64256,103.922,5250.83,11696.6,279.162,1,0.224737
64267.6,86.0045,5250.83,11696.6,279.057,0,0.51542
64277.3,102.95,5250.83,11696.6,278.969,0,0.758258
64287.2,100.825,5250.68,11684.6,279.268,1,0.0062125
64299.2,83.4948,5250.68,11684.6,279.16,0,0.305633
64308.9,102.954,5250.68,11684.6,279.072,0,0.54846
64318.7,102.313,5250.68,11684.6,278.984,0,0.792808
64329,97.1166,5250.53,11672.6,279.279,1,0.05023
64340.9,84.19,5250.53,11672.6,279.172,0,0.347178
64350.6,102.441,5250.53,11672.6,279.084,0,0.59122
64360.9,97.7651,5250.53,11672.6,278.991,0,0.846935
64370.5,103.538,5250.38,11660.6,279.292,1,0.0883925
64382.4,84.4088,5250.38,11660.6,279.185,0,0.38457
64392.2,101.214,5250.38,11660.6,279.096,0,0.631572
64402.3,99.0197,5250.38,11660.6,279.005,0,0.884048
64414.9,79.7404,5250.23,11648.6,279.28,1,0.197565
64426.3,87.9778,5250.23,11648.6,279.177,0,0.481728
64435.4,109.652,5250.23,11648.6,279.095,0,0.709723
64445.9,94.6235,5250.23,11648.6,279,0,0.973927
64455.8,101.909,5250.08,11636.6,279.299,1,0.219245
64470,70.4151,5250.08,11636.6,279.171,0,0.574283
64483.4,74.5134,5250.08,11636.6,279.05,0,0.909792
64494,94.4242,5250,11624.6,279.341,1,0.174555
64505.5,86.4648,5250,11624.6,279.237,0,0.46369
