t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render
62276.8,104.835,9150,2250,9150,2250,600.556,0,0.586475,9.5388,1.34,1.34
62285.6,114.321,9150,2250,9150,2250,600.382,0,0.805157,8.7473,1.34,1.34
62294.5,111.48,9150,2250,9150,2250,600.203,1,0.0294125,8.9702,1.6,1.6
62303.5,111.717,9150,2250,9150,2250,600.024,0,0.253193,8.9512,1.6,1.6
62311.5,124.668,9150,2250,9150,2250,599.864,0,0.453725,8.0213,1.6,1.6
62319.7,122.14,9150,2250,9150,2250,599.701,0,0.658408,8.1873,1.6,1.6
62327.7,124.319,9150,2250,9150,2250,599.541,0,0.859502,8.0438,1.6,1.6
62335.9,122.617,9150,2250,9150,2250,599.379,1,0.06339,8.1555,1.86,1.86
62344.8,112.708,9150,2250,9150,2250,599.202,0,0.285203,8.8725,1.86,1.86
62353.2,118.554,9150,2250,9150,2250,599.035,0,0.496078,8.435,1.86,1.86
62361.3,123.388,9150,2250,9150,2250,598.874,0,0.69869,8.1045,1.86,1.86
62370.1,113.134,9150,2250,9150,2250,598.698,0,0.919667,8.8391,1.86,1.86
62378.6,118.842,9150,2250,9150,2250,598.531,1,0.13003,8.4145,2.12,2.12
62387.9,107.447,9150,2250,9150,2250,598.347,0,0.362702,9.3069,2.12,2.12
62396.6,115.162,9150,2250,9150,2250,598.175,0,0.579787,8.6834,2.12,2.12
62405.9,106.468,9150,2250,9150,2250,597.989,0,0.8146,9.3925,2.12,2.12
62416,99.057,9150,2250,9150,2250,597.789,1,0.06698,10.0952,2.38,2.38
62426.5,95.9555,9150,2250,9150,2250,597.583,0,0.327518,10.4215,2.38,2.38
62435.1,115.489,9150,2250,9150,2250,597.412,0,0.543988,8.6588,2.38,2.38
62443.4,121.403,9150,2250,9150,2250,597.249,0,0.749913,8.237,2.38,2.38
62451.8,117.891,9150,2250,9150,2250,597.081,0,0.961972,8.4824,2.38,2.38
62460.3,118.54,9150,2250,9150,2250,596.915,1,0.172872,8.436,2.64,2.64
62469,114.913,9150,2250,9150,2250,596.743,0,0.390428,8.7022,2.64,2.64
62477.1,123.336,9150,2250,9150,2250,596.584,0,0.593125,8.1079,2.64,2.64
62485.2,122.832,9150,2250,9150,2250,596.423,0,0.796655,8.1412,2.64,2.64
62493.3,123.775,9150,2250,9150,2250,596.264,0,0.998635,8.0792,2.64,2.64
62501.5,122.342,9150,2250,9150,2250,596.103,1,0.20298,8.1738,2.9,2.9
62510.7,108.341,9150,2250,9150,2250,595.922,0,0.433733,9.2301,2.9,2.9
62519.7,111.597,9150,2250,9150,2250,595.746,0,0.657753,8.9608,2.9,2.9
62528.2,116.628,9150,2250,9150,2250,595.577,0,0.87211,8.5743,2.9,2.9
62538.7,96.0596,9150,2250,9150,2250,595.373,1,0.132365,10.4102,3.16,3.16
62548.8,98.3255,9150,2250,9150,2250,595.173,0,0.386622,10.1703,3.16,3.16
62557.7,112.902,9150,2250,9150,2250,595,0,0.608052,8.8572,3.16,3.16
62566.8,110.146,9150,2250,9150,2250,594.822,0,0.835025,9.0789,3.16,3.16
62575.2,118.022,9150,2250,9150,2250,594.656,1,0.04685,8.473,3.42,3.42
62584.7,106.001,9150,2250,9150,2250,594.471,0,0.282697,9.4339,3.42,3.42
62593.3,116.397,9150,2250,9150,2250,594.303,0,0.49748,8.5913,3.42,3.42
62602.1,112.652,9150,2250,9150,2250,594.129,0,0.719402,8.8769,3.42,3.42
62610.5,119.64,9150,2250,9150,2250,593.966,0,0.928362,8.3584,3.42,3.42
62618.9,119.126,9150,2250,9150,2250,593.802,1,0.138225,8.3945,3.68,3.68
62627.9,110.989,9150,2250,9150,2250,593.626,0,0.363472,9.0099,3.68,3.68
62636.8,112.162,9150,2250,9150,2250,593.452,0,0.586365,8.9157,3.68,3.68
62645.2,118.634,9150,2250,9150,2250,593.288,0,0.797098,8.4293,3.68,3.68
62659.9,68.3527,9150,2250,9150,2250,593.003,1,0.162848,14.63,3.94,3.94
62669.3,106.625,9150,2250,9150,2250,592.821,0,0.397315,9.3787,3.94,3.94
62677.6,119.944,9150,2250,9150,2250,592.658,0,0.605745,8.3372,3.94,3.94
62685.9,120.937,9150,2250,9150,2250,592.498,0,0.812465,8.2688,3.94,3.94
62693.9,123.867,9150,2250,9150,2250,592.341,1,0.014295,8.0732,4.2,4.2
62702.7,113.612,9150,2250,9150,2250,592.17,0,0.234343,8.8019,4.2,4.2
62711,121.489,9150,2250,9150,2250,592.01,0,0.440122,8.2312,4.2,4.2
62719.5,117.298,9150,2250,9150,2250,591.845,0,0.653255,8.5253,4.2,4.2
62728.1,116.105,9150,2250,9150,2250,591.678,0,0.868577,8.6129,4.2,4.2
62736.3,121.837,9150,2250,9150,2250,591.519,1,0.07377,8.2077,4.46,4.46
62745,115.324,9150,2250,9150,2250,591.351,0,0.29055,8.6712,4.46,4.46
62753.3,120.524,9150,2250,9150,2250,591.19,0,0.497977,8.2971,4.46,4.46
62761.3,123.953,9150,2250,9150,2250,591.034,0,0.699668,8.0676,4.46,4.46
62769.6,121.142,9150,2250,9150,2250,590.874,0,0.906038,8.2548,4.46,4.46
62777.8,121.674,9150,2250,9150,2250,590.716,1,0.111505,8.2187,4.72001,4.72001
62787,108.832,9150,2250,9150,2250,590.538,0,0.341217,9.1885,4.72001,4.72001
62795.4,119.4,9150,2250,9150,2250,590.376,0,0.550597,8.3752,4.72001,4.72001
62803.6,121.249,9150,2250,9150,2250,590.217,0,0.756785,8.2475,4.72001,4.72001
62811.7,124.019,9150,2250,9150,2250,590.062,0,0.958368,8.0633,4.72001,4.72001
62819.9,121.638,9150,2250,9150,2250,589.903,1,0.163895,8.2211,4.98001,4.98001
62828.7,113.972,9150,2250,9150,2250,589.734,0,0.383247,8.7741,4.98001,4.98001
62837.1,118.749,9150,2250,9150,2250,589.572,0,0.593775,8.4211,4.98001,4.98001
62845.2,124.284,9150,2250,9150,2250,589.417,0,0.794927,8.0461,4.98001,4.98001
62853.4,121.864,9150,2250,9150,2250,589.26,1,7.5e-05,8.2059,5.24001,5.24001
62861.9,117.178,9150,2250,9150,2250,589.096,0,0.213425,8.534,5.24001,5.24001
62870.2,120.877,9150,2250,9150,2250,588.937,0,0.420247,8.2729,5.24001,5.24001
62878.5,120.098,9150,2250,9150,2250,588.777,0,0.62841,8.3265,5.24001,5.24001
62886.8,121.143,9150,2250,9150,2250,588.618,0,0.834777,8.2547,5.24001,5.24001
62894.9,122.024,9150,2250,9150,2250,588.461,1,0.039655,8.1951,5.50001,5.50001
62903.8,113.093,9150,2250,9150,2250,588.292,0,0.260713,8.8423,5.50001,5.50001
62911.9,123.18,9150,2250,9150,2250,588.136,0,0.463668,8.1182,5.50001,5.50001
62920.2,120.521,9150,2250,9150,2250,587.977,0,0.6711,8.2973,5.50001,5.50001
62928.6,118.844,9150,2250,9150,2250,587.816,0,0.88146,8.4144,5.50001,5.50001
62936.9,121.217,9150,2250,9150,2250,587.659,1,0.0877025,8.2497,5.76001,5.76001
62945.5,115.568,9150,2250,9150,2250,587.493,0,0.304025,8.6529,5.76001,5.76001
62953.7,121.729,9150,2250,9150,2250,587.336,0,0.5094,8.215,5.76001,5.76001
62961.9,122.93,9150,2250,9150,2250,587.181,0,0.712767,8.1347,5.76001,5.76001
62970.1,122.094,9150,2250,9150,2250,587.025,0,0.917527,8.1904,5.76001,5.76001
62978.4,120.344,9150,2250,9150,2250,586.866,1,0.125265,8.3095,6.02001,6.02001
62987.5,109.149,9150,2250,9150,2250,586.691,0,0.35431,9.1618,6.02001,6.02001
62995.9,119.309,9150,2250,9150,2250,586.532,0,0.56385,8.3816,6.02001,6.02001
63004.5,116.899,9150,2250,9150,2250,586.369,0,0.77771,8.5544,6.02001,6.02001
63012.6,123.457,9150,2250,9150,2250,586.215,0,0.98021,8.1,6.02001,6.02001
63020.9,120.533,9150,2250,9150,2250,586.057,1,0.187623,8.2965,6.28001,6.28001
63029.5,115.315,9150,2250,9150,2250,585.892,0,0.40442,8.6719,6.28001,6.28001
63037.8,120.709,9150,2250,9150,2250,585.735,0,0.61153,8.2844,6.28001,6.28001
63045.9,123.423,9150,2250,9150,2250,585.581,0,0.814085,8.1022,6.28001,6.28001
63054.2,121.521,9150,2250,9150,2250,585.424,1,0.01981,8.229,6.54001,6.54001
63062.9,114.237,9150,2250,9150,2250,585.258,0,0.238652,8.7537,6.54001,6.54001
63071.8,112.025,9150,2250,9150,2250,585.089,0,0.461818,8.9266,6.54001,6.54001
63080.2,120.1,9150,2250,9150,2250,584.931,0,0.669977,8.3264,6.54001,6.54001
63088.7,117.178,9150,2250,9150,2250,584.77,0,0.883327,8.534,6.54001,6.54001
63096.8,123.687,9150,2250,9150,2250,584.617,1,0.08545,8.0849,6.80001,6.80001
63106,108.053,9150,2250,9150,2250,584.442,0,0.316817,9.2547,6.80001,6.80001
63114.7,115.005,9150,2250,9150,2250,584.277,0,0.5342,8.6953,6.80001,6.80001
63123.2,118.46,9150,2250,9150,2250,584.118,0,0.745242,8.4417,6.80001,6.80001
63131.4,121.03,9150,2250,9150,2250,583.962,0,0.951802,8.2624,6.80001,6.80001
63139.6,122.847,9150,2250,9150,2250,583.808,1,0.155308,8.1402,0.0600071,0.0600071
63148.7,110.072,9150,2250,9150,2250,583.637,0,0.382432,9.085,0.0600071,0.0600071
63156.8,123.4,9150,2250,9150,2250,583.484,0,0.585025,8.1037,0.0600071,0.0600071
63165,120.825,9150,2250,9150,2250,583.328,0,0.791935,8.2764,0.0600071,0.0600071
63173.2,122.705,9150,2250,9150,2250,583.174,0,0.995675,8.1496,0.0600071,0.0600071
63182,113.507,9150,2250,9150,2250,583.009,1,0.215925,8.81,0.320007,0.320007
63191.1,110.467,9150,2250,9150,2250,582.838,0,0.442237,9.0525,0.320007,0.320007
63199.7,115.318,9150,2250,9150,2250,582.675,0,0.65903,8.6717,0.320007,0.320007
63208.3,117.114,9150,2250,9150,2250,582.515,0,0.872497,8.5387,0.320007,0.320007
63216.5,121.247,9150,2250,9150,2250,582.36,1,0.0786875,8.2476,0.580007,0.580007
63225.4,112.736,9150,2250,9150,2250,582.193,0,0.300445,8.8703,0.580007,0.580007
63233.7,120.527,9150,2250,9150,2250,582.038,0,0.507868,8.2969,0.580007,0.580007
63242,120.149,9150,2250,9150,2250,581.882,0,0.715943,8.323,0.580007,0.580007
63250.2,121.311,9150,2250,9150,2250,581.727,0,0.922025,8.2433,0.580007,0.580007
63258.8,117.418,9150,2250,9150,2250,581.567,1,0.13494,8.5166,0.840007,0.840007
63267.7,112.425,9150,2250,9150,2250,581.401,0,0.35731,8.8948,0.840007,0.840007
63275.9,121.334,9150,2250,9150,2250,581.247,0,0.563353,8.2417,0.840007,0.840007
63284.4,117.99,9150,2250,9150,2250,581.088,0,0.775235,8.4753,0.840007,0.840007
63293.1,113.973,9150,2250,9150,2250,580.924,0,0.994585,8.774,0.840007,0.840007
63301.6,118.98,9150,2250,9150,2250,580.767,1,0.204705,8.4048,1.10001,1.10001
63310.6,110.199,9150,2250,9150,2250,580.598,0,0.431567,9.0745,1.10001,1.10001
63319,118.754,9150,2250,9150,2250,580.441,0,0.642088,8.4208,1.10001,1.10001
63327.2,122.585,9150,2250,9150,2250,580.289,0,0.846027,8.1576,1.10001,1.10001
63335.6,119.012,9150,2250,9150,2250,580.132,1,0.05609,8.4025,1.36001,1.36001
63344.4,113.83,9150,2250,9150,2250,579.968,0,0.275715,8.785,1.36001,1.36001
63352.8,118.756,9150,2250,9150,2250,579.812,0,0.48623,8.4206,1.36001,1.36001
63361,121.393,9150,2250,9150,2250,579.658,0,0.692173,8.2377,1.36001,1.36001
63369.6,117.03,9150,2250,9150,2250,579.499,0,0.905792,8.5448,1.36001,1.36001
63378.1,116.928,9150,2250,9150,2250,579.34,1,0.1196,8.5523,1.62001,1.62001
63387.9,103.004,9150,2250,9150,2250,579.16,0,0.36231,9.7084,1.62001,1.62001
63396.1,121.192,9150,2250,9150,2250,579.007,0,0.568595,8.2514,1.62001,1.62001
63404.5,119.616,9150,2250,9150,2250,578.852,0,0.777597,8.3601,1.62001,1.62001
63412.9,118.689,9150,2250,9150,2250,578.695,0,0.988232,8.4254,1.62001,1.62001
63421.3,118.794,9150,2250,9150,2250,578.539,1,0.19868,8.4179,1.88001,1.88001
63430.3,111.089,9150,2250,9150,2250,578.373,0,0.423725,9.0018,1.88001,1.88001
63438.7,118.94,9150,2250,9150,2250,578.217,0,0.633915,8.4076,1.88001,1.88001
63447.1,119.412,9150,2250,9150,2250,578.062,0,0.843275,8.3744,1.88001,1.88001
63455.3,121.393,9150,2250,9150,2250,577.91,1,0.0492175,8.2377,2.14001,2.14001
63464.4,110.762,9150,2250,9150,2250,577.743,0,0.274927,9.0284,2.14001,2.14001
63472.8,118.878,9150,2250,9150,2250,577.587,0,0.485227,8.412,2.14001,2.14001
63481.1,120.013,9150,2250,9150,2250,577.433,0,0.693537,8.3324,2.14001,2.14001
63489.3,121.48,9150,2250,9150,2250,577.281,0,0.899333,8.2318,2.14001,2.14001
63498,115.066,9150,2250,9150,2250,577.121,1,0.1166,8.6907,2.40001,2.40001
63507.5,105.713,9150,2250,9150,2250,576.947,0,0.35309,9.4596,2.40001,2.40001
63515.9,119.261,9150,2250,9150,2250,576.792,0,0.562715,8.385,2.40001,2.40001
63527.2,88.6203,9150,2250,9150,2250,576.584,0,0.844818,11.2841,2.40001,2.40001
63537,101.322,9150,2250,9150,2250,576.403,1,0.091555,9.8695,2.66001,2.66001
63547.1,98.9227,9150,2250,9150,2250,576.217,0,0.344278,10.1089,2.66001,2.66001
63557.4,97.6496,9150,2250,9150,2250,576.029,0,0.600295,10.2407,2.66001,2.66001
63565.9,116.806,9150,2250,9150,2250,575.871,0,0.814325,8.5612,2.66001,2.66001
63575.2,108.285,9150,2250,9150,2250,575.702,1,0.0451975,9.2349,2.92001,2.92001
63584.4,108.595,9150,2250,9150,2250,575.533,0,0.27541,9.2085,2.92001,2.92001
63592.5,123.127,9150,2250,9150,2250,575.384,0,0.478453,8.1217,2.92001,2.92001
63601,118.135,9150,2250,9150,2250,575.229,0,0.690075,8.4649,2.92001,2.92001
63609.1,122.525,9150,2250,9150,2250,575.08,0,0.894115,8.1616,2.92001,2.92001
63617.4,120.796,9150,2250,9150,2250,574.928,1,0.101075,8.2784,3.18001,3.18001
63626.1,114.447,9150,2250,9150,2250,574.768,0,0.319517,8.7377,3.18001,3.18001
63634.7,116.686,9150,2250,9150,2250,574.611,0,0.533768,8.57,3.18001,3.18001
63642.9,121.471,9150,2250,9150,2250,574.461,0,0.739577,8.2324,3.18001,3.18001
63656.9,71.6954,9150,2250,9150,2250,574.206,1,0.088275,13.9479,3.44001,3.44001
63666.9,100.028,9150,2250,9150,2250,574.024,0,0.338205,9.9972,3.44001,3.44001
63675.6,114.964,9150,2250,9150,2250,573.865,0,0.555665,8.6984,3.44001,3.44001
63683.9,120.375,9150,2250,9150,2250,573.714,0,0.76335,8.3074,3.44001,3.44001
63692.3,119.58,9150,2250,9150,2250,573.561,0,0.972415,8.3626,3.44001,3.44001
63700.5,120.658,9150,2250,9150,2250,573.41,1,0.179613,8.2879,3.70001,3.70001
63709.7,108.724,9150,2250,9150,2250,573.243,0,0.409553,9.1976,3.70001,3.70001
63718,120.483,9150,2250,9150,2250,573.092,0,0.61705,8.2999,3.70001,3.70001
63726.6,116.675,9150,2250,9150,2250,572.936,0,0.83132,8.5708,3.70001,3.70001
63735.3,115.38,9150,2250,9150,2250,572.779,1,0.047995,8.667,3.96001,3.96001
63744.4,110.211,9150,2250,9150,2250,572.614,0,0.274832,9.0735,3.96001,3.96001
63752.8,118.878,9150,2250,9150,2250,572.461,0,0.485132,8.412,3.96001,3.96001
63761.1,120.093,9150,2250,9150,2250,572.31,0,0.693305,8.3269,3.96001,3.96001
63769.5,119.232,9150,2250,9150,2250,572.158,0,0.90298,8.387,3.96001,3.96001
63777.7,121.947,9150,2250,9150,2250,572.01,1,0.107988,8.2003,4.22001,4.22001
63786.6,111.99,9150,2250,9150,2250,571.848,0,0.331223,8.9294,4.22001,4.22001
63794.9,120.938,9150,2250,9150,2250,571.698,0,0.53794,8.2687,4.22001,4.22001
63803.6,114.993,9150,2250,9150,2250,571.541,0,0.755345,8.6962,4.22001,4.22001
63811.9,120.495,9150,2250,9150,2250,571.391,0,0.962822,8.2991,4.22001,4.22001
63820.3,118.45,9150,2250,9150,2250,571.238,1,0.173882,8.4424,4.48001,4.48001
63829.2,112.289,9150,2250,9150,2250,571.077,0,0.396522,8.9056,4.48001,4.48001
63837.7,117.958,9150,2250,9150,2250,570.924,0,0.608463,8.4776,4.48001,4.48001
63845.8,123.18,9150,2250,9150,2250,570.778,0,0.811418,8.1182,4.48001,4.48001
63854.3,117.787,9150,2250,9150,2250,570.625,1,0.023665,8.4899,4.74001,4.74001
63863.1,113.766,9150,2250,9150,2250,570.466,0,0.243415,8.79,4.74001,4.74001
63871.5,119.025,9150,2250,9150,2250,570.315,0,0.453455,8.4016,4.74001,4.74001
63879.7,122.392,9150,2250,9150,2250,570.168,0,0.657718,8.1705,4.74001,4.74001
63888,119.394,9150,2250,9150,2250,570.017,0,0.867108,8.3756,4.74001,4.74001
63896.2,122.117,9150,2250,9150,2250,569.87,1,0.07183,8.1889,5.00001,5.00001
63906,102.04,9150,2250,9150,2250,569.694,0,0.316833,9.8001,5.00001,5.00001
63915.5,105.896,9150,2250,9150,2250,569.524,0,0.552912,9.4432,5.00001,5.00001
63924,117.94,9150,2250,9150,2250,569.372,0,0.764885,8.4789,5.00001,5.00001
63933.1,109.389,9150,2250,9150,2250,569.208,0,0.993428,9.1417,5.00001,5.00001
63941.7,116.93,9150,2250,9150,2250,569.054,1,0.20723,8.5521,5.26001,5.26001
63951.5,101.138,9150,2250,9150,2250,568.877,0,0.454417,9.8875,5.26001,5.26001
63960.7,109.18,9150,2250,9150,2250,568.713,0,0.683397,9.1592,5.26001,5.26001
63969.9,109.031,9150,2250,9150,2250,568.549,0,0.91269,9.1717,5.26001,5.26001
63979,109.674,9150,2250,9150,2250,568.386,1,0.140638,9.1179,5.52001,5.52001
63988.8,102.057,9150,2250,9150,2250,568.211,0,0.385597,9.7984,5.52001,5.52001
63998.1,107.658,9150,2250,9150,2250,568.045,0,0.617815,9.2887,5.52001,5.52001
64006.8,114.933,9150,2250,9150,2250,567.889,0,0.835333,8.7007,5.52001,5.52001
64015.9,109.197,9150,2250,9150,2250,567.726,1,0.0642775,9.1578,5.78001,5.78001
64025.3,106.795,9150,2250,9150,2250,567.559,0,0.29837,9.3637,5.78001,5.78001
64034.5,108.954,9150,2250,9150,2250,567.395,0,0.527825,9.1782,5.78001,5.78001
64046.8,81.2137,9150,2250,9150,2250,567.176,0,0.835655,12.3132,5.78001,5.78001
64056.1,107.625,9150,2250,9150,2250,567.01,1,0.0679425,9.2915,6.04001,6.04001
64066.1,99.3483,9150,2250,9150,2250,566.831,0,0.319582,10.0656,6.04001,6.04001
64076.5,96.1908,9150,2250,9150,2250,566.646,0,0.579482,10.396,6.04001,6.04001
64088.4,84.6138,9150,2250,9150,2250,566.436,0,0.874942,11.8184,6.04001,6.04001
64096.6,121.415,9150,2250,9150,2250,566.29,1,0.0808475,8.2362,6.30001,6.30001
64105.4,113.367,9150,2250,9150,2250,566.133,0,0.30137,8.8209,6.30001,6.30001
64113.5,123.27,9150,2250,9150,2250,565.989,0,0.504178,8.1123,6.30001,6.30001
64121.7,121.653,9150,2250,9150,2250,565.844,0,0.70968,8.2201,6.30001,6.30001
64129.9,122.378,9150,2250,9150,2250,565.699,0,0.913965,8.1714,6.30001,6.30001
64138.3,119.423,9150,2250,9150,2250,565.55,1,0.123305,8.3736,6.56001,6.56001
64146.5,121.601,9150,2250,9150,2250,565.405,0,0.328895,8.2236,6.56001,6.56001
64154.3,128.246,9150,2250,9150,2250,565.267,0,0.523832,7.7975,6.56001,6.56001
64161.8,132.836,9150,2250,9150,2250,565.134,0,0.712035,7.5281,6.56001,6.56001
64169.6,129.261,9150,2250,9150,2250,564.997,0,0.905442,7.7363,6.56001,6.56001
64177.3,130.312,9150,2250,9150,2250,564.861,1,0.09729,7.6739,6.82001,6.82001
64186,114.218,9150,2250,9150,2250,564.707,0,0.31617,8.7552,6.82001,6.82001
64193.7,129.519,9150,2250,9150,2250,564.57,0,0.509193,7.7209,6.82001,6.82001
64201.5,128.922,9150,2250,9150,2250,564.434,0,0.703107,7.7566,6.82001,6.82001
64208.9,134.25,9150,2250,9150,2250,564.302,0,0.889328,7.4488,6.82001,6.82001
64216.6,130.102,9150,2250,9150,2250,564.167,1,0.081485,7.6863,0.0800095,0.0800095
64224.8,122.493,9150,2250,9150,2250,564.023,0,0.285578,8.1637,0.0800095,0.0800095
64232.4,132.114,9150,2250,9150,2250,563.89,0,0.474808,7.5692,0.0800095,0.0800095
64239.9,133.037,9150,2250,9150,2250,563.757,0,0.662725,7.5167,0.0800095,0.0800095
64247.4,132.723,9150,2250,9150,2250,563.625,0,0.851088,7.5345,0.0800095,0.0800095
64255,131.839,9150,2250,9150,2250,563.491,1,0.0407125,7.585,0.340009,0.340009
64263.2,121.581,9150,2250,9150,2250,563.347,0,0.246338,8.225,0.340009,0.340009
64271,128.737,9150,2250,9150,2250,563.21,0,0.440533,7.7678,0.340009,0.340009
64278.9,126.048,9150,2250,9150,2250,563.071,0,0.63887,7.9335,0.340009,0.340009
64287.8,112.962,9150,2250,9150,2250,562.916,0,0.860183,8.8525,0.340009,0.340009
64296.1,119.933,9150,2250,9150,2250,562.769,1,0.0686325,8.338,0.600009,0.600009
64304.7,116.792,9150,2250,9150,2250,562.619,0,0.282687,8.5622,0.600009,0.600009
64312.5,128.426,9150,2250,9150,2250,562.483,0,0.477352,7.7866,0.600009,0.600009
64321.8,106.735,9150,2250,9150,2250,562.319,0,0.711577,9.369,0.600009,0.600009
64330,121.745,9150,2250,9150,2250,562.175,0,0.916925,8.2139,0.600009,0.600009
64338.2,121.871,9150,2250,9150,2250,562.031,1,0.12206,8.2054,0.860009,0.860009
64347,114.233,9150,2250,9150,2250,561.878,0,0.34091,8.754,0.860009,0.860009
64355.5,118.018,9150,2250,9150,2250,561.73,0,0.552742,8.4733,0.860009,0.860009
64363.8,119.696,9150,2250,9150,2250,561.584,0,0.761605,8.3545,0.860009,0.860009
64373.3,105.415,9150,2250,9150,2250,561.419,0,0.998762,9.4863,0.860009,0.860009
64381.3,124.715,9150,2250,9150,2250,561.279,1,0.19922,8.0183,1.12001,1.12001
64389.8,117.915,9150,2250,9150,2250,561.131,0,0.411238,8.4807,1.12001,1.12001
64397.3,134.014,9150,2250,9150,2250,561.001,0,0.597785,7.4619,1.12001,1.12001
64405.6,119.497,9150,2250,9150,2250,560.855,0,0.806995,8.3684,1.12001,1.12001
64413.6,125.034,9150,2250,9150,2250,560.716,1,0.00694,7.9978,1.38001,1.38001
64422.1,117.646,9150,2250,9150,2250,560.568,0,0.219443,8.5001,1.38001,1.38001
64430,126.63,9150,2250,9150,2250,560.431,0,0.416867,7.897,1.38001,1.38001
64440.6,94.6065,9150,2250,9150,2250,560.247,0,0.68112,10.5701,1.38001,1.38001
64451,95.8148,9150,2250,9150,2250,560.066,0,0.94204,10.4368,1.38001,1.38001
64459.6,116.943,9150,2250,9150,2250,559.917,1,0.15582,8.5512,1.64001,1.64001
64468.2,116.518,9150,2250,9150,2250,559.768,0,0.37038,8.5824,1.64001,1.64001
64476.1,126.157,9150,2250,9150,2250,559.631,0,0.568545,7.9266,1.64001,1.64001
64484.8,114.787,9150,2250,9150,2250,559.48,0,0.78634,8.7118,1.64001,1.64001
64492.9,123.101,9150,2250,9150,2250,559.339,0,0.989425,8.1234,1.64001,1.64001
64501,124.401,9150,2250,9150,2250,559.2,1,0.190388,8.0385,1.90001,1.90001
64510,110.907,9150,2250,9150,2250,559.044,0,0.415803,9.0166,1.90001,1.90001
64518,124.639,9150,2250,9150,2250,558.905,0,0.616382,8.0232,1.90001,1.90001
64526,125.899,9150,2250,9150,2250,558.767,0,0.814955,7.9429,1.90001,1.90001
64534.9,112.279,9150,2250,9150,2250,558.614,1,0.037615,8.9064,2.16001,2.16001
64543.7,113.449,9150,2250,9150,2250,558.461,0,0.257977,8.8145,2.16001,2.16001
64553.7,99.6641,9150,2250,9150,2250,558.288,0,0.50882,10.0337,2.16001,2.16001
64563.3,104.63,9150,2250,9150,2250,558.123,0,0.747757,9.5575,2.16001,2.16001
64575.9,78.9316,9150,2250,9150,2250,557.905,1,0.0644875,12.6692,2.42001,2.42001
64587.2,88.8486,9150,2250,9150,2250,557.711,0,0.345865,11.2551,2.42001,2.42001
64594.9,129.344,9150,2250,9150,2250,557.578,0,0.539147,7.7313,2.42001,2.42001
64603,123.687,9150,2250,9150,2250,557.439,0,0.74127,8.0849,2.42001,2.42001
64613.2,98.5532,9150,2250,9150,2250,557.264,0,0.99494,10.1468,2.42001,2.42001
64621.8,115.362,9150,2250,9150,2250,557.115,1,0.21165,8.6684,2.68001,2.68001
64630.4,117.228,9150,2250,9150,2250,556.969,0,0.42491,8.5304,2.68001,2.68001
64640.9,95.2417,9150,2250,9150,2250,556.788,0,0.6874,10.4996,2.68001,2.68001
64650,109.163,9150,2250,9150,2250,556.631,0,0.916415,9.1606,2.68001,2.68001
64659,110.93,9150,2250,9150,2250,556.476,1,0.141783,9.0147,2.94001,2.94001
64668.4,106.309,9150,2250,9150,2250,556.315,0,0.376945,9.4065,2.94001,2.94001
64679.6,89.4678,9150,2250,9150,2250,556.124,0,0.656375,11.1772,2.94001,2.94001
64687.7,124.387,9150,2250,9150,2250,555.986,0,0.85736,8.0394,2.94001,2.94001
64695.3,130.75,9150,2250,9150,2250,555.855,1,0.048565,7.6482,3.20001,3.20001
64706.4,90.2177,9150,2250,9150,2250,555.666,0,0.325673,11.0843,3.20001,3.20001
64716.4,100.142,9150,2250,9150,2250,555.495,0,0.575318,9.9858,3.20001,3.20001
64724.1,129.473,9150,2250,9150,2250,555.363,0,0.768408,7.7236,3.20001,3.20001
64733.2,109.698,9150,2250,9150,2250,555.207,0,0.996305,9.1159,3.20001,3.20001
64740.7,134.326,9150,2250,9150,2250,555.08,1,0.18242,7.4446,3.46001,3.46001
64748.7,124.089,9150,2250,9150,2250,554.943,0,0.383887,8.0587,3.46001,3.46001
64756.1,135.181,9150,2250,9150,2250,554.817,0,0.568825,7.3975,3.46001,3.46001
64763.5,135.166,9150,2250,9150,2250,554.691,0,0.753783,7.3983,3.46001,3.46001
64771,133.037,9150,2250,9150,2250,554.563,0,0.9417,7.5167,3.46001,3.46001
64778.3,136.79,9150,2250,9150,2250,554.438,1,0.124463,7.3105,3.72001,3.72001
64786.3,125.042,9150,2250,9150,2250,554.302,0,0.324395,7.9973,3.72001,3.72001
64793.8,134.838,9150,2250,9150,2250,554.176,0,0.509803,7.4163,3.72001,3.72001
64801.2,134.662,9150,2250,9150,2250,554.05,0,0.695453,7.426,3.72001,3.72001
64810.8,103.994,9150,2250,9150,2250,553.886,0,0.93585,9.6159,3.72001,3.72001
64818.4,132.043,9150,2250,9150,2250,553.758,1,0.125182,7.5733,3.98001,3.98001
64826.4,124.228,9150,2250,9150,2250,553.621,0,0.326425,8.0497,3.98001,3.98001
64833.9,133.506,9150,2250,9150,2250,553.494,0,0.513682,7.4903,3.98001,3.98001
64841.3,134.853,9150,2250,9150,2250,553.368,0,0.69907,7.4155,3.98001,3.98001
64848.9,132.396,9150,2250,9150,2250,553.24,0,0.887897,7.5531,3.98001,3.98001
64857.3,118.262,9150,2250,9150,2250,553.097,1,0.0992925,8.4558,4.24001,4.00583
