t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay
145150,137.133,11221.6,2850,11227,2850,232.462,0,0.549707,7.2922,4.01999,3.87139,0.182305,0.960136
145157,143.945,11221.6,2850,11225,2850,232.448,0,0.723385,6.9471,4.01999,3.9287,0.173678,0.961986
145164,143.945,11221.6,2850,11222.9,2850,232.433,0,0.897062,6.9471,4.01999,3.98602,0.173678,0.961986
145171,138.351,11209.6,2850,11220.7,2850,232.525,1,0.0777625,7.228,4.34999,4.04565,0.1807,0.96048
145179,134.986,11209.6,2850,11218.5,2850,232.51,0,0.262967,7.4082,4.34999,4.10677,0.185205,0.959515
145186,127.466,11209.6,2850,11216.1,2850,232.494,0,0.459098,7.8452,4.34999,4.17149,0.19613,0.957179
145193,144.02,11209.6,2850,11214.1,2850,232.479,0,0.632685,6.9435,4.34999,4.22877,0.173588,0.962006
145201,132.141,11209.6,2850,11211.8,2850,232.464,0,0.821877,7.5677,4.34999,4.29121,0.189193,0.958662
145208,137.238,11197.6,2850,11209.6,2850,232.556,1,0.0040425,7.2866,4.67999,4.35132,0.182165,0.960166
145218,100.579,11197.6,2850,11206.6,2850,232.535,0,0.252602,9.9424,0,0,0.24856,0.946046
145225,143.322,11197.6,2850,11204.5,2850,232.52,0,0.427035,6.9773,0,0,0.174433,0.961824
145232,140.813,11197.6,2850,11202.4,2850,232.506,0,0.604575,7.1016,0,0,0.17754,0.961158
145239,137.555,11197.6,2850,11200.2,2850,232.491,0,0.78632,7.2698,0,0,0.181745,0.960256
145246,143.947,11197.6,2850,11198.1,2850,232.476,0,0.959995,6.947,0,0,0.173675,0.961987
145253,143.959,11288.1,2930,11209.7,2860.69,233.537,1,0.133655,6.9464,0.26,0.0347503,0.17366,0.96199
145260,143.966,11288.1,2930,11225.4,2874.58,233.522,0,0.307308,6.9461,0.26,0.0799,0.173652,0.961992
145267,143.93,11288.1,2930,11241.2,2888.48,233.508,0,0.481003,6.9478,0.26,0.125061,0.173695,0.961983
145274,143.91,11288.1,2930,11256.9,2902.38,233.493,0,0.654723,6.9488,0.26,0.170228,0.17372,0.961977
145281,143.943,11288.1,2930,11272.6,2916.27,233.479,0,0.828403,6.9472,0.26,0.215385,0.17368,0.961986
145288,143.912,11360.5,2994,11288.3,2930.14,234.324,1,0.00212,6.9487,0.52,0.260551,0.173717,0.961978
145295,143.951,11360.5,2994,11300.8,2941.25,234.309,0,0.17579,6.9468,0.52,0.305705,0.17367,0.961988
145302,143.928,11360.5,2994,11313.4,2952.37,234.295,0,0.349488,6.9479,0.52,0.350867,0.173698,0.961982
145309,143.92,11360.5,2994,11326,2963.48,234.28,0,0.523195,6.9483,0.52,0.396031,0.173708,0.96198
145316,143.974,11360.5,2994,11338.6,2974.6,234.266,0,0.696837,6.9457,0.52,0.441178,0.173643,0.961994
145323,143.935,11360.5,2994,11351.1,2985.71,234.251,0,0.870528,6.9476,0.52,0.486337,0.17369,0.961984
145330,143.941,11418.4,3045.2,11363.1,2996.26,234.924,1,0.04421,6.9473,0.78,0.531495,0.173682,0.961985
145337,143.901,11418.4,3045.2,11373.1,3005.16,234.91,0,0.21794,6.9492,0.78,0.576664,0.17373,0.961975
145344,143.999,11418.4,3045.2,11383.2,3014.05,234.895,0,0.391553,6.9445,0.78,0.621804,0.173613,0.962
145351,143.978,11418.4,3045.2,11393.2,3022.94,234.881,0,0.56519,6.9455,0.78,0.666949,0.173637,0.961995
145358,143.937,11418.4,3045.2,11403.3,3031.83,234.866,0,0.738877,6.9475,0.78,0.712108,0.173688,0.961984
145365,143.959,11418.4,3045.2,11413.3,3040.72,234.852,0,0.912538,6.9464,0.78,0.75726,0.17366,0.96199
145371,143.943,11464.7,3086.16,11422.4,3048.73,235.387,1,0.0862175,6.9472,1.04,0.802417,0.17368,0.961986
145378,143.947,11464.7,3086.16,11430.4,3055.85,235.372,0,0.259892,6.947,1.04,0.847572,0.173675,0.961987
145385,143.916,11464.7,3086.16,11438.5,3062.96,235.358,0,0.433605,6.9485,1.04,0.892737,0.173713,0.961979
145392,143.943,11464.7,3086.16,11446.5,3070.07,235.343,0,0.607285,6.9472,1.04,0.937894,0.17368,0.961986
145399,143.928,11464.7,3086.16,11454.6,3077.19,235.329,0,0.780982,6.9479,1.04,0.983055,0.173698,0.961982
145406,143.98,11464.7,3086.16,11462.6,3084.3,235.314,0,0.954618,6.9454,1.04,1.0282,0.173635,0.961995
145413,143.982,11501.8,3118.93,11469.5,3090.36,235.739,1,0.12825,6.9453,1.3,1.07334,0.173633,0.961996
145420,140.371,11501.8,3118.93,11476.1,3096.2,235.724,0,0.30635,7.124,1.3,1.11965,0.1781,0.961037
145427,143.93,11501.8,3118.93,11482.5,3101.89,235.71,0,0.480045,6.9478,1.3,1.16481,0.173695,0.961983
145434,143.97,11501.8,3118.93,11488.9,3107.58,235.695,0,0.653692,6.9459,1.3,1.20996,0.173647,0.961993
145441,143.976,11501.8,3118.93,11495.4,3113.27,235.681,0,0.827332,6.9456,1.3,1.25511,0.17364,0.961994
145448,143.928,11531.4,3145.14,11501.8,3118.96,236.018,1,0.00103,6.9479,1.56,1.30027,0.173698,0.961982
145455,142.179,11531.4,3145.14,11507,3123.56,236.003,0,0.176865,7.0334,1.56,1.34598,0.175835,0.961523
145462,143.945,11531.4,3145.14,11512.2,3128.12,235.988,0,0.350542,6.9471,1.56,1.39114,0.173678,0.961986
145469,143.968,11531.4,3145.14,11517.3,3132.67,235.974,0,0.524193,6.946,1.56,1.43629,0.17365,0.961992
145476,143.908,11531.4,3145.14,11522.5,3137.22,235.959,0,0.697915,6.9489,1.56,1.48146,0.173723,0.961977
145483,143.959,11531.4,3145.14,11527.6,3141.78,235.945,0,0.871575,6.9464,1.56,1.52661,0.17366,0.96199
145490,143.991,11555.1,3166.11,11532.5,3146.09,236.211,1,0.0451975,6.9449,1.82,1.57175,0.173623,0.961998
145497,136.262,11555.1,3166.11,11536.8,3149.94,236.196,0,0.228667,7.3388,1.82,1.61945,0.18347,0.959887
145504,143.974,11555.1,3166.11,11541,3153.58,236.181,0,0.40231,6.9457,1.82,1.6646,0.173643,0.961994
145511,143.928,11555.1,3166.11,11545.1,3157.22,236.167,0,0.576007,6.9479,1.82,1.70976,0.173698,0.961982
145518,143.978,11555.1,3166.11,11549.2,3160.86,236.152,0,0.749645,6.9455,1.82,1.75491,0.173637,0.961995
145525,143.982,11555.1,3166.11,11553.3,3164.5,236.137,0,0.923277,6.9453,1.82,1.80005,0.173633,0.961996
145533,124.282,11574.1,3182.89,11557.5,3168.2,236.345,1,0.124432,8.0462,2.08,1.85235,0.201155,0.956106
145542,114.538,11574.1,3182.89,11561.6,3171.86,236.327,0,0.3427,8.7307,2.08,1.9091,0.218268,0.952462
145549,137.971,11574.1,3182.89,11565.1,3174.9,236.312,0,0.523898,7.2479,2.08,1.95621,0.181197,0.960373
145556,143.982,11574.1,3182.89,11568.4,3177.82,236.297,0,0.69753,6.9453,2.08,2.00136,0.173633,0.961996
145563,143.937,11574.1,3182.89,11571.7,3180.73,236.283,0,0.871217,6.9475,2.08,2.04652,0.173688,0.961984
145570,143.918,11589.3,3196.31,11574.8,3183.49,236.448,1,0.0449275,6.9484,2.34,2.09168,0.17371,0.961979
145577,140.477,11589.3,3196.31,11577.5,3185.88,236.433,0,0.222892,7.1186,2.34,2.13795,0.177965,0.961066
145584,143.939,11589.3,3196.31,11580.1,3188.21,236.418,0,0.396578,6.9474,2.34,2.18311,0.173685,0.961985
145591,143.951,11589.3,3196.31,11582.8,3190.54,236.404,0,0.570247,6.9468,2.34,2.22826,0.17367,0.961988
145598,143.957,11589.3,3196.31,11585.4,3192.88,236.389,0,0.74391,6.9465,2.34,2.27342,0.173662,0.96199
145605,143.953,11589.3,3196.31,11588,3195.21,236.375,0,0.917578,6.9467,2.34,2.31857,0.173668,0.961989
145612,143.941,11601.4,3207.05,11590.4,3197.29,236.504,1,0.09126,6.9473,2.6,2.36373,0.173682,0.961985
145620,127.732,11601.4,3207.05,11592.8,3199.39,236.488,0,0.286983,7.8289,2.6,2.41462,0.195723,0.957266
145627,139.866,11601.4,3207.05,11594.9,3201.31,236.473,0,0.465725,7.1497,2.6,2.46109,0.178742,0.9609
145634,143.928,11601.4,3207.05,11597.1,3203.18,236.458,0,0.639422,6.9479,2.6,2.50625,0.173698,0.961982
145643,106.395,11601.4,3207.05,11599.9,3205.7,236.438,0,0.874395,9.3989,2.6,2.56734,0.234973,0.948918
145652,114.2,11611.1,3215.64,11602.3,3207.85,236.535,1,0.09331,8.7566,2.86,2.62426,0.218915,0.952324
145659,141.711,11611.1,3215.64,11604,3209.37,236.52,0,0.269725,7.0566,2.86,2.67013,0.176415,0.961399
145666,143.926,11611.1,3215.64,11605.7,3210.86,236.505,0,0.443425,6.948,2.86,2.71529,0.1737,0.961982
145673,143.984,11611.1,3215.64,11607.4,3212.35,236.491,0,0.617055,6.9452,2.86,2.76043,0.17363,0.961997
145680,143.949,11611.1,3215.64,11609.1,3213.84,236.476,0,0.790727,6.9469,2.86,2.80559,0.173672,0.961987
145687,143.939,11611.1,3215.64,11610.8,3215.33,236.462,0,0.964413,6.9474,2.86,2.85075,0.173685,0.961985
145694,143.953,11618.9,3222.51,11612.2,3216.59,236.539,1,0.13808,6.9467,3.12,2.8959,0.173668,0.961989
145701,133.237,11618.9,3222.51,11613.7,3217.88,236.523,0,0.325715,7.5054,3.12,2.94469,0.187635,0.958995
145708,143.974,11618.9,3222.51,11615,3219.07,236.509,0,0.499357,6.9457,3.12,2.98983,0.173643,0.961994
145715,143.995,11618.9,3222.51,11616.4,3220.26,236.494,0,0.672975,6.9447,3.12,3.03497,0.173617,0.961999
145722,143.964,11618.9,3222.51,11617.7,3221.46,236.48,0,0.84663,6.9462,3.12,3.08012,0.173655,0.961991
145729,138.935,11625.1,3228.01,11619.1,3222.66,236.538,1,0.02657,7.1976,3.38,3.12691,0.17994,0.960643
145739,100.911,11625.1,3228.01,11620.6,3224.02,236.517,0,0.274312,9.9097,3.38,3.19132,0.247743,0.946218
145747,133.629,11625.1,3228.01,11621.8,3225.05,236.502,0,0.461397,7.4834,3.38,3.23996,0.187085,0.959113
145753,143.995,11625.1,3228.01,11622.9,3226,236.487,0,0.635015,6.9447,3.38,3.2851,0.173617,0.961999
145761,133.374,11625.1,3228.01,11624,3227.03,236.472,0,0.822457,7.4977,3.38,3.33384,0.187442,0.959036
145769,131.985,11630.1,3232.41,11625.2,3228.06,236.514,1,0.0118725,7.5766,3.64,3.38309,0.189415,0.958614
145776,131.115,11630.1,3232.41,11626.1,3228.9,236.499,0,0.202545,7.6269,3.64,3.43266,0.190673,0.958345
145783,143.98,11630.1,3232.41,11627,3229.66,236.484,0,0.37618,6.9454,3.64,3.47781,0.173635,0.961995
145790,143.717,11630.1,3232.41,11627.9,3230.43,236.469,0,0.550133,6.9581,3.64,3.52303,0.173953,0.961927
145797,143.918,11630.1,3232.41,11628.7,3231.19,236.455,0,0.723843,6.9484,3.64,3.5682,0.17371,0.961979
145804,143.988,11630.1,3232.41,11629.6,3231.96,236.44,0,0.897467,6.945,3.64,3.61334,0.173625,0.961998
145811,143.988,11650,3250,11631.5,3233.66,236.661,1,0.0710925,6.945,3.9,3.65848,0.173625,0.961998
145818,137.998,11650,3250,11635.1,3236.85,236.646,0,0.252255,7.2465,3.9,3.70559,0.181163,0.960381
145825,143.966,11650,3250,11638.6,3239.9,236.631,0,0.425907,6.9461,3.9,3.75074,0.173652,0.961992
145832,143.935,11650,3250,11642,3242.96,236.617,0,0.599598,6.9476,3.9,3.7959,0.17369,0.961984
145839,143.997,11650,3250,11645.5,3246.01,236.602,0,0.773212,6.9446,3.9,3.84104,0.173615,0.962
145846,143.988,11650,3250,11648.9,3249.06,236.588,0,0.946837,6.945,3.9,3.88618,0.173625,0.961998
145853,143.978,11650,3250,11650,3250,236.573,1,0.120475,6.9455,4.16,3.93132,0.173637,0.961995
145860,136.818,11650,3250,11650,3250,236.558,0,0.3032,7.309,4.16,3.97883,0.182725,0.960046
145867,143.941,11650,3250,11650,3250,236.543,0,0.476882,6.9473,4.16,4.02399,0.173682,0.961985
145874,143.943,11650,3250,11650,3250,236.529,0,0.650563,6.9472,4.16,4.06915,0.17368,0.961986
145881,143.988,11650,3250,11650,3250,236.514,0,0.824188,6.945,4.16,4.11429,0.173625,0.961998
145888,143.968,11650,3250,11650,3250,236.5,0,0.997837,6.946,4.16,4.15944,0.17365,0.961992
145895,143.914,11650,3250,11650,3250,236.485,1,0.171552,6.9486,4.42,4.2046,0.173715,0.961978
145903,124.825,11650,3250,11650,3250,236.468,0,0.371832,8.0112,4.42,4.25668,0.20028,0.956293
145910,140.974,11650,3250,11650,3250,236.453,0,0.54917,7.0935,4.42,4.30278,0.177337,0.961201
145917,143.962,11650,3250,11650,3250,236.439,0,0.722827,6.9463,4.42,4.34794,0.173658,0.961991
145924,143.937,11650,3250,11650,3250,236.424,0,0.896515,6.9475,4.42,4.39309,0.173688,0.961984
145931,143.943,11650,3250,11650,3250,236.41,1,0.070195,6.9472,4.68,4.43825,0.17368,0.961986
145938,134.655,11650,3250,11650,3250,236.394,0,0.255855,7.4264,4.68,4.48652,0.18566,0.959418
145945,143.365,11650,3250,11650,3250,236.38,0,0.430235,6.9752,4.68,4.53186,0.17438,0.961836
145952,143.195,11650,3250,11650,3250,236.365,0,0.604823,6.9835,4.68,4.57725,0.174588,0.961791
145959,143.916,11650,3250,11650,3250,236.351,0,0.778535,6.9485,4.68,4.62242,0.173713,0.961979
145968,119.799,11650,3250,11650,3250,236.333,0,0.987217,8.3473,4.68,4.67668,0.208683,0.954501
145976,119.312,11650,3250,11650,3250,236.316,1,0.196753,8.3814,4.94,4.73116,0.209535,0.95432
145984,124.296,11650,3250,11650,3250,236.299,0,0.397885,8.0453,4.94,4.78345,0.201133,0.956111
145993,112.035,11650,3250,11650,3250,236.28,0,0.62103,8.9258,4.94,4.84147,0.223145,0.951426
146000,133.736,11650,3250,11650,3250,236.265,0,0.807965,7.4774,4.94,4.89007,0.186935,0.959145
146008,128.475,11650,3250,11650,3250,236.248,1,0.002555,7.7836,5.2,4.94066,0.19459,0.957508
146017,108.191,11650,3250,11650,3250,236.229,0,0.233627,9.2429,5.2,5.00074,0.231073,0.949744
146025,124.744,11650,3250,11650,3250,236.212,0,0.434038,8.0164,5.2,5.05285,0.20041,0.956265
146032,143.986,11650,3250,11650,3250,236.198,0,0.607665,6.9451,5.2,5.09799,0.173627,0.961997
146040,139.045,11650,3250,11650,3250,236.183,0,0.787462,7.1919,5.2,5.14474,0.179798,0.960674
146047,128.645,11650,3250,11650,3250,236.167,0,0.981795,7.7733,5.2,5.19527,0.194332,0.957563
146054,143.959,11650,3250,11650,3250,236.152,1,0.155455,6.9464,5.46,5.24042,0.17366,0.96199
146062,127.83,11650,3250,11650,3250,236.136,0,0.351027,7.8229,5.46,5.29127,0.195572,0.957298
146069,143.957,11650,3250,11650,3250,236.121,0,0.52469,6.9465,5.46,5.33642,0.173662,0.96199
146076,143.922,11650,3250,11650,3250,236.107,0,0.698395,6.9482,5.46,5.38158,0.173705,0.96198
146083,143.945,11650,3250,11650,3250,236.092,0,0.872073,6.9471,5.46,5.42674,0.173678,0.961986
146090,143.951,11650,3250,11650,3250,236.078,1,0.0457425,6.9468,5.72,5.47189,0.17367,0.961988
146098,128.949,11650,3250,11650,3250,236.062,0,0.239617,7.755,5.72,5.5223,0.193875,0.95766
146107,107.182,11650,3250,11650,3250,236.042,0,0.472865,9.3299,5.72,5.58295,0.233248,0.949284
146114,141.048,11650,3250,11650,3250,236.027,0,0.65011,7.0898,5.72,5.62903,0.177245,0.961221
146123,116.421,11650,3250,11650,3250,236.009,0,0.864847,8.5895,5.72,5.68486,0.214738,0.953213
146130,129.603,11650,3250,11650,3250,235.993,1,0.057745,7.7159,5.98,5.73501,0.192897,0.957869
146139,117.948,11650,3250,11650,3250,235.976,0,0.269702,8.4783,5.98,5.79012,0.211957,0.953804
146146,143.945,11650,3250,11650,3250,235.961,0,0.44338,6.9471,5.98,5.83528,0.173678,0.961986
146153,132.637,11650,3250,11650,3250,235.946,0,0.631865,7.5394,5.98,5.88429,0.188485,0.958813
146160,140.603,11650,3250,11650,3250,235.931,0,0.80967,7.1122,5.98,5.93052,0.177805,0.961101
146167,143.156,11650,3250,11650,3250,235.916,0,0.984305,6.9854,5.98,5.97592,0.174635,0.961781
146175,135.071,11650,3250,11650,3250,235.901,1,0.169392,7.4035,6.24,6.02404,0.185088,0.95954
146183,122.184,11650,3250,11650,3250,235.884,0,0.374002,8.1844,6.24,6.07724,0.20461,0.955369
146190,137.66,11650,3250,11650,3250,235.869,0,0.55561,7.2643,6.24,6.12446,0.181607,0.960286
146198,136.894,11650,3250,11650,3250,235.853,0,0.738232,7.3049,6.24,6.17194,0.182623,0.960068
146205,127.356,11650,3250,11650,3250,235.837,0,0.934533,7.852,6.24,6.22298,0.1963,0.957142
146213,131.989,11650,3250,11650,3250,235.821,1,0.123943,7.5764,6.5,6.27223,0.18941,0.958615
146222,114.956,11650,3250,11650,3250,235.803,0,0.341417,8.699,6.5,6.32877,0.217475,0.952631
146229,138.043,11650,3250,11650,3250,235.788,0,0.52252,7.2441,6.5,6.37586,0.181102,0.960394
146236,135.536,11650,3250,11650,3250,235.773,0,0.706972,7.3781,6.5,6.42381,0.184453,0.959676
146244,129.428,11650,3250,11650,3250,235.757,0,0.90013,7.7263,6.5,6.47404,0.193157,0.957814
146252,132.125,11650,3250,11650,3250,235.741,1,0.089345,7.5686,6.76,6.52323,0.189215,0.958657
146260,120.706,11650,3250,11650,3250,235.724,0,0.29646,8.2846,6.76,6.57708,0.207115,0.954835
146267,143.949,11650,3250,11650,3250,235.709,0,0.470132,6.9469,6.76,6.62224,0.173672,0.961987
146274,143.957,11650,3250,11650,3250,235.695,0,0.643795,6.9465,6.76,6.66739,0.173662,0.96199
146281,143.957,11650,3250,11650,3250,235.68,0,0.817457,6.9465,6.76,6.71254,0.173662,0.96199
146288,143.968,11650,3250,11650,3250,235.666,0,0.991108,6.946,6.76,6.75769,0.17365,0.961992
146295,143.947,11650,3250,11650,3250,235.652,1,0.164782,6.947,0.0200024,0.0200024,0.173675,0.961987
146302,131.416,11650,3250,11650,3250,235.636,0,0.355018,7.6094,0.0200024,0.0200024,0.190235,0.958439
146310,132.336,11650,3250,11650,3250,235.62,0,0.54393,7.5565,0.0200024,0.0200024,0.188912,0.958722
146317,144.015,11650,3250,11650,3250,235.606,0,0.717523,6.9437,0.0200024,0.0200024,0.173592,0.962005
146324,143.97,11650,3250,11650,3250,235.591,0,0.89117,6.9459,0.0200024,0.0200024,0.173647,0.961993
146331,143.986,11650,3250,11650,3250,235.577,1,0.0647975,6.9451,0.280002,0.0368497,0.173627,0.961997
146339,124.006,11650,3250,11650,3250,235.56,0,0.2664,8.0641,0.280002,0.0892664,0.201603,0.956011
146346,139.905,11650,3250,11650,3250,235.545,0,0.445092,7.1477,0.280002,0.135726,0.178693,0.96091
146353,132.415,11650,3250,11650,3250,235.53,0,0.633892,7.552,0.280002,0.184814,0.1888,0.958746
146361,139.987,11650,3250,11650,3250,235.515,0,0.81248,7.1435,0.280002,0.231247,0.178587,0.960933
146369,122.26,11650,3250,11650,3250,235.498,1,0.0169625,8.1793,0.540002,0.284413,0.204482,0.955396
146377,127.052,11650,3250,11650,3250,235.481,0,0.213732,7.8708,0.540002,0.335573,0.19677,0.957042
146384,138.61,11650,3250,11650,3250,235.466,0,0.394095,7.2145,0.540002,0.382467,0.180362,0.960552
146391,143.219,11650,3250,11650,3250,235.452,0,0.568653,6.9823,0.540002,0.427852,0.174558,0.961797
146398,140.235,11650,3250,11650,3250,235.437,0,0.746925,7.1309,0.540002,0.474203,0.178273,0.961001
146406,130.332,11650,3250,11650,3250,235.421,0,0.938743,7.6727,0.540002,0.524075,0.191818,0.9581
146413,143.991,11650,3250,11650,3250,235.407,1,0.112365,6.9449,0.800002,0.569217,0.173623,0.961998
146420,130.76,11650,3250,11650,3250,235.391,0,0.303555,7.6476,0.800002,0.618927,0.19119,0.958234
146427,143.97,11650,3250,11650,3250,235.377,0,0.477203,6.9459,0.800002,0.664075,0.173647,0.961993
146434,143.98,11650,3250,11650,3250,235.362,0,0.650837,6.9454,0.800002,0.70922,0.173635,0.961995
146441,143.908,11650,3250,11650,3250,235.348,0,0.82456,6.9489,0.800002,0.754388,0.173723,0.961977
146448,143.953,11650,3250,11650,3250,235.333,0,0.998227,6.9467,0.800002,0.799541,0.173668,0.961989
146456,125.846,11650,3250,11650,3250,235.317,1,0.196883,7.9462,1.06,0.851192,0.198655,0.95664
146464,124.6,11650,3250,11650,3250,235.3,0,0.397525,8.0257,1.06,0.903359,0.200642,0.956215
146471,144.001,11650,3250,11650,3250,235.286,0,0.571135,6.9444,1.06,0.948497,0.17361,0.962001
146478,137.365,11650,3250,11650,3250,235.271,0,0.753133,7.2799,1.06,0.995817,0.181997,0.960202
146486,126.272,11650,3250,11650,3250,235.255,0,0.951118,7.9194,1.06,1.04729,0.197985,0.956783
146493,135.825,11650,3250,11650,3250,235.239,1,0.135177,7.3624,1.32,1.09515,0.18406,0.95976
146501,136.519,11650,3250,11650,3250,235.224,0,0.318303,7.325,1.32,1.14276,0.183125,0.95996
146508,143.993,11650,3250,11650,3250,235.21,0,0.491922,6.9448,1.32,1.1879,0.17362,0.961999
146515,143.988,11650,3250,11650,3250,235.195,0,0.665547,6.945,1.32,1.23304,0.173625,0.961998
146522,143.678,11650,3250,11650,3250,235.181,0,0.839548,6.96,1.32,1.27828,0.174,0.961917
146529,143.991,11650,3250,11650,3250,235.167,1,0.01317,6.9449,1.58,1.32343,0.173623,0.961998
146536,138.496,11650,3250,11650,3250,235.152,0,0.19368,7.2204,1.58,1.37036,0.18051,0.960521
146544,119.736,11650,3250,11650,3250,235.134,0,0.402472,8.3517,1.58,1.42465,0.208792,0.954478
146551,143.924,11650,3250,11650,3250,235.12,0,0.576175,6.9481,1.58,1.46981,0.173702,0.961981
146558,143.939,11650,3250,11650,3250,235.106,0,0.74986,6.9474,1.58,1.51497,0.173685,0.961985
146565,143.93,11650,3250,11650,3250,235.091,0,0.923555,6.9478,1.58,1.56013,0.173695,0.961983
146572,142.525,11650,3250,11650,3250,235.077,1,0.0989625,7.0163,1.84,1.60573,0.175407,0.961615
146579,140.829,11650,3250,11650,3250,235.062,0,0.276482,7.1008,1.84,1.65189,0.17752,0.961162
146586,143.984,11650,3250,11650,3250,235.048,0,0.450112,6.9452,1.84,1.69703,0.17363,0.961997
146593,143.945,11650,3250,11650,3250,235.033,0,0.62379,6.9471,1.84,1.74219,0.173678,0.961986
146600,143.98,11650,3250,11650,3250,235.019,0,0.797425,6.9454,1.84,1.78733,0.173635,0.961995
146607,143.995,11650,3250,11650,3250,235.005,0,0.971043,6.9447,1.84,1.83247,0.173617,0.961999
146614,143.939,11650,3250,11650,3250,234.99,1,0.144727,6.9474,2.1,1.87763,0.173685,0.961985
146621,131.785,11650,3250,11650,3250,234.975,0,0.33443,7.5881,2.1,1.92695,0.189702,0.958553
146628,143.991,11650,3250,11650,3250,234.96,0,0.508053,6.9449,2.1,1.9721,0.173623,0.961998
146635,143.939,11650,3250,11650,3250,234.946,0,0.681737,6.9474,2.1,2.01725,0.173685,0.961985
146642,143.97,11650,3250,11650,3250,234.932,0,0.855385,6.9459,2.1,2.0624,0.173647,0.961993
146649,143.957,11650,3250,11650,3250,234.917,1,0.0290475,6.9465,2.36,2.10755,0.173662,0.96199
146658,111.857,11650,3250,11650,3250,234.899,0,0.252548,8.94,2.36,2.16566,0.2235,0.951351
146666,130.657,11650,3250,11650,3250,234.883,0,0.443888,7.6536,2.36,2.21541,0.19134,0.958202
146673,144.001,11650,3250,11650,3250,234.869,0,0.617498,6.9444,2.36,2.26055,0.17361,0.962001
146680,143.953,11650,3250,11650,3250,234.854,0,0.791165,6.9467,2.36,2.30571,0.173668,0.961989
146687,143.988,11650,3250,11650,3250,234.84,0,0.96479,6.945,2.36,2.35085,0.173625,0.961998
146694,143.957,11650,3250,11650,3250,234.826,1,0.138453,6.9465,2.62,2.396,0.173662,0.96199
146705,90.1234,11650,3250,11650,3250,234.803,0,0.41585,11.0959,2.62,2.46812,0.277398,0.939977
146712,141.101,11650,3250,11650,3250,234.788,0,0.593027,7.0871,2.62,2.51419,0.177178,0.961235
146719,143.373,11650,3250,11650,3250,234.774,0,0.767398,6.9748,2.62,2.55953,0.17437,0.961838
146727,126.448,11650,3250,11650,3250,234.757,0,0.965108,7.9084,2.62,2.61093,0.19771,0.956841
146734,143.97,11638,3250,11648.3,3250,234.849,1,0.138755,6.9459,0.33,0.33,0.173647,0.961993
146741,133.951,11638,3250,11646.1,3250,234.833,0,0.32539,7.4654,0.33,0.33,0.186635,0.959209
146748,142.794,11638,3250,11644,3250,234.819,0,0.500467,7.0031,0.33,0.33,0.175077,0.961686
146755,143.719,11638,3250,11641.9,3250,234.804,0,0.674417,6.958,0.33,0.33,0.17395,0.961928
146762,143.959,11638,3250,11639.8,3250,234.79,0,0.848077,6.9464,0.33,0.33,0.17366,0.96199
146769,143.972,11626,3250,11637.7,3250,234.881,1,0.0217225,6.9458,0.66,0.337168,0.173645,0.961993
146776,131.881,11626,3250,11635.5,3250,234.865,0,0.211287,7.5826,0.66,0.399725,0.189565,0.958582
146783,143.937,11626,3250,11633.4,3250,234.851,0,0.384975,6.9475,0.66,0.457042,0.173688,0.961984
146790,143.966,11626,3250,11631.3,3250,234.837,0,0.558627,6.9461,0.66,0.514347,0.173652,0.961992
146797,143.964,11626,3250,11629.2,3250,234.822,0,0.732283,6.9462,0.66,0.571653,0.173655,0.961991
146804,143.982,11626,3250,11627.1,3250,234.808,0,0.905915,6.9453,0.66,0.628952,0.173633,0.961996
146812,133.602,11614,3250,11624.9,3250,234.898,1,0.0930375,7.4849,0.99,0.690702,0.187122,0.959105
146819,130.046,11614,3250,11622.6,3250,234.882,0,0.285277,7.6896,0.99,0.754142,0.19224,0.95801
146826,143.779,11614,3250,11620.5,3250,234.868,0,0.459155,6.9551,0.99,0.811521,0.173878,0.961943
146833,143.93,11614,3250,11618.4,3250,234.854,0,0.63285,6.9478,0.99,0.868841,0.173695,0.961983
146841,138.265,11614,3250,11616.2,3250,234.839,0,0.813663,7.2325,0.99,0.928509,0.180812,0.960456
146848,143.901,11614,3250,11614.2,3250,234.824,0,0.987392,6.9492,0.99,0.985839,0.17373,0.961975
146854,143.945,11602,3250,11612.1,3250,234.915,1,0.16107,6.9471,1.32,1.04315,0.173678,0.961986
146862,138.395,11602,3250,11609.9,3250,234.9,0,0.341713,7.2257,1.32,1.10277,0.180643,0.960492
146869,143.92,11602,3250,11607.8,3250,234.886,0,0.51542,6.9483,1.32,1.16009,0.173708,0.96198
146876,143.926,11602,3250,11605.7,3250,234.872,0,0.68912,6.948,1.32,1.21741,0.1737,0.961982
146883,143.92,11602,3250,11603.6,3250,234.857,0,0.862827,6.9483,1.32,1.27473,0.173708,0.96198
146890,143.964,11590,3250,11601.6,3250,234.948,1,0.0364825,6.9462,1.65,1.33204,0.173655,0.961991
146897,138.671,11590,3250,11599.4,3250,234.934,0,0.216765,7.2113,1.65,1.39153,0.180283,0.96057
146904,143.995,11590,3250,11597.3,3250,234.919,0,0.390382,6.9447,1.65,1.44883,0.173617,0.961999
146911,143.999,11590,3250,11595.2,3250,234.905,0,0.563995,6.9445,1.65,1.50612,0.173613,0.962
146918,143.976,11590,3250,11593.1,3250,234.891,0,0.737635,6.9456,1.65,1.56342,0.17364,0.961994
