t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
175398,59.9938,10014.6,3041.24,197.861,0,0.444645
175415,59.9902,10014.6,3041.24,197.836,0,0.86138
175431,59.997,10025.3,3035.84,197.902,1,0.278067
175448,60.0013,10025.3,3035.84,197.877,0,0.694725
175465,59.9927,10035.8,3030.03,197.942,1,0.111442
175481,59.9945,10035.8,3030.03,197.917,0,0.528148
175498,59.9891,10035.8,3030.03,197.893,0,0.94489
175515,59.993,10046.2,3024.02,197.958,1,0.361605
175531,59.9876,10046.2,3024.02,197.933,0,0.778358
175548,59.9977,10056.5,3017.9,197.998,1,0.19504
175565,59.9959,10056.5,3017.9,197.974,0,0.611735
175581,59.9844,10066.8,3011.72,198.039,1,0.02851
175598,59.9884,10066.8,3011.72,198.014,0,0.445258
175615,59.9898,10066.8,3011.72,197.989,0,0.861995
175631,59.9902,10077.1,3005.5,198.055,1,0.27873
175648,59.9837,10077.1,3005.5,198.03,0,0.69551
175667,53.8877,10087.3,2999.27,198.092,1,0.159438
175683,59.9941,10087.3,2999.27,198.068,0,0.576145
175700,59.9873,10087.3,2999.27,198.043,0,0.9929
175717,59.9891,10097.6,2993.02,198.108,1,0.409642
175733,59.9848,10097.6,2993.02,198.083,0,0.826415
175750,59.9855,10107.8,2986.77,198.148,1,0.243182
175767,59.9887,10107.8,2986.77,198.124,0,0.659927
175783,59.9963,10118.7,2981.6,198.189,1,0.07662
175800,59.9984,10118.7,2981.6,198.164,0,0.493297
175817,59.9858,10118.7,2981.6,198.139,0,0.910062
175833,59.9844,10129.8,2977.04,198.204,1,0.326838
175850,59.9898,10129.8,2977.04,198.18,0,0.743575
175867,59.9956,10141,2972.81,198.245,1,0.160272
175883,59.9855,10141,2972.81,198.22,0,0.57704
175900,59.9963,10141,2972.81,198.195,0,0.993733
175917,59.9945,10152.3,2968.77,198.26,1,0.410437
175933,59.9984,10152.3,2968.77,198.236,0,0.827115
175950,59.9891,10163.6,2964.82,198.301,1,0.243858
175967,59.9894,10163.6,2964.82,198.276,0,0.660598
175983,60.002,10175,2960.94,198.341,1,0.07725
176000,59.9855,10175,2960.94,198.316,0,0.494018
176017,59.9855,10175,2960.94,198.292,0,0.910785
176033,59.9851,10186.3,2957.08,198.357,1,0.327555
176050,59.9952,10186.3,2957.08,198.332,0,0.744255
176067,59.9927,10197.7,2953.25,198.397,1,0.160973
176083,59.9837,10197.7,2953.25,198.372,0,0.577752
176100,59.9938,10197.7,2953.25,198.347,0,0.994462
176117,59.9855,10209.1,2949.42,198.412,1,0.41123
176133,59.9981,10209.1,2949.42,198.388,0,0.82791
176150,59.9912,10220.5,2945.6,198.453,1,0.244638
176167,59.9848,10220.5,2945.6,198.428,0,0.66141
176183,59.9833,10231.3,2940.39,198.493,1,0.0781925
176200,59.984,10231.3,2940.39,198.468,0,0.49497
176217,59.9966,10231.3,2940.39,198.443,0,0.91166
176233,59.9862,10241.7,2934.46,198.508,1,0.328422
176250,59.9927,10241.7,2934.46,198.484,0,0.74514
176267,59.9862,10251.9,2928.15,198.549,1,0.161903
176283,59.9977,10251.9,2928.15,198.524,0,0.578585
176300,59.992,10251.9,2928.15,198.499,0,0.995308
176317,59.988,10262,2921.65,198.564,1,0.412057
176333,59.9905,10262,2921.65,198.539,0,0.82879
176350,59.993,10272,2915.04,198.604,1,0.245505
176367,59.9894,10272,2915.04,198.579,0,0.662245
176383,59.9898,10282,2908.36,198.644,1,0.0789825
176400,59.9963,10282,2908.36,198.62,0,0.495675
176417,59.9984,10282,2908.36,198.595,0,0.912353
176433,59.9999,10291.9,2901.66,198.66,1,0.32902
176450,59.9592,10291.9,2901.66,198.635,0,0.74597
176467,59.9898,10301.9,2894.93,198.7,1,0.162707
176483,59.9837,10301.9,2894.93,198.675,0,0.579488
176500,59.9887,10301.9,2894.93,198.65,0,0.996233
176517,59.9995,10311.8,2888.2,198.715,1,0.412903
176533,59.9992,10311.8,2888.2,198.69,0,0.829575
176550,59.9909,10321.7,2881.46,198.755,1,0.246305
176567,59.9851,10321.7,2881.46,198.73,0,0.663075
176583,59.9938,10332.4,2876.04,198.795,1,0.079785
176600,59.9912,10332.4,2876.04,198.77,0,0.496513
176617,59.9891,10332.4,2876.04,198.746,0,0.913255
176633,59.9934,10343.5,2871.38,198.81,1,0.329967
176650,59.9948,10343.5,2871.38,198.786,0,0.74667
176667,59.9934,10354.7,2867.14,198.85,1,0.163383
176683,59.9948,10354.7,2867.14,198.826,0,0.580085
176700,59.984,10354.7,2867.14,198.801,0,0.996862
176717,59.9974,10366,2863.13,198.866,1,0.413547
176733,59.9945,10366,2863.13,198.841,0,0.830253
176750,59.9866,10377.4,2859.26,198.906,1,0.247012
176767,59.997,10377.4,2859.26,198.881,0,0.6637
176783,59.9952,10388.8,2855.46,198.946,1,0.0804
176800,59.9894,10388.8,2855.46,198.921,0,0.49714
176817,59.9869,10388.8,2855.46,198.896,0,0.913898
176833,59.9948,10400.2,2851.71,198.961,1,0.3306
176850,59.9912,10400.2,2851.71,198.936,0,0.747328
176867,59.9934,10411.6,2847.97,199.001,1,0.16404
176883,59.9995,10411.6,2847.97,198.976,0,0.58071
176900,59.9995,10411.6,2847.97,198.951,0,0.99738
176917,59.9952,10423,2844.26,199.016,1,0.41408
176933,59.9851,10423,2844.26,198.991,0,0.83085
176950,59.9934,10434.4,2840.55,199.056,1,0.247562
176967,59.988,10434.4,2840.55,199.031,0,0.664312
176983,59.9855,10445.2,2835.28,199.096,1,0.08108
177000,59.9891,10445.2,2835.28,199.071,0,0.497822
177017,59.9905,10445.2,2835.28,199.046,0,0.914555
177033,59.9891,10455.5,2829.2,199.111,1,0.331297
177050,59.9891,10455.5,2829.2,199.086,0,0.74804
177067,59.9891,10465.6,2822.7,199.151,1,0.164782
177083,59.9938,10465.6,2822.7,199.126,0,0.581492
177100,59.9876,10465.6,2822.7,199.101,0,0.998245
177117,59.9909,10475.6,2815.98,199.166,1,0.414975
177133,59.9977,10475.6,2815.98,199.141,0,0.831658
177150,59.9855,10485.4,2809.13,199.205,1,0.248425
177167,59.9819,10485.4,2809.13,199.181,0,0.665218
177183,59.9948,10495.2,2802.21,199.245,1,0.08192
177200,59.9869,10495.2,2802.21,199.22,0,0.498677
177217,59.988,10495.2,2802.21,199.196,0,0.915428
177233,59.9902,10505,2795.25,199.26,1,0.332162
177250,59.9887,10505,2795.25,199.236,0,0.748908
177267,59.9844,10514.7,2788.27,199.3,1,0.165682
177283,59.9963,10514.7,2788.27,199.275,0,0.582375
177300,59.9912,10514.7,2788.27,199.251,0,0.999102
177317,59.9869,10524.5,2781.28,199.315,1,0.41586
177333,59.9844,10524.5,2781.28,199.29,0,0.832635
177350,59.9909,10534.2,2774.28,199.355,1,0.249365
177367,59.9977,10534.2,2774.28,199.33,0,0.666048
177383,59.9923,10544.9,2768.82,199.394,1,0.0827675
177400,59.9869,10544.9,2768.82,199.37,0,0.499525
177417,59.9923,10544.9,2768.82,199.345,0,0.916245
177433,59.9956,10556,2764.25,199.409,1,0.332942
177450,59.9916,10556,2764.25,199.385,0,0.749668
177467,59.9963,10567.3,2760.2,199.449,1,0.16636
177483,59.9851,10567.3,2760.2,199.424,0,0.58313
177500,59.9873,10567.3,2760.2,199.4,0,0.999885
177517,59.9952,10578.7,2756.43,199.464,1,0.416585
177533,59.9869,10578.7,2756.43,199.439,0,0.833342
177550,59.988,10590.2,2752.82,199.503,1,0.250093
177567,59.9858,10590.2,2752.82,199.479,0,0.666857
177584,59.8279,10601.6,2749.31,199.543,1,0.0847225
177600,59.9247,10601.6,2749.31,199.518,0,0.501912
177617,59.9988,10601.6,2749.31,199.494,0,0.918588
177634,59.9941,10613.1,2745.85,199.558,1,0.335295
177650,59.9974,10613.1,2745.85,199.533,0,0.75198
177667,59.9909,10624.6,2742.42,199.597,1,0.16871
177684,59.9916,10624.6,2742.42,199.573,0,0.585435
177700,59.9945,10636.1,2739.02,199.637,1,0.00214
177717,59.9898,10636.1,2739.02,199.612,0,0.418878
177734,59.9963,10636.1,2739.02,199.588,0,0.83557
177750,59.9786,10647.6,2735.63,199.652,1,0.252385
177767,59.9869,10647.6,2735.63,199.627,0,0.669142
177784,59.9902,10658.4,2730.38,199.691,1,0.0858775
177800,59.9876,10658.4,2730.38,199.666,0,0.50263
177817,59.9999,10658.4,2730.38,199.642,0,0.919298
177834,59.9855,10668.7,2724.18,199.706,1,0.336065
177850,59.9956,10668.7,2724.18,199.681,0,0.752762
177867,59.9869,10678.7,2717.49,199.745,1,0.16952
177884,59.9837,10678.7,2717.49,199.721,0,0.5863
177900,59.9866,10688.4,2710.52,199.785,1,0.00306
177917,59.9844,10688.4,2710.52,199.76,0,0.419835
177934,59.9916,10688.4,2710.52,199.736,0,0.83656
177950,59.9902,10698.1,2703.4,199.799,1,0.253295
177967,59.9876,10698.1,2703.4,199.775,0,0.670048
177984,59.9938,10707.7,2696.19,199.839,1,0.0867575
178000,59.9938,10707.7,2696.19,199.814,0,0.503468
178017,59.9887,10707.7,2696.19,199.79,0,0.920213
178034,60.0006,10717.3,2688.94,199.854,1,0.336875
178050,59.988,10717.3,2688.94,199.829,0,0.753625
178067,59.9977,10726.8,2681.66,199.893,1,0.170308
178084,59.9974,10726.8,2681.66,199.868,0,0.586993
178100,59.9963,10736.3,2674.36,199.932,1,0.003685
178117,59.992,10736.3,2674.36,199.908,0,0.420408
178134,59.9916,10736.3,2674.36,199.883,0,0.837133
178150,59.9772,10745.8,2667.05,199.947,1,0.253958
178167,59.9981,10745.8,2667.05,199.922,0,0.670637
178184,59.9862,10756.5,2661.56,199.986,1,0.0874
178200,59.9848,10756.5,2661.56,199.962,0,0.504173
178217,59.9981,10756.5,2661.56,199.937,0,0.920852
178234,59.9959,10767.7,2657.14,200.001,1,0.337548
178250,59.9934,10767.7,2657.14,199.976,0,0.75426
178267,59.9887,10779,2653.34,200.04,1,0.171005
178284,59.9862,10779,2653.34,200.016,0,0.587767
178300,59.9916,10790.5,2649.89,200.079,1,0.0044925
178317,59.9966,10790.5,2649.89,200.055,0,0.421183
178334,59.9977,10790.5,2649.89,200.03,0,0.837865
178350,59.9855,10802.1,2646.66,200.094,1,0.254633
178367,59.9891,10802.1,2646.66,200.069,0,0.671375
178384,59.9891,10813.1,2641.98,200.133,1,0.0881175
178400,59.9869,10813.1,2641.98,200.109,0,0.504875
178417,59.9855,10813.1,2641.98,200.084,0,0.921642
178434,59.9966,10823.9,2636.56,200.148,1,0.338333
178450,59.9837,10823.9,2636.56,200.123,0,0.755113
178467,59.9768,10834.4,2630.76,200.187,1,0.17194
178484,59.9833,10834.4,2630.76,200.162,0,0.588723
178500,59.9945,10844.7,2624.76,200.226,1,0.0054275
178517,59.9905,10844.7,2624.76,200.201,0,0.42216
178534,59.9848,10844.7,2624.76,200.177,0,0.838933
178550,59.9891,10855.1,2618.64,200.241,1,0.255675
178567,59.992,10855.1,2618.64,200.216,0,0.672397
178584,59.988,10865.4,2612.47,200.28,1,0.0891475
178600,59.9876,10865.4,2612.47,200.255,0,0.5059
178617,59.9988,10865.4,2612.47,200.231,0,0.922575
178634,59.9952,10875.6,2606.26,200.294,1,0.339275
178650,59.9974,10875.6,2606.26,200.27,0,0.75596
178667,59.9984,10885.9,2600.03,200.333,1,0.172638
178684,59.9819,10885.9,2600.03,200.309,0,0.58943
178700,59.929,10896.1,2593.8,200.372,1,0.00659
178717,59.9945,10896.1,2593.8,200.348,0,0.423295
178734,59.9887,10896.1,2593.8,200.323,0,0.84004
178750,60.0002,10906.4,2587.56,200.387,1,0.256705
178767,59.9963,10906.4,2587.56,200.362,0,0.673397
178784,59.9923,10917.2,2582.39,200.426,1,0.0901175
178800,59.9844,10917.2,2582.39,200.401,0,0.506893
178817,59.9862,10917.2,2582.39,200.377,0,0.923655
178834,59.9891,10928.3,2577.81,200.44,1,0.340398
178850,59.9902,10928.3,2577.81,200.416,0,0.757132
178867,59.988,10939.5,2573.57,200.479,1,0.173882
178884,59.9862,10939.5,2573.57,200.455,0,0.590645
178900,59.9948,10950.8,2569.51,200.518,1,0.0073475
178917,59.9851,10950.8,2569.51,200.493,0,0.424118
178934,59.9912,10950.8,2569.51,200.469,0,0.840845
178950,59.9945,10962.2,2565.55,200.532,1,0.25755
178967,59.9891,10962.2,2565.55,200.508,0,0.674293
178984,59.9909,10973.5,2561.64,200.571,1,0.0910225
179000,59.9984,10973.5,2561.64,200.547,0,0.5077
179017,59.9905,10973.5,2561.64,200.522,0,0.924433
179034,60.0017,10984.9,2557.76,200.586,1,0.341087
179050,59.9884,10984.9,2557.76,200.561,0,0.757835
179067,59.9898,10996.2,2553.9,200.625,1,0.174572
179084,59.9848,10996.2,2553.9,200.6,0,0.591345
179100,59.9876,11007.6,2550.06,200.663,1,0.0080975
179117,59.9945,11007.6,2550.06,200.639,0,0.424803
179134,59.9869,11007.6,2550.06,200.614,0,0.84156
179150,59.9909,11019,2546.21,200.678,1,0.25829
179167,59.992,11019,2546.21,200.653,0,0.675013
179184,59.993,11029.5,2540.52,200.716,1,0.0917275
179200,59.9848,11029.5,2540.52,200.692,0,0.5085
179217,59.9941,11029.5,2540.52,200.668,0,0.925207
179234,59.9826,11039.5,2533.89,200.731,1,0.341995
179250,59.9974,11039.5,2533.89,200.706,0,0.75868
179267,59.9783,11049.2,2526.79,200.77,1,0.175498
179284,59.9898,11049.2,2526.79,200.745,0,0.592235
179300,59.9862,11058.7,2519.44,200.808,1,0.0089975
179317,59.9866,11058.7,2519.44,200.784,0,0.425757
179334,59.9992,11058.7,2519.44,200.759,0,0.84243
179350,59.9858,11068.1,2511.95,200.823,1,0.259195
179367,60.0013,11068.1,2511.95,200.798,0,0.675852
179384,59.997,11077.4,2504.4,200.861,1,0.09254
179401,59.9176,11077.4,2504.4,200.837,0,0.50978
179417,59.988,11077.4,2504.4,200.812,0,0.92653
179434,59.9948,11086.7,2496.8,200.875,1,0.343233
179451,59.9891,11086.7,2496.8,200.851,0,0.759975
179467,59.9848,11095.9,2489.18,200.914,1,0.176748
179484,59.9905,11095.9,2489.18,200.89,0,0.59348
179501,59.2779,11105.2,2481.55,200.952,1,0.0152225
179517,59.9974,11105.2,2481.55,200.928,0,0.431908
179534,59.6997,11105.2,2481.55,200.904,0,0.85067
179551,59.9909,11114.5,2473.92,200.967,1,0.2674
179567,59.9927,11114.5,2473.92,200.942,0,0.684117
179584,60.0013,11123.7,2466.27,201.005,1,0.100775
179601,59.9959,11123.7,2466.27,200.981,0,0.51747
179618,59.0695,11123.7,2466.27,200.956,0,0.9407
179634,59.9966,11133,2458.63,201.019,1,0.35739
179651,59.9833,11133,2458.63,200.995,0,0.774172
179668,59.8347,11142.2,2450.99,201.057,1,0.19199
179685,59.5476,11142.2,2450.99,201.033,0,0.611822
179701,59.9902,11151.5,2443.34,201.096,1,0.0285575
179718,59.9891,11151.5,2443.34,201.071,0,0.4453
179735,59.9981,11151.5,2443.34,201.047,0,0.86198
179751,59.9898,11160.7,2435.69,201.11,1,0.278717
179768,59.9887,11160.7,2435.69,201.086,0,0.695463
179785,59.9855,11170,2428.04,201.148,1,0.11223
179801,59.9902,11170,2428.04,201.124,0,0.528965
179818,59.9941,11170,2428.04,201.1,0,0.945673
179835,59.9445,11178.5,2419.61,201.163,1,0.362725
179851,59.9776,11178.5,2419.61,201.138,0,0.779548
179868,59.9909,11186.5,2410.64,201.201,1,0.196277
179885,59.9909,11186.5,2410.64,201.177,0,0.613007
179901,59.9855,11193.9,2401.18,201.24,1,0.029775
179918,59.9844,11193.9,2401.18,201.215,0,0.44655
179935,59.9945,11193.9,2401.18,201.191,0,0.863255
179951,59.9866,11201.7,2392.06,201.254,1,0.280015
179968,60.0024,11201.7,2392.06,201.229,0,0.696665
179985,59.9894,11209.7,2383.18,201.292,1,0.113405
180001,59.9934,11209.7,2383.18,201.268,0,0.530118
180018,59.9934,11209.7,2383.18,201.243,0,0.94683
180035,59.9887,11218,2374.5,201.306,1,0.363575
180051,59.9941,11218,2374.5,201.282,0,0.780282
180068,59.9981,11226.9,2366.49,201.344,1,0.196963
180085,59.9848,11226.9,2366.49,201.32,0,0.613735
180101,59.8817,11236.3,2358.99,201.383,1,0.031225
180118,59.9909,11236.3,2358.99,201.358,0,0.447955
180135,59.9981,11236.3,2358.99,201.334,0,0.864635
180151,59.9916,11246,2351.93,201.397,1,0.28136
180168,59.9894,11246,2351.93,201.372,0,0.6981
180185,59.992,11256.8,2346.67,201.435,1,0.114822
180201,59.9858,11256.8,2346.67,201.411,0,0.531587
180218,59.9974,11256.8,2346.67,201.386,0,0.948273
180235,59.9956,11268.2,2342.95,201.449,1,0.36497
180251,59.9862,11268.2,2342.95,201.425,0,0.781732
180268,59.988,11280.1,2341.07,201.487,1,0.198482
180285,59.9884,11280.1,2341.07,201.463,0,0.61523
180301,59.9797,11292.1,2340.74,201.526,1,0.0320375
180318,59.9916,11292.1,2340.74,201.501,0,0.448763
180335,59.9894,11292.1,2340.74,201.477,0,0.865502
180351,59.9862,11304,2341.83,201.54,1,0.282265
180368,59.9902,11304,2341.83,201.515,0,0.699
180385,59.9999,11315.9,2343.6,201.578,1,0.115667
180401,59.993,11315.9,2343.6,201.553,0,0.532382
180418,59.9844,11315.9,2343.6,201.529,0,0.949157
180435,59.9866,11327.6,2345.95,201.592,1,0.365918
180451,59.9891,11327.6,2345.95,201.567,0,0.78266
180468,59.9902,11339.4,2348.19,201.63,1,0.199395
180485,59.9945,11339.4,2348.19,201.606,0,0.6161
180501,59.9999,11350,2350,201.659,1,0.0327675
180518,59.9905,11350,2350,201.634,0,0.4495
180535,59.9876,11350,2350,201.61,0,0.866252
180551,59.9984,11350,2350,201.586,1,0.28293
180568,59.9894,11350,2350,201.562,0,0.69967
180585,59.9876,11350,2350,201.537,1,0.116422
180601,59.997,11350,2350,201.513,0,0.53311
180618,59.7486,11350,2350,201.489,0,0.95153
180635,59.9995,11350,2350,201.464,1,0.3682
180652,59.9905,11350,2350,201.44,0,0.784932
180668,59.9927,11350,2350,201.416,1,0.20165
180685,59.9902,11350,2350,201.392,0,0.618385
180702,59.9912,11350,2350,201.367,1,0.0351125
180718,59.9884,11350,2350,201.343,0,0.45186
180735,59.9858,11350,2350,201.319,0,0.868625
180752,59.9826,11350,2350,201.295,1,0.285412
180768,59.9974,11350,2350,201.27,0,0.702097
180785,59.8666,11350,2350,201.246,1,0.119692
180802,59.9765,11350,2350,201.222,0,0.536523
180818,59.9873,11350,2350,201.198,0,0.953278
180836,57.8657,11350,2350,201.173,1,0.385312
180852,59.9797,11350,2350,201.148,0,0.80212
180869,59.9887,11350,2350,201.124,1,0.218865
180886,59.9977,11350,2350,201.1,0,0.635548
180902,59.9797,11350,2350,201.076,1,0.052355
180919,59.9751,11350,2350,201.052,0,0.469195
180936,59.9844,11350,2350,201.027,0,0.88597
180952,59.984,11350,2350,201.003,1,0.302747
180969,59.9948,11350,2350,200.979,0,0.71945
180986,59.8946,11350,2350,200.955,1,0.13685
181002,59.9912,11350,2350,200.931,0,0.553577
181019,59.9858,11350,2350,200.907,0,0.970343
181036,59.6495,11350,2350,200.882,1,0.389457
181052,60.0064,11350,2350,200.858,0,0.80608
181070,55.8241,11350,2350,200.832,1,0.253915
181087,59.9952,11350,2350,200.808,0,0.670615
181104,59.9596,11350,2350,200.784,1,0.0875625
181120,59.9941,11350,2350,200.76,0,0.50427
181137,59.9862,11350,2350,200.736,0,0.921032
181154,59.9923,11350,2350,200.712,1,0.337752
181170,59.9884,11350,2350,200.688,0,0.7545
181187,59.992,11350,2350,200.664,1,0.171222
181204,59.9851,11350,2350,200.639,0,0.587992
181220,59.9855,11350,2350,200.615,1,0.00476
181237,59.993,11350,2350,200.591,0,0.421475
181254,59.9941,11350,2350,200.567,0,0.838183
181270,59.9927,11350,2350,200.543,1,0.2549
181287,59.9873,11350,2350,200.519,0,0.671655
181304,59.9984,11350,2350,200.495,1,0.0883325
181320,59.9905,11350,2350,200.471,0,0.505065
181337,59.9862,11350,2350,200.447,0,0.921827
181354,59.9963,11350,2350,200.423,1,0.33852
181370,59.9733,11350,2350,200.399,0,0.755373
181387,59.9815,11350,2350,200.375,1,0.172167
181404,59.9891,11350,2350,200.351,0,0.58891
181420,59.9826,11350,2350,200.327,1,0.0056975
181437,59.9938,11350,2350,200.303,0,0.422408
181454,59.9916,11350,2350,200.279,0,0.839132
181470,59.9884,11350,2350,200.255,1,0.25588
181487,59.9956,11350,2350,200.231,0,0.672578
181504,59.9873,11350,2350,200.207,1,0.0893325
181520,59.9905,11350,2350,200.183,0,0.506065
181537,59.9905,11350,2350,200.159,0,0.922798
181554,59.992,11350,2350,200.135,1,0.33952
181570,59.993,11350,2350,200.111,0,0.756235
181587,59.9772,11350,2350,200.087,1,0.17306
181604,59.9916,11350,2350,200.063,0,0.589785
181620,59.9887,11350,2350,200.039,1,0.00653
181637,60.0002,11350,2350,200.015,0,0.423195
181654,59.9938,11350,2350,199.992,0,0.839905
181670,59.992,11350,2350,199.968,1,0.256628
181687,59.9959,11350,2350,199.944,0,0.673322
181704,59.988,11350,2350,199.92,1,0.0900725
181720,59.9768,11350,2350,199.896,0,0.5069
181737,59.9952,11350,2350,199.872,0,0.9236
181754,59.9664,11350,2350,199.848,1,0.3405
181770,59.9704,11350,2350,199.824,0,0.757372
181787,60.0042,11350,2350,199.8,1,0.17401
181804,59.9934,11350,2350,199.776,0,0.590723
181820,59.9934,11350,2350,199.753,1,0.007435
181837,59.997,11350,2350,199.729,0,0.424123
181854,59.997,11350,2350,199.705,0,0.84081
181870,59.9905,11350,2350,199.681,1,0.257542
181887,59.9956,11350,2350,199.657,0,0.67424
181904,59.9873,11350,2350,199.633,1,0.090995
181920,59.9794,11350,2350,199.61,0,0.507805
181937,59.9909,11350,2350,199.586,0,0.924535
181954,59.9804,11350,2350,199.562,1,0.341338
181970,59.9999,11350,2350,199.538,0,0.758005
181987,59.9894,11350,2350,199.514,1,0.174745
182004,59.997,11350,2350,199.49,0,0.591433
182020,59.9866,11350,2350,199.467,1,0.0081925
182037,59.9866,11350,2350,199.443,0,0.424953
182054,59.9855,11350,2350,199.419,0,0.84172
182070,59.9891,11350,2350,199.395,1,0.258462
182087,59.9844,11350,2350,199.372,0,0.675237
182104,59.9866,11350,2350,199.348,1,0.0919975
182120,59.9923,11350,2350,199.324,0,0.508717
182137,59.9974,11350,2350,199.3,0,0.925403
182154,59.9891,11350,2350,199.277,1,0.342145
182170,59.9992,11350,2350,199.253,0,0.758817
182187,59.997,11350,2350,199.229,1,0.175505
182204,59.9776,11350,2350,199.205,0,0.592327
182220,60.0082,11350,2350,199.182,1,0.0089375
182237,59.988,11350,2350,199.158,0,0.425687
182254,59.9804,11350,2350,199.134,0,0.84249
182271,59.9866,11350,2350,199.11,1,0.25925
182287,60.0002,11350,2350,199.087,0,0.675915
182304,59.9934,11350,2350,199.063,1,0.0926275
182321,59.9905,11350,2350,199.039,0,0.50936
182337,60.0002,11350,2350,199.016,0,0.926025
182354,59.9837,11350,2350,198.992,1,0.342805
182371,59.9873,11350,2350,198.968,0,0.75956
182387,59.9995,11350,2350,198.945,1,0.17623
182404,59.9923,11350,2350,198.921,0,0.59295
182421,59.9956,11350,2350,198.897,1,0.0096475
182437,59.9844,11350,2350,198.874,0,0.426423
182454,59.9999,11350,2350,198.85,0,0.84309
182471,59.9884,11350,2350,198.826,1,0.259838
182487,59.9887,11350,2350,198.803,0,0.676583
182504,59.9858,11350,2350,198.779,1,0.0933475
182521,59.9984,11350,2350,198.755,0,0.510025
182537,59.9938,11350,2350,198.732,0,0.926735
182554,59.9927,11350,2350,198.708,1,0.343453
182571,59.9974,11350,2350,198.685,0,0.760137
182587,59.9768,11350,2350,198.661,1,0.176965
182604,59.9984,11350,2350,198.637,0,0.593642
182621,59.9912,11350,2350,198.614,1,0.01037
182637,59.993,11350,2350,198.59,0,0.427085
182654,59.9884,11350,2350,198.567,0,0.843832
182671,59.9815,11350,2350,198.543,1,0.260628
182687,59.9287,11350,2350,198.519,0,0.67779
182704,59.9887,11350,2350,198.496,1,0.094535
182721,59.9952,11350,2350,198.472,0,0.511235
182737,59.9693,11350,2350,198.449,0,0.928115
182754,59.5617,11350,2350,198.425,1,0.347847
182771,59.9682,11350,2350,198.401,0,0.764735
182789,55.719,11350,2350,198.376,1,0.213415
182805,60.0046,11350,2350,198.353,0,0.63005
182822,59.997,11350,2350,198.329,1,0.0467375
182839,59.9927,11350,2350,198.306,0,0.463455
182855,59.9894,11350,2350,198.282,0,0.880195
182872,59.9891,11350,2350,198.259,1,0.296937
182889,59.9862,11350,2350,198.235,0,0.7137
182905,59.9984,11350,2350,198.212,1,0.130378
182922,59.9992,11350,2350,198.188,0,0.54705
182939,59.9855,11350,2350,198.165,0,0.963817
182955,59.9905,11350,2350,198.141,1,0.38055
182972,59.9992,11350,2350,198.118,0,0.797222
182989,59.9851,11350,2350,198.094,1,0.213993
183005,59.9869,11350,2350,198.071,0,0.63075
183022,59.9984,11350,2350,198.047,1,0.0474275
183039,59.9909,11350,2350,198.024,0,0.464157
183055,59.9797,11350,2350,198,0,0.880965
183072,59.9959,11350,2350,197.977,1,0.29766
183089,59.9941,11350,2350,197.953,0,0.714368
183105,59.997,11350,2350,197.93,1,0.131055
183122,59.9934,11350,2350,197.907,0,0.547768
183139,59.9876,11350,2350,197.883,0,0.96452
183155,59.988,11350,2350,197.86,1,0.38127
183172,59.9923,11350,2350,197.836,0,0.79799
183189,59.9945,11350,2350,197.813,1,0.214695
183205,59.9974,11350,2350,197.79,0,0.63138
183222,59.9862,11350,2350,197.766,1,0.0481425
183239,59.9956,11350,2350,197.743,0,0.46484
183255,59.9851,11350,2350,197.719,0,0.88161
183272,59.9873,11350,2350,197.696,1,0.298365
183289,59.9837,11350,2350,197.673,0,0.715145
183305,59.983,11350,2350,197.649,1,0.13193
183322,59.9909,11350,2350,197.626,0,0.54866
183339,59.9977,11350,2350,197.603,0,0.965343
183355,59.9934,11350,2350,197.579,1,0.382055
183372,59.9981,11350,2350,197.556,0,0.798735
183389,59.9948,11350,2350,197.532,1,0.215438
183405,59.9851,11350,2350,197.509,0,0.632208
183422,59.9963,11350,2350,197.486,1,0.0489
183439,59.9938,11350,2350,197.463,0,0.46561
183455,59.9833,11350,2350,197.439,0,0.882393
183472,59.9855,11350,2350,197.416,1,0.29916
183489,59.9909,11350,2350,197.393,0,0.71589
183505,59.9909,11350,2350,197.369,1,0.13262
183522,60.0006,11350,2350,197.346,0,0.549282
183539,59.9855,11350,2350,197.323,0,0.96605
183555,59.9966,11350,2350,197.299,1,0.38274
183572,59.9988,11350,2350,197.276,0,0.799415
183589,59.9945,11350,2350,197.253,1,0.21612
183605,59.8802,11350,2350,197.23,0,0.63362
183622,59.9992,11350,2350,197.206,1,0.0502925
183639,59.9992,11350,2350,197.183,0,0.466965
183655,59.9923,11350,2350,197.16,0,0.883685
183672,59.9866,11350,2350,197.137,1,0.300445
183689,59.9894,11350,2350,197.113,0,0.717185
183705,59.9995,11350,2350,197.09,1,0.133855
183722,59.9326,11350,2350,197.067,0,0.55099
183739,59.9898,11350,2350,197.044,0,0.967727
183756,59.8444,11350,2350,197.02,1,0.385478
183772,59.988,11350,2350,196.997,0,0.802227
183789,59.9866,11350,2350,196.974,1,0.218987
183806,59.9956,11350,2350,196.951,0,0.635685
183822,59.9862,11350,2350,196.928,1,0.0524475
183839,59.9988,11350,2350,196.904,0,0.469122
183856,59.9984,11350,2350,196.881,0,0.8858
183872,59.9988,11350,2350,196.858,1,0.302475
183889,59.993,11350,2350,196.835,0,0.71919
183906,59.9902,11350,2350,196.812,1,0.135925
183922,59.9956,11350,2350,196.788,0,0.552622
