t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
47200.3,9.99888,6503.64,6502.98,761.675,3,0.124977
47418.6,4.58068,6459.98,6543.96,756.868,5,0.582677
47518.6,10.0001,6427.53,6558.74,755.068,3,0.0826575
47618.7,9.99062,6403.6,6558.94,752.756,2,0.585005
47719.1,9.96488,6368.21,6552.43,750.994,3,0.093815
47819.1,9.99772,6344.34,6549.95,748.725,2,0.594385
47919.2,9.99367,6308.35,6549.58,747.006,3,0.0959675
48019.2,9.99992,6284.35,6549.93,744.776,2,0.595987
48119.2,9.99284,6248.35,6550.05,743.089,3,0.09778
48221.6,9.77096,6224.35,6550,740.82,2,0.656383
48391.6,5.88161,6176.35,6550,737.447,4,0.906918
48647.9,3.90159,6116.5,6547.04,731.923,5,0
48749.2,9.86885,6092.73,6543.73,729.785,2,0.533222
48854.3,9.51709,6056.89,6545.15,728.054,3,0.160075
48955,9.9364,6033.26,6549.31,725.973,2,0.676077
49055,9.99651,5997.34,6551.03,724.431,3,0.17695
49155,9.99443,5973.36,6550.03,722.4,2,0.678343
49255.2,9.98515,5937.38,6549.17,720.884,3,0.18206
49355.2,9.99867,5913.51,6546.67,718.885,2,0.682392
49455.2,9.99668,5877.79,6542.44,717.399,3,0.183223
49555.3,9.9897,5854.2,6546.48,715.426,2,0.6858
49655.4,9.99811,5824.34,6566.14,713.958,3,0.186273
49755.4,9.9989,5807.61,6583.35,712.021,2,0.686548
49857.3,9.80715,5783.43,6610.02,710.531,3,0.235708
49957.4,9.99659,5767.47,6627.94,708.624,2,0.73656
50069.9,8.88483,5743.59,6654.89,706.858,3,0.550345
50170,9.99685,5719.11,6681.27,705.464,3,0.0511325
50270,9.99377,5702.12,6698.22,703.599,2,0.55269
50370.1,9.9898,5676.5,6723.51,702.227,3,0.0552425
50538.9,5.92622,5642.36,6757.25,699.436,4,0.27378
50639,9.98233,5624.67,6773.47,697.619,2,0.778205
50739.1,9.99035,5597.85,6797.47,696.29,3,0.28062
50839.1,9.99915,5580.88,6814.44,694.505,2,0.780833
50939.2,9.99688,5555.9,6840.36,693.2,3,0.281612
51039.2,9.99797,5539.35,6857.75,691.44,2,0.78212
51139.2,9.99824,5513.54,6882.82,690.157,3,0.28256
51239.2,9.99975,5495.47,6898.61,688.423,2,0.782623
51339.2,9.99941,5469.36,6923.39,687.163,3,0.28277
51439.2,9.99948,5454.27,6942.03,685.453,2,0.7829
51539.2,9.99988,5440.79,6974.99,684.198,3,0.28293
51639.2,9.9996,5441.56,6998.91,682.51,2,0.78303
51739.2,9.99998,5448.39,7034.24,681.291,3,0.283035
51839.2,9.99957,5450.9,7058.1,679.629,2,0.783143
51939.2,9.99931,5450.49,7094.09,678.429,3,0.283315
52039.3,9.99915,5445.99,7117.65,676.79,2,0.783527
52139.3,9.99732,5435.53,7152.09,675.61,3,0.284198
52239.3,9.99989,5425.1,7173.52,673.988,2,0.784225
52339.3,9.99957,5397.83,7196.66,672.819,3,0.284333
52439.3,9.99837,5379.4,7212.01,671.224,2,0.78474
52539.3,9.99863,5356.15,7239.42,670.08,3,0.285082
52639.3,9.99993,5344.67,7260.41,668.505,2,0.7851
52739.3,9.99957,5341.06,7295.91,667.37,3,0.285208
52839.3,9.99958,5345.23,7319.53,665.818,2,0.785312
52939.3,9.99995,5350.41,7355.13,664.712,3,0.285325
53039.3,9.99978,5350.89,7379.13,663.182,2,0.78538
53139.3,9.99931,5350.37,7415.12,662.093,3,0.285553
53239.5,9.98288,5350.17,7439.12,660.579,2,0.78984
53339.5,9.99994,5349.98,7475.12,659.508,3,0.289855
53439.5,9.99938,5349.96,7499.12,658.018,2,0.79001
53541.4,9.811,5350,7535.12,656.919,3,0.33817
53660.7,8.38769,5350.01,7571.12,655.428,3,0.318727
53761.5,9.91691,5350,7595.12,653.95,2,0.839675
53914.5,6.5354,5350,7643.12,652.132,4,0.664995
54014.5,10.0002,5350,7679.12,651.115,3,0.164957
54114.5,9.99988,5350,7703.12,649.689,2,0.664988
54214.5,9.9997,5350,7739.12,648.688,3,0.165063
54314.5,9.99888,5350,7763.12,647.28,2,0.665343
54414.5,9.99942,5350,7799.12,646.294,3,0.165487
54514.5,9.99972,5350,7823.12,644.904,2,0.665558
54614.6,9.99684,5350,7859.12,643.932,3,0.166348
54714.8,9.97868,5350,7883.12,642.555,2,0.67169
54814.8,9.99962,5350,7919.12,641.598,3,0.171785
54914.8,9.99984,5350,7943.12,640.243,2,0.671825
55014.8,9.99985,5350,7979.12,639.301,3,0.171862
55114.8,9.99566,5350,8003.12,637.961,2,0.672948
55214.8,9.99983,5350,8039.12,637.033,3,0.17299
55314.8,9.99975,5350,8063.12,635.711,2,0.673052
55414.8,9.99931,5350,8099.12,634.796,3,0.173225
55516.4,9.84511,5350,8123.12,633.457,2,0.712557
