t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
51773.7,30.9317,17550,10150,17550,10150,1504.42,1,0.206247,32.3293,3.08,2.85775,0.808232,0.834976,29.1924,0.0442,1.3757,17.3526,6.0342,0.0453
51804.2,32.8496,17550,10150,17550,10150,1499.21,0,0.967292,30.4418,3.08,3.07084,0.761045,0.843815,27.622,0.0427,1.3705,15.7888,4.6837,0.0437
51832.2,35.6281,17550,10150,17550,10150,1494.44,1,0.668985,28.0677,3.36,3.26732,0.701693,0.855065,26.9729,0.0416,1.3734,15.4233,4.707,0.0442
51863.8,31.6506,17550,10150,17550,10150,1489.1,1,0.45886,31.595,3.64,3.48848,0.789875,0.838404,28.1557,0.0429,1.3797,15.9779,5.2117,0.0434
51894.1,33.0127,17550,10150,17550,10150,1484.02,1,0.216145,30.2914,3.92,3.70052,0.757285,0.844523,27.3406,0.0425,1.3737,15.7004,4.7551,0.0434
51923.9,33.6339,17550,10150,17550,10150,1479.07,0,0.959442,29.7319,3.92,3.90864,0.743298,0.847163,27.026,0.0418,1.3733,15.5112,4.6573,0.0201
51951.8,35.7594,17550,10150,17550,10150,1474.44,1,0.65856,27.9647,4.2,4.1044,0.699117,0.855556,26.8779,0.0428,1.3836,15.3212,4.7615,0.0227
51980.6,34.7267,17550,10150,17550,10150,1469.7,1,0.378468,28.7963,4.48,4.30597,0.719908,0.851596,26.1645,0.0422,1.39,13.6727,4.8889,0.0227
52008.7,35.5844,17550,10150,17550,10150,1465.11,1,0.0810225,28.1022,4.76,4.50269,0.702555,0.8549,25.0372,0.0417,1.5654,14.0662,3.8913,0.0197
52038.5,33.6439,17550,10150,17550,10150,1460.28,0,0.8241,29.7231,4.76,4.71075,0.743078,0.847205,26.9642,0.0433,1.3745,15.4305,4.7257,0.0219
