t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms
164873,74.5379,13650,8450,13650,8450,164.594,0,0.639705,13.416,1.0801,0.98642,0.3354,0.92789,11.1822,0.4165
164885,81.5089,13650,8450,13650,8450,164.578,0,0.94642,12.2686,1.0801,1.06617,0.306715,0.933848,11.0095,0.3862
164897,85.8553,13650,8450,13650,8450,164.563,1,0.237607,11.6475,1.3401,1.14187,0.291187,0.937089,10.1849,0.5159
164910,78.2399,13650,8450,13650,8450,164.547,0,0.557137,12.7812,1.3401,1.22495,0.31953,0.931181,10.3806,0.5429
164921,89.3272,13650,8450,13650,8450,164.532,0,0.837008,11.1948,1.3401,1.29772,0.27987,0.939459,9.9594,0.3948
164936,65.1576,13650,8450,13650,8450,164.512,1,0.220693,15.3474,1.6001,1.39748,0.383685,0.917946,13.9072,0.5835
164952,65.7043,13650,8450,13650,8450,164.492,0,0.601185,15.2197,1.6001,1.4964,0.380493,0.9186,12.9391,0.3825
164965,74.407,13650,8450,13650,8450,164.475,0,0.937175,13.4396,1.6001,1.58376,0.33599,0.927768,12.0496,0.4289
164979,69.9159,13650,8450,13650,8450,164.456,1,0.294748,14.3029,1.8601,1.67673,0.357572,0.92331,12.8187,0.4467
164994,69.5517,13650,8450,13650,8450,164.438,0,0.654193,14.3778,1.8601,1.77019,0.359445,0.922925,11.7512,0.4391
165010,62.5031,13650,8450,13650,8450,164.417,1,0.0541725,15.9992,2.1201,1.87418,0.39998,0.914614,14.4128,0.4885
165026,62.1728,13650,8450,13650,8450,164.396,0,0.456277,16.0842,2.1201,1.97873,0.402105,0.914181,13.3917,0.4752
165042,60.3515,13650,8450,13650,8450,164.375,0,0.870517,16.5696,2.1201,2.08643,0.41424,0.911708,14.9592,0.4527
165070,36.8403,13650,8450,13650,8450,164.339,1,0.549123,27.1442,2.3801,2.26287,0.678605,0.859481,15.171,0.672
165088,54.6075,13650,8450,13650,8450,164.316,1,0.006935,18.3125,2.6401,2.3819,0.457812,0.902887,14.7219,0.6378
165108,49.0571,13650,8450,13650,8450,164.289,0,0.516545,20.3844,2.6401,2.5144,0.50961,0.892511,16.6857,0.9979
165125,58.9397,13650,8450,13650,8450,164.267,0,0.940708,16.9665,2.6401,2.62468,0.424163,0.909692,14.744,0.7576
165144,51.8893,13650,8450,13650,8450,164.242,1,0.422502,19.2718,2.9001,2.74995,0.481795,0.898068,17.2842,0.758
165167,44.3245,13650,8450,13650,8450,164.213,0,0.986525,22.5609,2.9001,2.89659,0.564022,0.88174,18.3814,0.7099
165186,52.2062,13650,8450,13650,8450,164.188,1,0.465395,19.1548,3.1601,3.0211,0.47887,0.898654,16.8688,0.7581
165208,45.0629,13650,8450,13650,8450,164.159,1,0.020175,22.1912,3.4201,3.16534,0.55478,0.88356,18.4267,0.6902
165225,59.1586,13650,8450,13650,8450,164.138,0,0.442768,16.9037,3.4201,3.27522,0.422592,0.910011,13.9782,0.4513
165242,60.458,13650,8450,13650,8450,164.116,0,0.856278,16.5404,3.4201,3.38273,0.41351,0.911857,15.0119,0.483
165259,59.1961,13650,8450,13650,8450,164.094,1,0.278603,16.893,3.6801,3.49253,0.422325,0.910065,15.158,0.494
165275,61.9011,13650,8450,13650,8450,164.073,0,0.682473,16.1548,3.6801,3.59754,0.40387,0.913821,12.7562,1.1271
165291,61.9798,13650,8450,13650,8450,164.053,1,0.08583,16.1343,3.9401,3.70241,0.403358,0.913925,14.4806,0.3652
165306,68.3564,13650,8450,13650,8450,164.034,0,0.45156,14.6292,3.9401,3.7975,0.36573,0.921631,12.1233,0.491
165320,69.1687,13650,8450,13650,8450,164.015,0,0.812995,14.4574,3.9401,3.89147,0.361435,0.922515,12.8062,0.6036
165336,62.5395,13650,8450,13650,8450,163.994,1,0.212742,15.9899,4.2001,3.99541,0.399747,0.914662,14.2818,0.5055
165353,58.6889,13650,8450,13650,8450,163.972,0,0.638717,17.039,4.2001,4.10616,0.425975,0.909324,13.6376,0.4547
165367,70.4359,13650,8450,13650,8450,163.954,0,0.99365,14.1973,4.2001,4.19845,0.354932,0.923854,12.5798,0.5047
165382,67.2712,13650,8450,13650,8450,163.935,1,0.36528,14.8652,4.4601,4.29507,0.37163,0.920419,13.0259,0.3798
165395,75.4614,13650,8450,13650,8450,163.918,0,0.696575,13.2518,4.4601,4.38121,0.331295,0.92874,10.8375,0.4639
165410,67.8283,13650,8450,13650,8450,163.899,1,0.0651525,14.7431,4.7201,4.47704,0.368578,0.921046,13.1946,0.4926
165428,55.2532,13650,8450,13650,8450,163.875,0,0.517615,18.0985,4.7201,4.59468,0.452462,0.903965,14.8258,0.477
165443,67.3292,13650,8450,13650,8450,163.856,0,0.888925,14.8524,4.7201,4.69122,0.37131,0.920484,13.2541,0.4417
165455,84.7853,13650,8450,13650,8450,163.841,1,0.183787,11.7945,4.9801,4.76788,0.294863,0.936321,10.4792,0.3571
165467,79.7779,13650,8450,13650,8450,163.825,0,0.497158,12.5348,4.9801,4.84936,0.31337,0.932462,10.1124,0.5375
165483,62.6559,13650,8450,13650,8450,163.804,0,0.896163,15.9602,4.9801,4.9531,0.399005,0.914813,13.9865,0.4815
165498,68.5791,13650,8450,13650,8450,163.785,1,0.260705,14.5817,5.2401,5.04788,0.364543,0.921875,13.2194,0.406
165514,61.7269,13650,8450,13650,8450,163.765,0,0.665715,16.2004,5.2401,5.15318,0.40501,0.913588,13.8069,0.4249
165529,67.8716,13650,8450,13650,8450,163.746,1,0.0340575,14.7337,5.5001,5.24895,0.368342,0.921094,13.2782,0.4678
165545,61.6348,13650,8450,13650,8450,163.725,0,0.439672,16.2246,5.5001,5.35441,0.405615,0.913465,13.6521,0.3844
165558,76.8344,13650,8450,13650,8450,163.708,0,0.765047,13.015,5.5001,5.43901,0.325375,0.929968,11.7638,0.4175
165572,71.7391,13650,8450,13650,8450,163.69,1,0.113532,13.9394,5.7601,5.52962,0.348485,0.925184,12.5589,0.5162
165588,62.4204,13650,8450,13650,8450,163.669,0,0.514042,16.0204,5.7601,5.63375,0.40051,0.914506,12.5143,0.4629
165601,75.8116,13650,8450,13650,8450,163.652,0,0.843808,13.1906,5.7601,5.71949,0.329765,0.929057,11.4884,0.6623
165615,73.1957,13650,8450,13650,8450,163.635,1,0.185357,13.662,6.0201,5.80829,0.34155,0.926617,12.0889,0.4307
165629,70.2751,13650,8450,13650,8450,163.617,0,0.541103,14.2298,6.0201,5.90078,0.355745,0.923687,11.4437,0.6447
165646,58.8142,13650,8450,13650,8450,163.595,0,0.96617,17.0027,6.0201,6.0113,0.425068,0.909508,15.3529,0.4374
165660,70.9658,13650,8450,13650,8450,163.577,1,0.318453,14.0913,6.2801,6.1029,0.352282,0.924401,12.6349,0.4501
165674,70.613,13650,8450,13650,8450,163.558,0,0.672495,14.1617,6.2801,6.19495,0.354043,0.924038,11.1016,0.9945
165687,81.3326,13650,8450,13650,8450,163.543,0,0.979875,12.2952,6.2801,6.27487,0.30738,0.93371,10.2646,0.4182
165702,66.0554,13650,8450,13650,8450,163.523,1,0.358345,15.1388,6.5401,6.37327,0.37847,0.919015,13.3643,0.8193
165724,44.5416,13650,8450,13650,8450,163.494,0,0.919617,22.4509,6.5401,6.5192,0.561273,0.882281,18.9628,0.616
165742,55.2248,13650,8450,13650,8450,163.471,1,0.372312,18.1078,6.8001,6.6369,0.452695,0.903919,16.1049,0.5921
165766,41.9133,13650,8450,13650,8450,163.44,0,0.968782,23.8588,6.8001,6.79198,0.59647,0.875379,18.7513,0.958
165795,35.1521,13650,8450,13650,8450,163.404,1,0.679977,28.4478,0.0600986,0.0600986,0.711195,0.853254,21.285,1.0893
165818,43.2337,13650,8450,13650,8450,163.374,1,0.25823,23.1301,0.320099,0.127238,0.578252,0.878945,18.1387,0.8012
165847,33.9438,13650,8450,13650,8450,163.336,0,0.994743,29.4605,0.320099,0.318732,0.736512,0.848447,22.2749,0.4863
165865,57.0633,13650,8450,13650,8450,163.314,1,0.432853,17.5244,0.580099,0.43264,0.43811,0.906865,15.6459,0.6386
165882,59.2666,13650,8450,13650,8450,163.292,0,0.854675,16.8729,0.580099,0.542314,0.421822,0.910167,13.4536,0.5103
165899,57.1994,13650,8450,13650,8450,163.27,1,0.291743,17.4827,0.840099,0.655952,0.437068,0.907076,16.0697,0.3914
165916,59.78,13650,8450,13650,8450,163.249,0,0.709943,16.728,0.840099,0.764684,0.4182,0.910903,13.3309,0.4521
165931,66.3773,13650,8450,13650,8450,163.229,1,0.0865775,15.0654,1.1001,0.862609,0.376635,0.919391,13.5669,0.443
165949,56.6893,13650,8450,13650,8450,163.207,0,0.527578,17.64,1.1001,0.977269,0.441,0.906281,14.8521,0.4754
165963,68.2077,13650,8450,13650,8450,163.188,0,0.894105,14.6611,1.1001,1.07257,0.366527,0.921467,13.016,0.4784
165978,69.218,13650,8450,13650,8450,163.17,1,0.255282,14.4471,1.3601,1.16647,0.361178,0.922568,12.96,0.4589
165994,60.3555,13650,8450,13650,8450,163.148,0,0.669495,16.5685,1.3601,1.27417,0.414212,0.911714,13.872,0.4718
166009,70.1651,13650,8450,13650,8450,163.13,1,0.0257975,14.2521,1.6201,1.36681,0.356302,0.923572,12.8339,0.4218
166024,63.2167,13650,8450,13650,8450,163.11,0,0.421263,15.8186,1.6201,1.46963,0.395465,0.915536,13.1954,0.4599
166038,72.5553,13650,8450,13650,8450,163.092,0,0.765827,13.7826,1.6201,1.55921,0.344565,0.925994,11.9585,0.4171
166050,85.4555,13650,8450,13650,8450,163.077,1,0.0583775,11.702,1.8801,1.63528,0.29255,0.936805,10.3831,0.4112
166063,75.5818,13650,8450,13650,8450,163.06,0,0.389145,13.2307,1.8801,1.72128,0.330768,0.928849,10.8646,0.4666
166078,67.8771,13650,8450,13650,8450,163.042,0,0.757457,14.7325,1.8801,1.81704,0.368313,0.9211,13.3653,0.4486
166091,74.5996,13650,8450,13650,8450,163.025,1,0.09258,13.4049,2.1401,1.90417,0.335122,0.927947,11.9387,0.4323
166107,62.2975,13650,8450,13650,8450,163.004,0,0.49388,16.052,2.1401,2.00851,0.4013,0.914345,13.0611,0.4717
166119,84.4566,13650,8450,13650,8450,162.989,0,0.78989,11.8404,2.1401,2.08547,0.29601,0.936082,10.3563,0.445
166132,78.8662,13650,8450,13650,8450,162.973,1,0.106882,12.6797,2.4001,2.16789,0.316992,0.931709,11.368,0.4431
166146,71.0429,13650,8450,13650,8450,162.955,0,0.458782,14.076,2.4001,2.25938,0.3519,0.92448,11.7585,0.4225
166159,74.5001,13650,8450,13650,8450,162.938,0,0.794352,13.4228,2.4001,2.34663,0.33557,0.927855,11.8816,0.6026
166172,77.2845,13650,8450,13650,8450,162.921,1,0.117832,12.9392,2.6601,2.43074,0.32348,0.930361,10.8843,0.7487
166199,37.2403,13650,8450,13650,8450,162.887,0,0.789147,26.8526,2.6601,2.60528,0.671315,0.86088,24.0862,0.614
166225,39.0369,13650,8450,13650,8450,162.854,1,0.429567,25.6168,2.9201,2.77179,0.64042,0.866836,23.4079,0.5636
166246,46.4932,13650,8450,13650,8450,162.827,0,0.96728,21.5085,2.9201,2.91159,0.537713,0.886932,17.8196,0.6881
166264,54.9925,13650,8450,13650,8450,162.804,1,0.421887,18.1843,3.1801,3.02979,0.454607,0.903533,13.9317,1.007
166285,48.5093,13650,8450,13650,8450,162.778,0,0.937253,20.6146,3.1801,3.16378,0.515365,0.891366,15.2822,0.5616
166299,69.2334,13650,8450,13650,8450,162.759,1,0.29835,14.4439,3.4401,3.25767,0.361098,0.922584,12.9397,0.4427
166317,57.1968,13650,8450,13650,8450,162.737,0,0.735438,17.4835,3.4401,3.37131,0.437088,0.907072,14.9875,0.3085
166331,73.4705,13650,8450,13650,8450,162.72,1,0.07571,13.6109,3.7001,3.45978,0.340272,0.926881,12.1126,0.4375
166347,60.821,13650,8450,13650,8450,162.699,0,0.486753,16.4417,3.7001,3.56665,0.411043,0.912359,13.872,0.541
166365,56.6332,13650,8450,13650,8450,162.676,0,0.92819,17.6575,3.7001,3.68143,0.441438,0.906192,15.8607,0.51
166382,58.3128,13650,8450,13650,8450,162.654,1,0.356912,17.1489,3.9601,3.7929,0.428723,0.908767,15.6474,0.5621
166408,37.9031,13650,8450,13650,8450,162.621,1,0.01649,26.3831,4.2201,3.96439,0.659577,0.863138,17.3268,0.42
166425,61.0758,13650,8450,13650,8450,162.6,0,0.425817,16.3731,4.2201,4.07081,0.409328,0.912708,13.3355,0.6226
166440,66.2278,13650,8450,13650,8450,162.581,0,0.803303,15.0994,4.2201,4.16896,0.377485,0.919217,13.5439,0.4155
166454,69.4334,13650,8450,13650,8450,162.563,1,0.16336,14.4023,4.4801,4.26257,0.360058,0.922798,12.9095,0.4786
166468,72.4003,13650,8450,13650,8450,162.545,0,0.508663,13.8121,4.4801,4.35235,0.345302,0.925842,10.5787,0.6996
166481,76.2184,13650,8450,13650,8450,162.529,0,0.836667,13.1202,4.4801,4.43763,0.328005,0.929422,11.303,0.581
166497,62.4224,13650,8450,13650,8450,162.508,1,0.237165,16.0199,4.7401,4.54176,0.400497,0.914509,14.4701,0.465
166510,74.7423,13650,8450,13650,8450,162.491,0,0.571648,13.3793,4.7401,4.62873,0.334482,0.92808,11.109,0.3907
166523,81.414,13650,8450,13650,8450,162.476,0,0.87872,12.2829,4.7401,4.70857,0.307072,0.933774,11.0387,0.4298
166537,69.266,13650,8450,13650,8450,162.457,1,0.239647,14.4371,5.0001,4.80241,0.360927,0.922619,13.182,0.4055
166556,52.7312,13650,8450,13650,8450,162.433,0,0.71375,18.9641,5.0001,4.92567,0.474102,0.899611,16.6402,0.5037
166572,61.1617,13650,8450,13650,8450,162.413,1,0.122502,16.3501,5.2601,5.03195,0.408753,0.912826,14.5933,0.5984
166590,57.5851,13650,8450,13650,8450,162.391,0,0.556642,17.3656,5.2601,5.14483,0.43414,0.907669,13.7833,0.5144
166604,71.3817,13650,8450,13650,8450,162.373,0,0.906873,14.0092,5.2601,5.23589,0.35023,0.924824,12.4063,0.4099
166619,64.8311,13650,8450,13650,8450,162.353,1,0.29249,15.4247,5.5201,5.33615,0.385617,0.91755,13.8082,0.655
166633,75.2661,13650,8450,13650,8450,162.337,0,0.624645,13.2862,5.5201,5.42251,0.332155,0.928562,10.6573,0.42
166647,68.3878,13650,8450,13650,8450,162.318,0,0.990207,14.6225,5.5201,5.51755,0.365562,0.921665,13.2891,0.4549
166661,73.692,13650,8450,13650,8450,162.301,1,0.329457,13.57,5.7801,5.60576,0.33925,0.927093,12.1255,0.4246
166676,66.951,13650,8450,13650,8450,162.282,0,0.702865,14.9363,5.7801,5.70284,0.373408,0.920053,12.4172,0.4038
166687,89.324,13650,8450,13650,8450,162.268,0,0.982745,11.1952,5.7801,5.77561,0.27988,0.939457,9.9922,0.3734
166698,87.5511,13650,8450,13650,8450,162.253,1,0.268292,11.4219,6.0401,5.84986,0.285547,0.938269,10.0434,0.4411
166712,74.4823,13650,8450,13650,8450,162.236,0,0.603943,13.426,6.0401,5.93713,0.33565,0.927838,11.0223,0.5523
166725,73.0151,13650,8450,13650,8450,162.219,0,0.946338,13.6958,6.0401,6.02615,0.342395,0.926443,12.2565,0.4147
166740,69.8583,13650,8450,13650,8450,162.201,1,0.304205,14.3147,6.3001,6.11919,0.357868,0.923249,12.9145,0.4884
166753,72.9474,13650,8450,13650,8450,162.184,0,0.646918,13.7085,6.3001,6.2083,0.342712,0.926377,10.8461,0.3909
166766,80.7252,13650,8450,13650,8450,162.168,0,0.95661,12.3877,6.3001,6.28882,0.309693,0.933228,10.2176,1.2132
166784,55.7473,13650,8450,13650,8450,162.145,1,0.405062,17.9381,6.5601,6.40542,0.448453,0.904775,15.3108,0.4994
166800,60.7766,13650,8450,13650,8450,162.125,0,0.816405,16.4537,6.5601,6.51237,0.411343,0.912298,13.7294,0.3989
166813,78.9484,13650,8450,13650,8450,162.109,1,0.133068,12.6665,6.8201,6.5947,0.316662,0.931778,10.9984,0.463
166832,53.4622,13650,8450,13650,8450,162.085,0,0.600688,18.7048,6.8201,6.71628,0.46762,0.900913,15.4636,0.5591
166850,54.1213,13650,8450,13650,8450,162.062,1,0.0626125,18.477,0.080101,0.080101,0.461925,0.902059,16.3397,0.7997
166869,53.5338,13650,8450,13650,8450,162.038,0,0.529607,18.6798,0.080101,0.080101,0.466995,0.901039,15.1652,0.4354
166883,72.5642,13650,8450,13650,8450,162.021,0,0.87413,13.7809,0.080101,0.080101,0.344523,0.926003,12.3946,0.417
166898,66.3729,13650,8450,13650,8450,162.002,1,0.25079,15.0664,0.340101,0.145306,0.37666,0.919386,13.695,0.4061
166914,61.6006,13650,8450,13650,8450,161.981,0,0.65663,16.2336,0.340101,0.250825,0.40584,0.913419,13.741,0.4598
166927,73.1154,13650,8450,13650,8450,161.964,0,0.998555,13.677,0.340101,0.339725,0.341925,0.92654,12.2563,0.4308
166944,61.736,13650,8450,13650,8450,161.944,1,0.403505,16.198,0.600101,0.445012,0.40495,0.9136,14.7473,0.4211
166958,67.8214,13650,8450,13650,8450,161.925,0,0.77212,14.7446,0.600101,0.540852,0.368615,0.921038,11.922,0.4475
166970,83.64,13650,8450,13650,8450,161.91,1,0.07102,11.956,0.860101,0.618566,0.2989,0.935478,10.6554,0.4256
166984,71.145,13650,8450,13650,8450,161.892,0,0.422415,14.0558,0.860101,0.709929,0.351395,0.924584,11.781,0.4419
166996,87.3332,13650,8450,13650,8450,161.878,0,0.708675,11.4504,0.860101,0.784356,0.28626,0.93812,9.9665,0.5294
167012,64.0722,13650,8450,13650,8450,161.858,1,0.09886,15.6074,1.1201,0.885805,0.390185,0.916615,13.9614,0.4792
167026,67.2527,13650,8450,13650,8450,161.84,0,0.470592,14.8693,1.1201,0.982455,0.371733,0.920397,11.9173,0.4245
167043,60.7556,13650,8450,13650,8450,161.819,0,0.882078,16.4594,1.1201,1.08944,0.411485,0.912269,15.0212,0.4428
167055,83.8483,13650,8450,13650,8450,161.804,1,0.180235,11.9263,1.3801,1.16696,0.298158,0.935633,10.1212,0.4058
167076,48.0751,13650,8450,13650,8450,161.778,0,0.700255,20.8008,1.3801,1.30217,0.52002,0.89044,11.215,0.5033
167088,80.7057,13650,8450,13650,8450,161.762,1,0.0100225,12.3907,1.6401,1.38271,0.309768,0.933212,10.7496,0.4199
167107,53.1098,13650,8450,13650,8450,161.738,0,0.480745,18.8289,1.6401,1.50509,0.470722,0.90029,15.8246,1.0673
167121,70.7244,13650,8450,13650,8450,161.721,0,0.83423,14.1394,1.6401,1.597,0.353485,0.924153,12.293,0.437
167139,55.5969,13650,8450,13650,8450,161.698,1,0.283895,17.9866,1.9001,1.71391,0.449665,0.90453,15.6537,0.8175
167159,49.4223,13650,8450,13650,8450,161.673,0,0.78974,20.2338,1.9001,1.84543,0.505845,0.893261,17.4529,0.6028
167178,53.5811,13650,8450,13650,8450,161.649,1,0.256323,18.6633,2.1601,1.96674,0.466583,0.901122,16.2695,0.7586
167196,55.8822,13650,8450,13650,8450,161.627,0,0.703692,17.8948,2.1601,2.08306,0.44737,0.904993,14.4463,0.4574
167213,58.7537,13650,8450,13650,8450,161.605,1,0.129197,17.0202,2.4201,2.19369,0.425505,0.90942,15.3763,0.5938
167233,48.6736,13650,8450,13650,8450,161.58,0,0.642823,20.545,2.4201,2.32723,0.513625,0.891712,16.6938,0.5197
167252,54.5798,13650,8450,13650,8450,161.557,1,0.100868,18.3218,2.6801,2.44633,0.458045,0.90284,16.6054,0.5501
167274,44.0294,13650,8450,13650,8450,161.528,0,0.66867,22.7121,2.6801,2.59396,0.567802,0.880997,19.3982,0.5204
167292,55.3971,13650,8450,13650,8450,161.506,1,0.119957,18.0515,2.9401,2.71129,0.451288,0.904203,16.3324,0.4655
167307,66.8963,13650,8450,13650,8450,161.487,0,0.49367,14.9485,2.9401,2.80845,0.373713,0.919991,12.3482,0.389
167326,54.5146,13650,8450,13650,8450,161.464,0,0.952263,18.3437,2.9401,2.92769,0.458593,0.90273,16.2431,0.6081
167344,54.9303,13650,8450,13650,8450,161.441,1,0.407385,18.2049,3.2001,3.04602,0.455123,0.903429,15.8768,0.7435
167365,46.9103,13650,8450,13650,8450,161.414,0,0.940318,21.3173,3.2001,3.18458,0.532933,0.887878,17.199,0.8589
167383,57.238,13650,8450,13650,8450,161.393,1,0.37709,17.4709,3.4601,3.29814,0.436772,0.907136,15.5714,0.5747
167400,58.7879,13650,8450,13650,8450,161.371,0,0.802347,17.0103,3.4601,3.40871,0.425258,0.90947,14.0192,0.4512
167414,69.1434,13650,8450,13650,8450,161.353,1,0.163915,14.4627,3.7201,3.50272,0.361567,0.922487,12.6572,0.8146
167432,55.0658,13650,8450,13650,8450,161.331,0,0.617917,18.1601,3.7201,3.62076,0.454002,0.903655,15.3565,0.5138
167447,69.9819,13650,8450,13650,8450,161.313,0,0.975152,14.2894,3.7201,3.71364,0.357235,0.92338,12.5307,0.4224
167460,74.6024,13650,8450,13650,8450,161.296,1,0.310263,13.4044,3.9801,3.80077,0.33511,0.92795,12.0971,0.3603
167475,67.2857,13650,8450,13650,8450,161.277,0,0.681813,14.862,3.9801,3.89737,0.37155,0.920435,12.2965,0.4445
167486,85.7802,13650,8450,13650,8450,161.263,0,0.973255,11.6577,3.9801,3.97315,0.291443,0.937036,10.0965,0.5212
167498,89.9952,13650,8450,13650,8450,161.249,1,0.251047,11.1117,4.2401,4.04537,0.277793,0.939895,9.9013,0.2788
167510,81.4312,13650,8450,13650,8450,161.234,0,0.558055,12.2803,4.2401,4.1252,0.307007,0.933787,10.1175,0.3592
167522,85.742,13650,8450,13650,8450,161.219,0,0.849627,11.6629,4.2401,4.201,0.291573,0.937009,10.3857,0.4318
167534,82.0055,13650,8450,13650,8450,161.204,1,0.154485,12.1943,4.5001,4.28027,0.304857,0.934235,10.8138,0.3988
167547,77.0214,13650,8450,13650,8450,161.188,0,0.47907,12.9834,4.5001,4.36466,0.324585,0.930132,10.8053,0.4485
167560,74.4579,13650,8450,13650,8450,161.171,0,0.81483,13.4304,4.5001,4.45196,0.33576,0.927815,12.0093,0.4014
167572,83.4084,13650,8450,13650,8450,161.156,1,0.11456,11.9892,4.7601,4.52989,0.29973,0.935305,10.6327,0.3889
167591,52.6998,13650,8450,13650,8450,161.132,0,0.588945,18.9754,4.7601,4.65323,0.474385,0.899554,16.2734,0.5863
167606,67.6311,13650,8450,13650,8450,161.114,0,0.958597,14.7861,4.7601,4.74934,0.369653,0.920825,13.0396,0.4497
167617,89.4182,13650,8450,13650,8450,161.1,1,0.238183,11.1834,5.0201,4.82203,0.279585,0.939519,9.8963,0.3667
167629,81.7835,13650,8450,13650,8450,161.085,0,0.543868,12.2274,5.0201,4.90151,0.305685,0.934063,10.0775,0.4283
167641,87.337,13650,8450,13650,8450,161.07,0,0.830115,11.4499,5.0201,4.97593,0.286247,0.938123,10.2281,0.3924
167652,85.5498,13650,8450,13650,8450,161.056,1,0.122342,11.6891,5.2801,5.05191,0.292228,0.936872,10.4472,0.4221
167665,82.4171,13650,8450,13650,8450,161.041,0,0.425678,12.1334,5.2801,5.13078,0.303335,0.934553,9.9367,0.3974
167679,69.1463,13650,8450,13650,8450,161.023,0,0.78723,14.4621,5.2801,5.22478,0.361553,0.922491,13.2907,0.3509
167691,85.6634,13650,8450,13650,8450,161.008,1,0.07907,11.6736,5.5401,5.30066,0.29184,0.936953,10.3285,0.4012
167703,78.8376,13650,8450,13650,8450,160.992,0,0.396178,12.6843,5.5401,5.38311,0.317107,0.931685,10.452,0.4674
167715,83.3556,13650,8450,13650,8450,160.977,0,0.696097,11.9968,5.5401,5.46109,0.29992,0.935265,10.7312,0.4053
167727,88.5144,13650,8450,13650,8450,160.963,0,0.978537,11.2976,5.5401,5.53452,0.28244,0.93892,10.0398,0.3981
167738,88.07,13650,8450,13650,8450,160.949,1,0.262403,11.3546,5.8001,5.60833,0.283865,0.938622,10.2149,0.3177
167750,82.9421,13650,8450,13650,8450,160.934,0,0.563818,12.0566,5.8001,5.68669,0.301415,0.934953,9.992,0.4129
167768,56.2085,13650,8450,13650,8450,160.912,1,0.00859,17.7909,6.0601,5.80234,0.444773,0.905518,16.2035,0.6788
167787,52.0129,13650,8450,13650,8450,160.888,0,0.48924,19.226,6.0601,5.9273,0.48065,0.898298,15.3257,0.7311
167806,52.044,13650,8450,13650,8450,160.864,0,0.969603,19.2145,6.0601,6.0522,0.480363,0.898355,17.2434,0.5415
167826,51.3142,13650,8450,13650,8450,160.84,1,0.456798,19.4878,6.3201,6.17887,0.487195,0.896987,16.9055,0.7178
167842,62.2398,13650,8450,13650,8450,160.82,0,0.85847,16.0669,6.3201,6.2833,0.401673,0.914269,12.0652,0.4395
167856,72.4822,13650,8450,13650,8450,160.803,1,0.203383,13.7965,6.5801,6.37298,0.344912,0.925922,11.8596,0.4278
167869,75.5418,13650,8450,13650,8450,160.787,0,0.534325,13.2377,6.5801,6.45903,0.330943,0.928813,10.8141,0.4152
167882,73.7937,13650,8450,13650,8450,160.77,0,0.873107,13.5513,6.5801,6.54711,0.338782,0.92719,11.9667,0.4004
167896,75.1976,13650,8450,13650,8450,160.753,1,0.205565,13.2983,6.8401,6.63355,0.332458,0.928499,12.0545,0.3968
167910,69.9354,13650,8450,13650,8450,160.735,0,0.563038,14.2989,6.8401,6.72649,0.357473,0.923331,11.8976,0.3986
167924,73.2789,13650,8450,13650,8450,160.719,0,0.9042,13.6465,6.8401,6.8152,0.341163,0.926697,12.2576,0.4276
167939,65.6961,13650,8450,13650,8450,160.7,1,0.28474,15.2216,0.100103,0.100103,0.38054,0.91859,13.8287,0.4142
167953,71.6086,13650,8450,13650,8450,160.682,0,0.63386,13.9648,0.100103,0.100103,0.34912,0.925053,11.5833,0.3915
167964,89.2626,13650,8450,13650,8450,160.668,0,0.913933,11.2029,0.100103,0.100103,0.280073,0.939416,9.9432,0.401
167976,87.4088,13650,8450,13650,8450,160.654,1,0.199945,11.4405,0.360103,0.152089,0.286013,0.938172,10.1196,0.4433
167996,49.1966,13650,8450,13650,8450,160.629,0,0.70811,20.3266,0.360103,0.284212,0.508165,0.892799,11.8642,0.3912
168010,72.7093,13650,8450,13650,8450,160.612,1,0.051945,13.7534,0.620103,0.373609,0.343835,0.926145,11.8823,0.4458
168027,58.1307,13650,8450,13650,8450,160.591,0,0.48201,17.2026,0.620103,0.485426,0.430065,0.908495,13.6806,0.4304
168040,73.7605,13650,8450,13650,8450,160.574,0,0.820945,13.5574,0.620103,0.573549,0.338935,0.927158,12.0358,0.5011
168052,83.9574,13650,8450,13650,8450,160.559,1,0.118715,11.9108,0.880103,0.650969,0.29777,0.935714,10.2048,0.5426
168067,66.0528,13650,8450,13650,8450,160.54,0,0.4972,15.1394,0.880103,0.749375,0.378485,0.919012,12.8528,0.4369
168082,68.67,13650,8450,13650,8450,160.522,0,0.86126,14.5624,0.880103,0.844031,0.36406,0.921975,13.0387,0.446
168095,74.7966,13650,8450,13650,8450,160.506,1,0.1955,13.3696,1.1401,0.930933,0.33424,0.92813,11.8805,0.4396
168109,73.4209,13650,8450,13650,8450,160.489,0,0.536003,13.6201,1.1401,1.01946,0.340503,0.926834,11.0031,0.4015
168122,75.0216,13650,8450,13650,8450,160.473,0,0.86924,13.3295,1.1401,1.10611,0.333237,0.928338,11.9554,0.4506
168141,54.2823,13650,8450,13650,8450,160.45,1,0.329795,18.4222,1.4001,1.22585,0.460555,0.902335,16.5036,0.5896
168161,50.105,13650,8450,13650,8450,160.425,0,0.828748,19.9581,1.4001,1.35558,0.498953,0.894636,16.2487,0.7
