t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
66952.6,6.53156,13450,12050,13450,12050,523.328,4,0.576295,153.103,1.96202,1.84338,3.82757,0.425667,120.321,0.5509,2.9212,6.0155,99.0329,0.0534
67083.7,7.62269,13450,12050,13450,12050,519.247,3,0.855975,131.187,2.80202,2.76169,3.27968,0.481023,113.022,0.4543,4.0236,7.5711,89.3886,0.0219
67202,8.45785,13450,12050,13450,12050,515.624,3,0.811808,118.233,3.64202,3.58933,2.95583,0.517071,107.468,0.8647,2.8585,6.2292,84.5764,0.0205
67332.8,7.64659,13450,12050,13450,12050,511.675,4,0.08124,130.777,4.76202,4.50477,3.26943,0.482125,113.779,0.41,2.9768,6.9034,91.6286,0.0226
67461.6,7.76252,13450,12050,13450,12050,507.843,3,0.301845,128.824,5.60202,5.40654,3.2206,0.487406,112.624,0.4519,2.8934,5.8066,89.9597,0.0255
67579.1,8.51251,13450,12050,13450,12050,504.399,3,0.2387,117.474,0.442021,0.228857,2.93686,0.519265,104.216,0.4104,3.0788,5.4964,83.9259,0.0277
67695.8,8.56517,13450,12050,13450,12050,501.022,3,0.157497,116.752,1.28202,1.04612,2.9188,0.521362,105.474,0.6252,2.8558,5.5089,84.1707,0.0345
67812.8,8.55078,13450,12050,13450,12050,497.684,3,0.0812075,116.948,2.12202,1.86476,2.92371,0.520791,105.843,0.4794,2.872,5.5448,85.3602,0.0286
67929,8.60225,13450,12050,13450,12050,494.411,2,0.987423,116.249,2.68202,2.6785,2.90621,0.522828,105.716,0.4902,2.8998,5.6842,85.1915,0.0236
68043.3,8.74558,13450,12050,13450,12050,491.232,3,0.84601,114.344,3.52202,3.4789,2.85859,0.528414,106.123,0.4095,2.8531,5.5702,85.272,0.0303
68166.6,8.11406,13450,12050,13450,12050,487.851,3,0.927082,123.243,4.36202,4.3416,3.08107,0.502821,111.337,0.5352,2.9426,5.5152,90.6635,0.0245
68312.1,6.87444,13450,12050,13450,12050,483.921,4,0.56374,145.466,5.48202,5.35987,3.63666,0.444193,129.905,0.5902,2.8869,5.5388,106.394,0.0352
68458.4,6.8342,13450,12050,13450,12050,480.03,4,0.221815,146.323,0.602023,0.384131,3.65808,0.442075,119.564,0.5392,3.7784,6.6657,95.9837,0.0211
