t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
65424.5,7.31182,13450,12050,13450,12050,377.078,3,0.470448,136.765,1.72203,1.57376,3.41912,0.466287,120.001,0.448,2.83,5.7743,99.0736,0.0206
65555.3,7.64431,13450,12050,13450,12050,374.961,3,0.740852,130.816,2.56203,2.48947,3.27041,0.48202,117.939,0.4435,2.8447,5.4057,97.8852,0.0202
65694.4,7.18914,13450,12050,13450,12050,372.736,4,0.21832,139.099,3.68203,3.46316,3.47747,0.460255,125.13,0.4174,3.2097,6.0365,103.95,0.0218
65833.2,7.2018,13450,12050,13450,12050,370.541,3,0.689675,138.854,4.52203,4.43514,3.47135,0.460883,120.515,0.4428,2.873,5.7875,100.063,0.0228
66068.4,4.25178,13450,12050,13450,12050,366.881,5,0,235.196,5.92203,5.64203,5.87989,0.269265,218.821,0.8832,2.8382,5.4771,183.814,0.0415
66321.6,3.94904,13450,12050,13450,12050,363.021,5,0,253.226,1.32203,1.04203,6.25,0.247921,191.036,0.6671,3.6108,10.551,163.292,0.0221
66494.3,5.79331,13450,12050,13450,12050,360.436,4,0.31532,172.613,2.44203,2.25032,4.31532,0.38177,131.219,0.5307,3.2014,5.5809,108.784,0.0344
66668.8,5.72947,13450,12050,13450,12050,357.859,4,0.678723,174.536,3.56203,3.47208,4.3634,0.377696,153.987,0.6062,3.8005,7.804,128.889,0.0316
66831.3,6.15431,13450,12050,13450,12050,355.493,4,0.740915,162.488,4.68203,4.60949,4.06219,0.403955,142.427,0.4814,2.9744,5.8228,119.641,0.0464
66998.8,5.96925,13450,12050,13450,12050,353.086,4,0.929043,167.525,5.80204,5.78217,4.18813,0.392761,147.66,0.7928,2.9269,6.179,125.711,0.0432
67171.4,5.79341,13450,12050,13450,12050,350.64,5,0.244288,172.61,1.20204,0.990436,4.31525,0.381777,150.187,0.7884,4.1789,6.7764,125.441,0.031
67346.3,5.71778,13450,12050,13450,12050,348.196,4,0.616612,174.893,2.32204,2.21469,4.37232,0.376945,149.886,0.5179,3.1495,9.9967,120.159,0.0288
67498.2,6.58536,13450,12050,13450,12050,346.102,4,0.412912,151.852,3.44204,3.27765,3.7963,0.428648,127.357,0.5229,3.3984,5.8213,105.445,0.0342
67680.6,5.48011,13450,12050,13450,12050,343.618,4,0.974865,182.478,4.56204,4.555,4.56195,0.361328,160.601,0.6553,2.9559,7.5479,128.426,0.0374
67877.9,5.06956,13450,12050,13450,12050,340.973,5,0.90626,197.256,5.96204,5.93579,4.9314,0.332735,144.951,0.4758,4.2378,9.5888,117.276,0.0309
68027.4,6.68952,13450,12050,13450,12050,338.995,4,0.64345,149.488,1.08204,0.982203,3.73719,0.434339,123.711,0.4792,3.1005,5.6337,103.05,0.0202
68170.2,7.00415,13450,12050,13450,12050,337.127,4,0.212765,142.773,2.20204,1.98161,3.56931,0.450918,124.912,0.5901,2.8618,5.4453,104.448,0.0241
68310.7,7.11757,13450,12050,13450,12050,335.309,3,0.725197,140.497,3.04204,2.96509,3.51243,0.456678,122.139,0.4844,2.8439,5.4697,101.945,0.0206
68447.8,7.29234,13450,12050,13450,12050,333.554,4,0.153453,137.13,4.16204,3.925,3.42826,0.465337,122.567,0.4627,2.9012,5.6108,101.74,0.0277
68595.3,6.77948,13450,12050,13450,12050,331.686,3,0.84105,147.504,5.00204,4.95753,3.6876,0.439172,127.449,0.4688,2.8821,5.4481,107.301,0.0218
68729,7.47959,13450,12050,13450,12050,330.011,4,0.183478,133.697,0.122038,0.122038,3.34243,0.474335,118.103,0.4672,2.8944,5.4415,98.0126,0.0239
68887.7,6.30107,13450,12050,13450,12050,328.045,4,0.151055,158.703,1.24204,1.00433,3.96758,0.412574,138.928,0.7453,3.8638,5.5974,117.579,0.0233
69064.2,5.66417,13450,12050,13450,12050,325.884,4,0.564762,176.548,2.36204,2.24017,4.41371,0.37348,159.003,0.6275,2.9879,5.6912,134.341,0.0327
69218.5,6.48041,13450,12050,13450,12050,324.019,4,0.422543,154.311,3.48204,3.32035,3.85778,0.422807,133.82,0.5519,4.2806,6.4448,110.624,0.0246
69421.2,4.9349,13450,12050,13450,12050,321.602,5,0.488505,202.639,4.88204,4.73882,5.06596,0.322892,135.419,0.4729,3.3706,6.3949,112.368,0.0255
69566.2,6.89623,13450,12050,13450,12050,319.895,4,0.113675,145.007,0.00203991,0.00203991,3.62517,0.445333,118.534,0.4814,3.0366,5.4737,98.0831,0.0277
69715.2,6.70977,13450,12050,13450,12050,318.159,3,0.839588,149.037,0.84204,0.797124,3.72591,0.435433,130.166,0.4943,2.8655,5.5341,108.581,0.0219
69853.9,7.20944,13450,12050,13450,12050,316.56,4,0.307263,138.707,1.96204,1.76807,3.46767,0.461262,125.311,0.5083,2.935,5.6802,102.46,0.0373
70001.3,6.78444,13450,12050,13450,12050,314.878,3,0.992167,147.396,2.80204,2.79985,3.68491,0.439436,129.376,0.469,2.9183,5.437,108.943,0.0322
70138.8,7.27213,13450,12050,13450,12050,313.325,4,0.429947,137.511,3.92204,3.76242,3.43778,0.464349,123.838,0.7014,2.9522,5.4526,103.766,0.0227
70282.4,6.96419,13450,12050,13450,12050,311.72,4,0.0197425,143.592,5.04204,4.76757,3.5898,0.448862,124.521,0.4819,2.8496,5.4928,103.084,0.0221
70437.7,6.44238,13450,12050,13450,12050,310.003,3,0.900298,155.222,5.88204,5.85412,3.88055,0.420664,134.484,0.472,2.952,6.4117,112.595,0.0201
70576.1,7.22393,13450,12050,13450,12050,308.488,4,0.36102,138.429,1.00204,0.823127,3.46072,0.461978,122.954,0.5984,2.8373,5.5172,102.389,0.0273
70717.5,7.06957,13450,12050,13450,12050,306.955,3,0.897305,141.451,1.84204,1.81329,3.53628,0.454254,122.79,0.4931,2.8468,5.419,102.195,0.0346
70913.9,5.09147,13450,12050,13450,12050,304.851,5,0.80748,196.407,3.24204,3.18814,4.91017,0.334314,128.306,0.4798,3.1433,5.5829,106.986,0.0232
71147,4.29166,13450,12050,13450,12050,302.393,5,0,233.01,4.64204,4.36204,5.82524,0.272568,206.185,0.8753,3.3805,5.8951,173.263,0.0394
71398.4,3.97672,13450,12050,13450,12050,299.784,5,0,251.464,0.0420427,0.0420427,6.25,0.247921,212.432,0.6674,3.8337,10.1003,180.591,0.0356
